i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,4749,2235,1885,1746,1746,1676,1536,1746,1746,1187,1187,1885,1257,1117,1676,1607,1676,1187,1746,1607,1746,1676,1676,1676,1746,1607,1606,1607,1676,1606,1677,1816
2,3,4959,3353,2793,3073,3073,3422,3422,3632,3142,2933,4050,2724,3003,3003,3004,3073,3073,3003,3003,3073,3702,4330,3562,3073,3282,3771,3422,3073,3422,3143,2933,2864
3,8,11524,9708,8730,7752,8031,7962,8311,9010,8311,8171,8520,8031,9079,8031,8242,8451,8451,7962,8661,8311,8591,7334,8172,7962,7752,8102,8590,8381,8242,7892,7892,7822
4,14,17739,16692,16692,16971,16482,16762,17111,16622,17320,16552,16203,15923,17041,17390,17041,16413,16553,16412,16692,87580,15714,16063,16273,15994,15994,16343,16133,17181,15924,16343,17740,16622
5,23,31708,30660,30171,30450,40996,29543,29543,29543,29403,29542,29822,29473,29333,29333,29542,29543,29892,29193,29333,28844,28984,29054,28844,29054,28844,29613,29334,29403,29333,29054,29263,29403
6,32,75358,72005,71936,71447,70958,70259,70958,70609,71447,70818,71028,70609,70678,70958,81364,72913,83459,71098,70539,70609,70958,92049,70818,70539,81784,81155,70120,70329,70679,70539,70539,70748
7,43,140100,193668,156443,133884,134443,133885,133116,151624,166291,133046,132767,132627,132977,132976,132976,133395,132558,133186,133186,132907,133325,133396,133047,132907,133116,133046,132697,155744,141637,166011,135701,138913
8,59,132906,126272,124665,125015,119637,121383,118939,119707,135281,142335,123478,125363,123408,122430,138285,152323,114679,115307,115237,125224,118100,118310,118450,118589,118379,118100,118031,160563,119008,118660,118520,118240
9,68,154488,148900,148551,148761,147852,148062,148272,149459,160354,158748,154836,152602,151275,150576,148620,149878,148691,149180,148970,148412,148202,177674,149110,148830,155046,143732,144361,144011,144082,143871,144291,144361
10,92,495170,490560,514795,503341,573810,576604,527855,581982,564033,535049,528553,539799,517309,533862,545455,566058,538750,518008,532325,575766,555303,503830,501805,524992,515983,504948,527925,501525,501107,500548,502573,502992
