i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,7962,2654,2445,2096,2165,2165,2095,1606,2095,2025,2026,1956,1955,2026,1955,1956,1886,2096,2026,2095,1955,2026,2025,1956,1956,2025,1956,2025,1955,2026,1955,1885
2,0,6146,3702,4470,4330,4330,4260,4050,3980,4050,3912,3911,4051,4121,3911,3771,3911,3772,3562,4260,3771,4260,4121,3981,3842,3841,3841,3841,3981,3981,3771,4050,3911
3,0,11105,10197,9708,9009,9428,9219,9219,9079,9079,8730,8520,10126,8939,8800,9289,9498,9359,9708,9568,9568,9568,9568,9359,8870,9219,9009,8940,9079,8939,9638,9428,9079
4,2,25492,22209,21441,21022,21162,21022,20883,21162,21092,21232,21301,21092,21022,20603,21092,21022,21092,21022,21162,21092,21092,20952,21092,21092,21022,21022,20952,20813,21022,21092,21092,20882
5,4,88558,65860,64393,63485,63415,63345,63206,62577,63415,63276,63067,62787,63136,62926,62856,62787,62787,63136,62577,62787,62856,62996,62996,62857,62787,63206,62786,62857,62787,62857,62298,62578
6,3,87371,85136,84437,83459,84647,84018,83739,83250,83599,83041,83599,83390,82621,83460,83739,83739,83878,83390,83879,83949,83670,107555,83669,84996,80177,83599,83879,84507,79060,68444,69561,72006
7,7,166709,180748,180398,178722,177745,178583,136678,137517,118869,94913,109510,142475,94774,94424,142126,147993,125993,101060,100711,98266,99383,98406,98056,111536,118171,98336,98196,98126,162100,178094,177814,177465
8,12,454662,438111,436783,437481,436713,337679,436992,357305,356606,364987,356188,357934,356327,356537,356606,356117,356746,377838,357095,365685,356467,357305,356258,356537,356327,356257,356048,357723,383635,355350,351997,239553
9,9,302480,298359,295985,294938,294448,294378,294308,295984,295217,309813,349901,295566,295076,294727,294029,294867,294379,293890,294867,293331,294937,294448,301503,295845,390409,388105,386708,409196,389361,388873,388034,388454
10,11,1468400,1449962,1442488,1338427,1293938,1287233,1292751,1302458,1286884,1293100,1304065,1285277,1280947,1242186,1252662,1262230,1235411,1095311,1232967,1239392,1252732,1296872,1229475,1197907,1198675,1239811,1198954,1204402,1205170,1200212,1199583,1213970
11,15,1668843,1662905,1631547,1560659,1584405,1661370,1662697,1642513,1609617,1615065,1610246,1650683,1672335,1628615,1612201,1570298,1560450,1572183,1561148,1567085,1560240,1559472,1545784,1535377,1550812,1514844,1525320,1535726,1539008,1523434,1505485,1470355
12,13,4535801,4497459,4408692,4449129,4427898,4298203,4271524,4293315,4398215,4266147,4253855,4237791,4292197,4269779,4511217,4519948,4417631,4348000,4274807,4293873,4344158,4358127,4274597,4574493,4537478,4442634,4460722,4394862,4323696,4270546,4346044,4288565
13,19,6233139,6321487,6292503,6192072,6244802,6225456,6305004,6309964,6226923,6203875,6292364,6255208,6323652,6514456,6447061,6596030,6774683,6466127,6308846,6450622,6425271,6257024,6291874,6334268,6252764,6234884,6205691,6298929,6275113,6177825,6270433,6275602
14,18,10189821,10142189,10208538,10149942,10506200,10149942,10063200,10317351,10707969,11922568,10918888,10779276,10753854,10464225,10477285,10956183,10524567,10222786,10203091,10530853,10125638,10257078,10154482,10605513,10618852,10084921,10372664,10153923,10181440,10231935,10283617,10406187
15,26,5134824,5130284,5124558,5223313,5490104,5551145,5950982,5784412,5555335,5231065,5264170,5248316,5146208,5079511,5228830,5540040,5193211,5190487,5270176,5452530,5304398,5207250,5164297,5235325,5074342,5100602,5120787,5289941,5129167,5062120,5185180,5141669
16,27,15296430,15358728,15376677,15576211,15408943,15325484,15692007,15551348,15227777,15361242,15358030,15368017,15320595,15287700,15437648,15390505,15617697,15746413,15431990,15207732,15437089,15345109,15281065,15667982,15920526,15241256,15214368,15360963,15198234,15349509,15556376,15338684
17,27,3531493,3460394,3270847,3279298,3348859,3323577,3280346,3295292,3323088,3328396,3358148,3281813,3278320,3277832,3325323,3478693,3465004,3295990,3284815,3399285,3413042,3361849,3280066,3346764,3376586,3526045,3365132,3652806,3749744,4019609,3901578,3550001
18,35,7921188,7695811,7745049,7592936,7481261,7422246,7445223,7899187,7297929,7542441,7342557,7472950,7334945,7721792,7482378,7413655,7429998,7287663,7300094,7285078,7380062,7335085,7350100,7544536,7331243,7302888,7288780,7718509,7314341,7503959,7296462,7440334
19,33,51067625,48518442,50546124,48282659,48917860,47992192,48343490,48446995,47956852,47840777,48117975,48347750,48780554,48528918,48643666,51304804,49402555,48956412,48105473,48121118,48337065,51006515,48249904,49550477,51519005,51438619,48547146,48061124,48495743,49329431,47980459,48328266
20,34,50008003,49759719,50610588,51160652,50639083,50969359,49233120,49443132,49083173,51140609,50490741,49283057,49247438,49366028,48975339,49258892,49009282,49439360,48698211,49235915,49501658,49734716,49163630,53194343,54093681,50768009,49037846,49749872,49516674,50380743,52111743,49105033
21,54,7361973,7332989,7477978,7439007,7460099,7517159,7379642,7459471,7408906,7398430,7518346,7525470,7389909,7609069,7843943,7422455,7426436,7381738,7389420,7471903,7326075,7478538,7526238,7609977,7490270,7502842,7322723,7425319,7385929,7423712,7471134,7373287
22,49,29208199,29329512,29421982,30671850,30613393,29567600,29159520,29420864,29178866,28879111,29259113,31466077,30389554,30235695,29346903,29768112,29450966,30297295,30407083,30170603,29204637,29555796,30243727,30919155,29359543,29207152,29353608,29438674,29745692,29314357,29035065,29328884
23,53,11587752,11451772,11411614,11630704,11615967,11547803,11629447,11671840,11822696,12116166,11667370,11437245,11404000,11598088,12023208,11739446,11815781,11837083,11828282,11844136,11862156,11462318,11473353,11528177,11552691,11856988,11488857,11508273,11436826,11635313,11626722,11438363
24,63,9810796,10885784,10888576,10612078,10236405,10150291,10101333,9922960,10427210,10428467,10331668,10210424,10055936,9865272,10008166,9849278,9962210,9907595,9921074,9961442,9896909,10133251,9957252,9827907,10105733,9849697,10081429,9896840,9856262,9903265,9901588,10042876
25,61,19155265,18897833,20671995,20220266,18955242,19653020,18867103,19155615,19312617,19045895,18968023,18839865,18825897,19322115,19300743,19099882,19372610,18881700,19077534,19272039,18948956,19182154,18873319,18924372,18863471,18967743,18857465,18732381,18870526,18890709,18794469,19018937
26,71,33744769,33237097,35610631,34865431,34938276,33496206,33061239,35265898,33715016,33302608,33482098,33715645,33139390,35507546,33173961,33497324,32772657,33258259,33782552,34517765,35773499,35300749,35052256,35571032,34116251,35132363,33457863,33674300,33581970,33194564,33118368,34537111
