i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,9918,3911,3701,2864,2584,2933,2933,2863,3772,2863,2864,2933,2934,2933,2934,2584,2864,2794,2793,2793,2724,2794,2375,2724,2724,2724,2864,2794,2723,2374,2724,2794
2,4,14737,12851,12362,12222,11804,11245,11733,11873,11733,11873,12083,11315,12222,12153,12222,12082,11384,12013,12083,12013,11943,11664,11734,11873,11804,12362,11594,12082,12082,12082,11804,11663
3,9,40857,35200,34013,33384,33175,32546,33244,32825,32825,32825,32965,32686,32686,60203,60134,30801,31079,30661,30870,30382,30800,30660,30520,30451,31429,30381,30451,30312,30381,30660,30870,30451
4,16,35829,34363,34223,33943,33734,34502,33664,33245,33594,34223,34083,34153,34432,34013,34851,34571,34152,34921,34711,33874,33454,34642,34152,33734,33733,33873,34642,33734,34572,34013,34432,34782
5,25,117404,113283,111607,111327,111049,110699,111188,108953,110210,110350,110490,108814,110211,110559,110629,110630,110211,123970,129626,109023,110560,110280,109861,110420,110909,111467,110490,108954,109442,123271,100852,110420
6,36,156515,146738,154629,137658,125366,91353,130115,160356,145131,146178,144573,146947,144782,145759,165246,145759,146109,145690,146109,145690,144922,145550,146248,145411,145550,147087,145270,145411,146179,144852,145061,144782
7,49,225589,222306,227475,223215,224332,251849,213646,210852,211062,211690,211412,211271,211481,213786,212319,211761,211271,211550,211620,211062,211691,213506,211132,271545,213018,211691,212110,212389,207011,207081,210433,210154
8,64,396980,379869,380079,379870,380987,422822,393978,359825,357799,391533,379800,380847,342993,346066,346067,367159,347812,347951,346905,349838,358009,349977,346695,348720,354308,359057,376587,357102,346136,343203,342365,343272
9,81,334263,327419,326441,328047,331818,336009,324834,327977,325463,326929,327139,323018,323438,324345,322669,324555,322459,369603,323647,313799,312332,309888,308561,304859,307863,306256,307234,306047,303462,306256,315126,313031
10,100,482258,465077,463820,471013,474156,467591,477438,469966,467591,472550,467591,469127,465914,467172,467172,479673,448804,446010,441889,447755,450969,447197,444403,446150,453483,442937,444613,447476,447616,444822,442099,443984
11,121,647643,620405,655186,645827,632697,628715,641357,601337,604062,605459,608532,606785,621522,606645,604690,601408,604620,608112,604061,621801,607134,614678,615446,612443,606156,660354,699186,695066,570677,569700,568024,572074
12,144,792146,786698,787955,792215,819105,789491,790120,787606,792076,804507,753593,763929,751428,750171,758762,749192,755129,755898,763720,756945,761416,755129,751149,751218,757713,763929,720627,719230,726565,723281,730126,723421
13,169,786139,774056,767770,782786,775104,776920,774825,775244,790051,744024,738158,736901,737040,740602,742767,738367,738367,737948,739066,752476,749123,745142,748355,746050,758621,717275,719371,720138,717834,711409,727472,720977
14,196,851581,816101,820012,814984,812120,814564,812469,827905,784812,783974,784324,784533,793682,792425,786559,786838,785231,791377,783905,801225,785860,784603,797175,759878,758063,755339,756386,761345,759739,758622,756107,759110
15,225,1112161,1108250,1099030,1097355,1082478,1074027,1060059,1071303,1062922,1060967,1068440,1073678,1072351,1066833,1064599,1056357,1027023,1029468,1034287,1029957,1031284,1026954,1037430,1042529,1031563,1031773,1036452,993010,998249,996363,1008865,996782
16,256,1039874,1026046,1032890,1033239,1030306,1032681,1020668,1002788,1000483,1006979,1001880,1000134,996852,998667,1002718,997341,998528,1015779,969265,967658,968007,978623,966471,967169,965982,976178,970033,963956,976528,964655,958369,933924
17,289,1113487,1153297,1108948,1110694,1109437,1115792,1136186,1122357,1162028,1150434,1117399,1119075,1126548,1114815,1106573,1115932,1110205,1108948,1111462,1120053,1112789,1116491,1120611,1115792,1118516,1113837,1121030,1109995,1112300,1129761,1116770,1107063
18,324,1413877,1392854,1383216,1392296,1388315,1392436,1390620,1388455,1389712,1392994,1383845,1381471,1384823,1379794,1379584,1401724,1412759,1387127,1382449,1389363,1419814,1374975,1386011,1391528,1389502,1389433,1390690,1388874,1377629,1395718,1388385,1383705
19,361,1646520,1640584,1653993,1661606,1677181,1694082,1689472,1695549,1690450,1707701,1690590,1700788,1691359,1692057,1704699,1697993,1698971,1691010,1693035,1688635,1643586,1666984,1646031,1663771,1655041,1671523,1645892,1657974,1646381,1676273,1647498,1649035
20,400,2056352,2037215,2057819,2049018,2042733,2031768,2040148,2030511,2037215,2039939,2053767,2030301,2052860,2032326,2050974,2028904,2032676,2030719,2051183,2047552,2038822,2037634,2048320,2052581,2031558,2034631,2027507,2034421,2028904,2041196,2026111,2034980
21,441,2402977,2402977,2402977,2402977,2404792,2404792,2404792,2404792,2342354,2342354,2342354,2342354,2361141,2361141,2361141,2361141,2371268,2371268,2371268,2371268,2360023,2360023,2360023,2360023,2346055,2346055,2346055,2346055,2371408,2371408,2371408,2371408
22,484,2412754,2412754,2412754,2412754,2402627,2402627,2402627,2402627,2395084,2395084,2395084,2395084,2393408,2393408,2393408,2393408,2411567,2411567,2411567,2411567,2388589,2388589,2388589,2388589,2397878,2397878,2397878,2397878,2377833,2377833,2377833,2377833
23,529,2978822,2978822,2978822,2978822,2992581,2992581,2992581,2992581,2974352,2974352,2974352,2974352,2996911,2996911,2996911,2996911,2977425,2977425,2977425,2977425,2988740,2988740,2988740,2988740,2985736,2985736,2985736,2985736,2999077,2999077,2999077,2999077
24,576,3457378,3457378,3457378,3457378,3465829,3465829,3465829,3465829,3443480,3443480,3443480,3443480,3440616,3440616,3440616,3440616,3422527,3422527,3422527,3422527,3436775,3436775,3436775,3436775,3433073,3433073,3433073,3433073,3442222,3442222,3442222,3442222
