i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,8521,3003,2025,1955,1955,1956,1956,1956,1816,1955,1886,1397,1886,1816,1956,1816,1886,1886,1816,1885,1676,1816,1885,1886,1886,1816,1816,1886,1816,1886,1886,1816
2,0,6286,4121,3981,3912,3911,3772,3771,3771,3841,3772,3841,3771,3911,3701,3841,3842,3771,3841,3981,3352,3841,3912,3772,3282,3771,3771,3981,3841,3771,3772,3772,3981
3,0,10825,9429,9150,9079,8870,8940,8870,8660,9080,8591,8521,9080,8660,8590,9009,8660,8521,8870,8940,8730,9009,8590,8450,9010,8870,8521,8940,8939,8451,9010,8730,8450
4,3,33873,30871,30102,29613,29334,29263,29543,29334,29124,29194,29124,28985,28845,45886,56921,29263,29613,29403,28495,29334,29474,29544,28496,29124,29403,28845,28775,29334,29543,29544,28775,29124
5,2,20673,19835,19416,19416,19277,19277,18368,19416,18927,19137,18997,19137,19346,18508,19206,19276,18509,19067,19346,19276,18438,18508,19416,19277,19276,18298,18788,18717,19346,19067,18228,19067
6,7,155887,145690,143805,144013,142408,143176,142407,141500,143036,142897,142966,143315,142896,143385,142757,143106,143105,141220,151487,141360,142198,141430,142827,142617,142198,141360,141779,142128,140871,141640,141709,138775
7,3,119848,115589,113982,112864,112655,113424,113493,111537,113633,112585,112515,112096,111886,112585,112794,113702,113563,160287,112934,112445,116007,113493,113074,113493,113214,112725,112655,112724,112515,113214,112376,112585
8,8,484423,474436,473667,472201,503001,449363,447966,446429,447966,447895,448804,447267,447267,462422,448035,448454,448594,448663,447826,449432,448874,448175,472689,425826,425895,424638,425965,425546,426524,425337,424080,433299
9,9,701072,695834,695205,695554,694647,708406,695834,694507,693878,694856,692552,705123,682425,656933,659098,663218,660634,716856,659796,684380,658050,661192,708545,671041,660844,684380,660634,685218,687174,632418,628506,631510
10,14,735085,733548,745212,734876,732012,733478,728799,732361,742698,731873,733618,733479,732920,739695,698069,700513,698348,706031,704564,712457,700165,701491,702260,699326,706241,698907,700165,702888,697301,701351,711619,672926
