i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,8590,3003,1955,1955,1955,1955,1885,1955,1885,1886,1816,1886,1816,1816,1816,1816,1816,1747,1816,1816,1816,1816,1746,1746,1746,1746,1816,1816,1816,1815,1816,1816
2,0,5447,4261,3981,3981,3911,3911,3911,3911,3911,3772,3632,3632,3562,3632,3631,3631,3631,3841,3631,3702,3702,3632,3772,3632,3632,3702,3772,3632,3632,3631,3632,3562
3,1,12711,10476,9358,9498,9569,9289,9289,9289,9359,9289,9359,9149,9359,9219,9220,9289,8730,8591,9149,8660,9149,9080,9219,9289,9219,9219,9079,9358,9288,28425,9219,9359
4,1,24724,24026,27937,27098,22209,22140,22000,22000,22350,22279,22001,22280,22280,22349,21930,22000,22070,22070,21861,21721,21860,22070,22000,21860,21931,21860,21791,22000,21861,22000,21860,22070
5,3,85486,79341,78013,78293,76686,77943,76966,76617,77664,77315,77804,75988,76826,77035,76756,76477,76547,76128,76686,77175,76826,76616,76826,76966,77385,90445,77106,76966,77035,76826,76477,76896
6,3,78502,76267,76058,76407,74731,76127,75918,96172,76267,75638,75569,75708,76058,74451,76197,75359,76407,76337,76128,76476,76127,75150,74871,74940,75080,75778,76337,75499,75359,75499,75289,75569
7,9,253456,237672,237393,235856,245005,233901,236414,235297,279507,222027,223773,224192,231456,223005,224193,222935,230408,225030,226218,225380,232224,225868,224960,224471,233411,240465,223983,226008,225589,224821,224331,225589
8,7,340828,336497,331958,331259,330352,329164,331329,368416,330073,328815,330352,328326,328816,329234,330492,329932,330701,329235,330002,367927,313450,313031,313240,313100,313520,313310,312612,313939,314149,314637,314149,313869
9,12,859473,827625,822946,825879,856819,818756,823086,828044,824203,844667,784254,787117,788794,787396,830349,784533,784672,788095,787885,823993,795288,795289,786418,785231,799479,753314,756177,758692,757923,760508,756456,759180
10,14,782438,777060,774894,770146,767072,762603,760228,763790,758691,727752,730755,732152,730824,745771,730825,732431,728311,727472,737948,756387,729288,735643,733967,738717,743326,698069,700444,700094,698208,702329,710500,700443
11,11,1822242,1821125,1807925,1805131,1738432,1749956,1741506,1739131,1749746,1736687,1737315,1683047,1685841,1676902,1670825,1681930,1672222,1676343,1619352,1612717,1624171,1615929,1624031,1616278,1617467,1583104,1559776,1572488,1562920,1558031,1564526,1559288
12,17,1183469,1121449,1119354,1123195,1126269,1126758,1122497,1125989,1118237,1120471,1118446,1121449,1084363,1082757,1081989,1089532,1083665,1085970,1090230,1085411,1085272,1084573,1089113,1052935,1047627,1050560,1055588,1054471,1051608,1051677,1056986,1063272
13,21,3230044,3154195,3148817,3153148,3125002,3058093,3049223,3065915,3011578,2974143,2969394,2970581,2930841,2888587,2881882,2893126,2862606,2814485,2807640,2809037,2812110,2807850,2820421,2815672,2806802,2819164,2815043,2816999,2805824,2826706,2816300,2815393
14,29,2986924,2969393,2966949,2968137,2975051,2972956,2972187,2950676,2960105,2967578,2958848,2951095,2959965,2960873,2957172,2969813,2963108,2968905,2970301,2963596,2976378,2970930,2971001,2951863,2954657,2961432,2953610,2958219,2955774,2963177,2954796,2960664
15,24,5194693,5218159,5223747,5194832,5226122,5194343,5197347,5205519,5200839,5202585,5210058,5213131,5200699,5193785,5204820,5196090,5191061,5202725,5193297,5187708,5216065,5199023,5192738,5191411,5198883,5199372,5190433,5200280,5190991,5203493,5209080,5198814
16,36,10032844,10010774,10015663,10014336,10012450,10024603,10013288,10037733,10006793,10017687,10016989,10021739,10018736,10017409,10011542,10028862,10018246,10021808,10015592,10027047,10019224,10042202,10066996,10020970,10025510,10023764,10021319,10022856,10020691,10008818,10033332,10013149
17,32,16354084,16348847,16352897,16355132,16349755,16357786,16345774,16362745,16345564,16358904,16352269,16345564,16350313,16346263,16353595,16353106,16363513,16350034,16349545,16352478,16351920,16348846,16349755,16375526,16359393,16356529,16352688,16367774,16352688,16373291,16344167,16351151
18,48,6487883,6488163,6486138,6487325,6489770,6485020,6479293,6491724,6492214,6488652,6492563,6487884,6487465,6500176,6492913,6497103,6485649,6490677,6500524,6483483,6495706,6493401,6482506,6497662,6486976,6488582,6489420,6490397,6502271,6489769,6488652,6491236
19,48,3352267,3322654,3320000,3340463,3329358,3322933,3327682,3324050,3312736,3312806,3329917,3317485,3326286,3326285,3325377,3320139,3322304,3325586,3323841,3324959,3317555,3326844,3321956,3319930,3329498,3305124,3321187,3323910,3321815,3321257,3326704,3320139
20,45,44312593,44361622,44366441,44279767,44455699,44332497,45278016,45870903,44641198,44646577,44486429,44516322,44398429,44255812,44349260,44325234,44261330,44258745,44286053,44258396,44275437,44283958,44286333,44354778,44266498,44288847,44293247,44269640,44291221,44266637,44301139,44377057
21,44,26926805,26926805,26926805,26926805,26917097,26917097,26917097,26917097,26905574,26905574,26905574,26905574,26905084,26905084,26905084,26905084,26926177,26926177,26926177,26926177,26923383,26923383,26923383,26923383,26913186,26913186,26913186,26913186,26927154,26927154,26927154,26927154
22,60,13419961,13419961,13419961,13419961,13412558,13412558,13412558,13412558,13393142,13393142,13393142,13393142,13390907,13390907,13390907,13390907,13508939,13508939,13508939,13508939,14027584,14027584,14027584,14027584,13493435,13493435,13493435,13493435,13534152,13534152,13534152,13534152
23,73,11397483,11397483,11397483,11397483,11296700,11296700,11296700,11296700,11367171,11367171,11367171,11367171,11336580,11336580,11336580,11336580,11327920,11327920,11327920,11327920,11309971,11309971,11309971,11309971,11293488,11293488,11293488,11293488,11301381,11301381,11301381,11301381
24,77,36040252,36040252,36040252,36040252,36027052,36027052,36027052,36027052,35990524,35990524,35990524,35990524,36010778,36010778,36010778,36010778,35996182,35996182,35996182,35996182,36018461,36018461,36018461,36018461,36032849,36032849,36032849,36032849,36011058,36011058,36011058,36011058
