i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,110,996734,961117,957555,1040733,964259,1065037,1036542,1078655,958672,958603,956996,1002182,963422,964189,958603,1003648,982068,967472,982069,993033,985560,1047437,967892,1106800,1055678,969358,993661,1086057,1021038,980253,999109,989052
15,109,567786,555355,564924,550956,562549,618629,585386,565971,569463,572676,579310,570720,577005,575678,622609,561571,557451,565552,590764,586015,572256,562618,570929,579938,572955,576865,569323,584897,585665,572187,555425,572815
15,118,845674,798324,819345,818018,795321,799930,812850,830938,798463,810754,845395,816900,800349,829960,824932,831915,800768,792667,824024,802793,812640,812012,793295,806146,824862,807891,799860,828214,808241,822767,809707,796089
15,110,532169,494456,499205,518970,498995,497878,507586,499555,516525,521344,518970,517084,509472,519109,520087,516456,507167,514291,518550,512823,516735,515407,516805,517643,521414,503955,493758,511147,521623,505281,492361,492641
15,111,802584,803911,782610,772623,799720,783657,799231,794343,793016,809986,784635,814805,784007,791758,802304,780514,783029,798672,777442,792108,799581,771505,803701,785892,774229,789314,790571,776394,800488,787987,795460,782261
15,114,609550,612413,593627,603823,575469,585177,605500,584059,603614,577145,577214,579101,579241,603265,589926,575190,582174,587202,587900,605359,607734,586224,594395,613112,586643,595792,604312,597119,607874,593976,599214,590345
15,121,625962,637276,626730,641047,638254,635600,618489,631619,625823,625753,639860,657110,645797,648729,636718,631200,633016,630222,629733,617651,643701,646075,630502,639581,641675,627917,627429,655853,625683,624845,635600,628756
15,115,649008,645028,652990,643352,667446,649637,651314,638114,642095,663674,669611,657738,656272,655084,650755,637136,660951,663744,657250,659275,661859,662068,643422,659974,663745,647751,649358,647472,655085,669611,644540,645796
15,114,595652,584338,561361,592719,579519,577983,589576,578822,558848,563457,572396,561990,573025,568624,582173,564225,572675,585735,582732,592369,563527,578332,585944,582592,597049,595513,581265,579100,575329,583640,590344,572536
15,125,432580,449690,458280,448572,426644,425875,428110,448922,432719,445151,448991,426294,427132,438585,435862,445430,432300,430555,442776,433487,454788,441799,446337,446896,430136,426363,437329,455346,445080,440471,442497,436490
15,114,917957,919214,900706,898471,912300,908110,896796,918935,889322,912719,911182,921868,886460,897494,877031,910484,900218,882619,917398,900916,900078,905386,913627,898751,907690,908599,917608,898682,908668,889392,901475,875914
15,113,1174194,1187114,1153871,1164905,1153103,1162112,1164695,1165534,1153521,1173007,1150938,1178524,1202269,1156734,1176080,1182924,1163019,1156595,1182505,1137109,1163090,1153801,1149261,1149680,1155547,1149191,1156874,1187673,1192422,1147795,1163369,1185578
15,131,643352,620236,624915,635670,624285,620375,607386,614788,637834,609340,623657,621003,624356,619816,634203,631131,639790,620375,617442,627429,630641,630152,623588,645587,639092,618490,612833,608642,639860,638114,618070,648380
15,112,1153591,1135294,1116926,1118602,1126983,1130964,1112456,1129218,1145980,1142697,1177267,1159458,1118742,1150868,1124259,1113086,1141789,1131592,1131941,1137179,1131872,1106940,1116717,1141580,1132501,1118044,1110082,1125028,1154779,1149541,1129777,1153731
15,103,793295,774509,784844,779677,806355,779397,769341,792736,788546,785543,787917,782959,780235,777371,767105,783098,793784,772623,770947,791689,794273,783657,772413,779328,782260,781003,773322,783448,775486,795460,785264,791199
15,111,807333,823605,813199,822627,827935,872282,842950,896586,814037,812081,824653,806424,809288,822557,822977,862504,826120,797486,797136,834430,826747,835267,826887,826957,806145,817250,831357,818018,804679,808730,826049,813548
15,101,3137632,3102853,3104110,3081272,3104668,3102783,3086510,3107393,3113747,3136165,3124921,3102992,3120242,3120522,3120033,3140915,3101387,3143429,3121081,3096497,3150343,3083089,3101037,3120591,3137004,3103900,3121919,3117170,3082111,3124223,3130159,3147899
15,113,1872788,1866084,1869995,1892692,1880680,1857214,1872857,1875232,1857354,1853931,1874673,1867550,1909802,1886336,1885079,1865804,1882146,1887803,1891225,1858750,1859938,1869924,1899885,1834935,1897860,1860217,1880540,1886755,1890178,1864197,1849811,1887943
15,116,1581701,1568502,1541265,1536585,1576044,1546153,1564451,1542522,1572762,1549226,1552299,1557328,1571435,1580025,1580654,1554883,1567035,1548808,1534910,1547830,1555163,1539240,1580653,1570667,1574578,1545176,1579117,1573181,1543220,1550693,1552369,1564940
15,103,2382259,2362216,2395598,2342800,2363892,2342382,2361518,2350064,2380304,2354394,2346502,2334630,2373459,2383237,2361727,2389243,2361797,2371574,2347340,2338680,2366476,2352019,2356489,2350693,2356000,2386310,2340496,2334490,2346013,2371225,2390641,2350483
