i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,56,997223,938280,952806,952737,989192,1146747,957346,1160575,1046320,933391,932972,953784,981091,937371,931575,939467,964609,932972,954762,934229,944076,945682,1023901,1011191,1046948,1052606,988354,988144,995338,932902,942749,941073
15,49,1556629,1542243,1544547,1627027,1544058,1553976,1570038,1521849,1530789,1552579,1549646,1542033,1580654,1568153,1540147,1566477,1544408,1550064,1546083,1538611,1555861,1543080,1540706,1544687,1588825,1542732,1546223,1541196,1546153,1552789,1542731,1548318
15,70,206513,212519,202252,202601,202043,207770,216499,206862,202252,201274,204068,213566,206443,202252,206442,214892,207699,205046,210842,201833,203020,207210,207141,216359,212239,210144,215731,209725,202601,205186,204137,208119
15,65,442147,436560,424967,425875,425176,430973,427341,432858,432509,453881,432998,431811,432650,431881,446198,427551,437259,432579,436490,431672,431741,432719,432510,431601,431951,434255,443125,429646,432161,451785,448014,429437
15,67,1034587,992823,996595,994918,975294,983116,984233,978157,989751,1009236,1013216,1002251,988493,975364,996594,979135,986328,989192,988912,997223,985002,987656,998690,998271,995687,1002321,994988,990589,990169,990938,994569,989471
15,59,595164,589856,589926,605220,581195,592579,611994,587341,587760,590065,592719,587690,588389,587342,578193,588389,594954,595652,598655,587481,585037,603474,584688,589227,582104,579030,597119,579310,602705,590973,588319,588529
15,54,1730597,1744425,1707480,1724451,1720610,1718026,1717677,1711042,1721587,1705734,1725709,1745263,1752596,1719702,1742469,1738070,1718026,1710762,1729689,1752945,1727174,1732762,1729619,1709436,1744564,1752177,1715861,1745263,1699169,1724102,1761815,1738488
15,56,934788,924172,925639,926617,939188,945334,927245,925010,932762,937651,940305,926547,920052,934579,915094,911392,930597,930457,929201,929760,924801,961606,933251,927874,925639,920751,911183,943378,928642,948197,919284,943308
15,55,963980,949104,960279,953574,955599,925290,967333,958393,961676,940096,944216,947917,937092,937372,938559,942610,943936,935765,967682,957206,945473,959440,953714,931086,960837,947289,929899,943168,963701,941701,941283,945054
15,62,1358987,1348650,1350536,1342295,1359406,1357869,1372954,1358987,1345089,1346136,1360174,1383430,1391321,1492797,1394743,1377634,1362408,1361152,1390623,1342295,1365412,1341318,1354936,1381404,1355774,1366250,1369253,1367856,1377843,1360942,1359126,1357170
15,62,752998,754116,731977,750484,739868,747411,730929,743500,732535,731000,736865,754395,764382,752300,733513,760122,743361,760820,744478,746154,749366,745037,745106,743849,744548,751252,753766,744896,744687,744408,744198,748389
15,63,754395,727368,733304,729812,736586,715774,716473,715076,732536,716053,721780,727018,714866,722199,723875,718568,722479,736656,716403,726599,714726,730371,731209,721710,745107,726529,739310,730441,725203,725900,734352,732326
15,63,973199,950222,960209,958254,953574,949384,951968,954343,958044,948267,974107,950571,971942,971663,963771,953714,956019,969916,944286,954971,971314,946730,999668,952038,951618,968869,940445,945124,943378,961117,967891,967961
15,64,474482,446268,437887,455068,441030,437398,445500,441728,449760,437677,449341,448223,445640,455765,452693,440192,453182,441868,438097,443335,443753,441449,439424,437747,442147,439353,446198,441659,436630,443195,449061,443683
15,53,2126720,2137126,2129165,2150326,2157171,2149558,2134682,2148091,2125324,2108911,2148510,2140618,2160034,2147463,2129304,2121413,2172255,2140340,2139152,2166109,2156891,2134333,2100531,2171976,2147532,2151583,2141526,2159475,2145298,2168624,2173093,2148650
15,57,1887245,1817965,1811819,1849462,1810632,1821247,1813076,1895556,1826345,1811260,1844224,1817267,1821946,1808397,1825228,1815032,1802950,1804905,1835634,1860846,1831304,1829908,1799318,1839475,1821806,1818803,1833958,1827882,1848274,1837310,1838777,1836751
15,58,2465228,2459990,2445883,2446930,2495049,2495817,2443438,2458943,2461875,2475843,2471933,2465856,2457965,2471233,2516628,2468580,2479335,2435965,2464389,2463622,2516978,2476541,2490998,2427026,2476961,2457406,2467881,2471793,2478287,2471723,2465717,2447977
15,57,5080049,5077815,5064964,5073974,5079211,5063358,5112175,5061123,5098557,5085496,5057770,5137946,5086754,5085776,5112105,5087592,5096112,5108124,5105191,5100792,5116295,5133266,5073625,5083262,5100023,5076487,5050089,5088639,5088500,5066291,5045758,5041080
15,59,2544494,2560976,2519772,2554900,2513556,2541492,2545192,2526336,2552386,2540304,2547916,2548057,2543027,2523403,2551129,2521448,2501474,2541421,2537650,2539535,2541282,2565236,2540583,2536393,2555040,2554202,2557485,2550710,2533041,2577318,2541561,2530178
15,52,7198948,7170104,7161794,7231842,7468524,7259847,7187634,7196364,7214592,7233728,7199926,7167661,7183095,7226674,7241619,7213195,7200834,7224579,7203767,7175691,7185748,7246438,7245461,7212846,7189100,7170174,7240013,7259079,7198599,7189729,7175761,7161305
