i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,9708,3213,2095,2095,2095,2095,2095,2095,2096,2095,2025,2026,1956,2025,2026,2026,2654,1955,1956,2026,1956,1956,1955,1955,1955,1956,1886,1956,1955,1885,1955,1885
2,0,6775,5378,4470,4400,4400,4400,4400,4400,4261,3841,4191,4191,4121,4121,4120,4120,4260,4051,3981,4120,4190,4051,4191,4121,4191,4190,4050,4190,4051,4051,4191,4260
3,0,11873,11035,10127,9778,9988,10197,9918,9987,9498,9848,9988,10057,9848,10127,9289,9918,9778,9988,9917,9917,9778,9848,9848,9708,9778,9219,9847,9777,9638,9848,9917,9708
4,0,25632,23816,24235,23746,23816,24026,23467,24025,24095,23886,23886,23746,24026,24026,23956,24095,23886,23607,23816,23816,23956,24165,23956,23886,24165,23676,40997,25003,24305,24095,23956,23816
5,0,61181,58248,56851,56712,56362,56642,56362,56013,56501,56362,56153,56502,56222,55803,56572,56153,56502,56712,56502,56362,56432,56432,56362,56432,56432,56502,56223,56222,55524,56152,56502,56432
6,0,131791,131092,130045,130464,130324,130743,130254,129906,130603,130533,130324,130255,129207,131511,146388,131162,131023,131023,131232,130743,130185,131023,131162,130114,130463,100223,58597,58387,143943,128648,261347,107625
7,0,145340,310585,297385,297525,295989,296547,316173,297735,297315,296408,297944,298712,296687,296477,297455,296827,297316,297385,296128,340826,281531,279297,279785,279855,279505,279435,279645,279506,279925,279785,280204,279855
8,0,647850,627805,627805,626129,626548,625920,626688,649666,510472,633602,588205,478484,399423,306465,302484,338801,326928,332446,331049,383430,484211,485747,474224,465773,463887,452014,411226,409830,410738,410947,410737,410249
9,0,910873,916530,908638,908009,910384,929381,875394,878536,876371,879095,884263,877628,877558,875394,884473,878117,876162,878607,876580,880072,862543,881190,699463,749050,715107,702815,705539,704911,705749,719437,703095,782225
10,0,1562215,1577231,1609568,1632754,1620183,1644628,1647422,1620184,1639041,1570526,1581980,1629473,1570317,1627307,1595529,1619066,1563402,1524431,1554113,1525758,1526177,1556138,1525478,1525409,1513116,1479034,1491954,1480990,1480082,1490767,1481479,1480780
11,0,3174645,3164239,3141122,3141471,3046696,3054379,3057801,3061712,3050537,3056194,3053121,3055636,3048233,3053262,3053401,3055007,3052493,3047185,3053960,3052842,3053122,3047674,3056614,3055008,3053681,3048023,3054588,3053261,3052981,3050398,3055636,3053750
12,0,6600581,6592479,6594714,6604702,6623350,6601419,6608055,6590664,6597509,6590943,6762055,6833433,6699966,6617343,6601839,6609102,6602886,6599813,6594575,6598346,6597299,6594086,6596391,6604702,6595134,6595553,6607565,6603096,6604073,6596950,6597089,6596949
13,0,14175661,14173566,14172797,14167769,14186207,14195706,14179922,14173705,14172797,14168328,14172099,14174334,14275325,14585561,14476468,14855149,14177966,14174124,14178035,14165045,14172938,14175801,14169655,14174892,14194867,14160365,14170563,14171610,14163788,14171331,14164556,14171820
