i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,3283,1118,1118,978,1118,1048,1048,1117,1117,1047,1048,1048,978,978,978,977,978,1048,1048,978,978,1047,977,978,978,978,977,978,978,978,978,977
2,3,4400,2654,2514,2514,2514,2444,2375,2444,2514,2445,2514,2445,2445,2444,2375,2375,2374,2374,2375,2444,2444,2445,2375,2514,2515,2444,2374,2445,2444,2444,2445,2374
3,7,7053,5587,5448,5447,5448,5447,5517,5448,5377,5448,5377,5378,5447,5447,5447,5448,5447,5448,5447,5447,5447,5378,5377,5448,5377,5378,5447,5448,5377,5448,5447,5378
4,9,17809,16272,15434,15365,15364,15295,15155,15085,15155,15155,15085,15294,15155,15295,15015,15364,15365,15154,15155,15225,15155,15155,15086,15225,15155,15225,15294,15225,15085,15155,15225,15224
5,21,25002,23675,24444,24792,24025,24443,24234,24095,24164,24373,24373,22837,22768,22697,22837,23326,23186,22767,22837,23536,22837,22697,22907,22907,22837,22697,22907,23884,24164,22838,22767,22907
6,23,71235,66696,67255,68790,66975,65159,65020,66626,65229,65648,65438,65090,67045,68512,68302,107761,76962,66765,65439,65020,65299,65159,65718,68442,68582,68232,68581,66276,66277,65159,65368,65159
7,41,75915,67813,67255,67115,66836,67185,68512,69978,71724,69139,69769,71654,69838,70676,70118,66905,70956,68931,70956,70536,81781,79895,81641,79406,117398,67533,69419,66626,66905,68931,70816,70257
8,53,153505,143448,170824,181090,190589,189332,180183,147428,145892,146241,146102,145543,147638,159022,152597,142749,142750,142889,142540,142401,144216,155669,145892,145683,151828,143029,142679,142820,187865,142819,150921,148197
9,63,249951,229558,227742,228371,228301,228232,227743,228581,227394,227184,227882,230327,237520,224181,261964,222994,236822,222785,233190,228790,231654,235425,236123,236682,235984,235634,236403,231444,222994,224391,223203,267341
10,69,359877,338087,382295,334176,335014,352124,379083,332221,342766,347376,370003,341230,440121,384878,343674,342837,340532,354290,357363,343744,346398,387952,338576,328590,330754,330964,348493,348283,343534,350100,343535,352684
11,92,515407,467847,447734,452832,453879,463378,471339,460444,445848,483002,448432,455276,458628,512613,447035,461561,464146,461910,468824,454088,452412,470151,459885,446686,452622,460094,451574,450526,471548,470641,447175,451854
12,102,668213,654105,655712,641255,632735,637904,637624,636366,652290,657946,653267,663115,634201,648798,671006,651033,644119,639369,637484,642373,659204,667235,657039,661159,651731,665838,667305,649286,651731,642023,656131,673660
13,133,916279,898819,911669,920329,902380,918024,916348,894839,930037,900704,890299,899377,912716,933110,891137,906222,904546,908178,896095,895397,894350,908945,903009,902660,892953,919003,918653,894140,900914,910273,909993,914253
14,158,466799,459885,441937,458418,440121,451365,447175,436280,455136,436350,443333,464844,459885,456324,465053,447384,440191,447803,451714,465891,460654,458000,448013,456044,447105,440191,440609,458698,451714,436420,456952,451504
15,163,1190463,1171817,1164344,1167975,1177962,1147513,1138853,1195003,1177753,1170210,1147723,1158548,1154217,1146605,1163995,1158827,1149888,1157151,1151563,1160852,1148490,1162528,1142554,1168814,1224475,1140530,1147793,1180268,1189486,1171398,1167486,1184737
16,182,1238163,1252829,1260093,1242004,1231040,1260232,1214557,1268333,1235020,1203803,1213161,1232785,1244309,1225104,1230062,1239351,1220844,1244239,1247661,1243541,1223986,1219796,1223078,1225034,1220495,1246823,1235788,1225453,1238582,1232366,1215326,1218469
17,226,2122456,2095847,2080553,2121338,2111212,2097035,2095778,2085930,2146201,2093612,2098083,2099549,2101225,2096965,2098432,2092426,2113027,2074198,2075385,2111561,2092565,2106323,2082229,2075664,2092426,2079295,2117218,2134887,2071404,2088863,2093822,2098502
18,240,3457555,3400078,3380453,3415862,3400637,3355940,3450221,3409367,3382618,3401545,3396935,3381641,3401475,3394421,3400357,3374098,3395608,3378219,3402452,3381920,3409855,3393164,3387716,3689488,3400287,3364740,3373050,3396656,3446590,3375495,3390370,3406782
19,274,4537535,4555413,4532296,4519377,4576225,4510157,4546334,4547661,4520493,4524545,4574200,4525382,4567495,4531738,4545566,4557997,4522798,4569101,4577761,4497028,4529363,4540048,4559743,4561628,4580275,4554854,4518887,4515605,4534531,4560720,4556600,4557857
20,302,4324318,4306021,4302389,4329067,4380957,4297919,4370411,4320686,4333118,4304903,4345060,4331371,4366989,4355047,4326064,4301830,4322293,4323689,4307487,4310840,4351206,4310769,4295335,4322083,4338844,4298897,4369154,4353231,4332210,4327112,4321665,4305532
21,342,6238935,6314361,6300602,6269803,6291244,6240402,6277416,6295016
22,365,6091437,6101004,6017339,6027954,6062383,6055400,6001973,6056029
23,389,5646077,5663957,5609552,5630643,5670731,5644122,5669194,5665423
24,429,7832156,7813370,7821541,7768813,7791441,7849406,7793047,7820913
