i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,225,796438,792736,793225,798463,822347,804190,792736,772693,777651,809986,785473,779397,789803,780026,834709,802583,780095,785403,785613,804819,798672,808659,770737,758446,826119,771715,769060,784565,783518,827376,772622,779257
15,216,787847,736656,791968,750135,764312,767035,736796,776952,773601,788545,768852,760470,782749,789314,735957,740288,756140,778489,767315,768153,754814,757608,754045,774927,741824,761797,737145,786939,751951,743081,761798,780514
15,194,714656,744268,724294,716473,738891,727158,724364,734910,745385,735539,720453,737843,718638,731628,733513,742104,724364,713330,744548,712212,722898,721082,726808,731138,731348,723107,728275,729184,726110,723526,729043,730021
15,185,740427,749925,758516,741963,754185,753277,737704,725900,726949,744478,740636,753417,740846,729462,755792,733373,737285,737982,727298,755931,760261,734910,768153,757957,749157,875704,818786,762915,796088,733932,727717,747970
15,179,660881,698454,665840,695171,679598,691959,660043,714586,692029,671287,687070,679598,686442,690982,664722,671008,664722,658227,696290,673941,686232,674220,665142,656970,694124,664792,662767,652012,676315,672823,712771,665770
15,163,644050,652082,650895,650685,688049,644818,665560,667725,660532,667026,672684,662558,662907,649567,639510,625054,679598,666468,626381,668843,637276,634761,679668,625892,626660,637974,665142,649009,683020,640278,626171,666817
15,152,529934,528398,546416,561501,539851,531191,546486,531052,539781,528188,555635,522951,536010,534613,541318,536220,511776,511148,557800,520506,541946,546067,535940,510868,538455,562618,529794,523858,515408,539013,546067,528957
15,141,846721,803561,805517,799930,774927,796926,772343,800698,804678,813967,820392,793993,791479,795529,803491,805237,821231,809707,791968,776463,816132,814386,797485,815224,821230,813478,777721,804818,790222,815433,803072,790850
15,127,486634,481536,481326,481187,478672,501789,481746,489078,469524,489009,485797,483142,473155,484679,479510,483562,485866,479790,477625,498088,496062,492640,488310,485936,475111,482374,488799,489148,479860,477555,493338,493898
15,115,877939,860410,881710,890719,869069,897075,883666,869907,897843,874936,851051,859502,889043,890789,878078,849515,896167,883945,871723,877729,858035,898053,881291,886180,879964,878917,874867,861806,882897,848607,888764,850143
15,103,759423,752998,717101,723456,737563,719894,720313,714377,742871,743361,725691,718359,730301,726390,743290,725552,714727,712632,734910,719406,732536,713260,748529,748389,730650,733025,713749,726739,711025,735957,740009,754883
15,89,679249,674989,683439,661789,690352,698524,656831,671287,672404,682322,673383,670798,685744,676316,661859,695451,687559,667097,684138,664443,670449,666398,673313,676735,685813,682461,657180,662208,673731,674779,678760,660323
15,93,1013565,1009305,994499,1006582,1002460,1018035,1001274,996594,990518,998969,1005673,1003229,999109,1022644,1021596,1009026,1017965,995407,1017965,996455,997223,993242,1017057,1018244,1004277,1005743,989890,1013076,1001413,993242,984931,1000157
15,79,1124469,1110431,1110221,1105123,1100933,1088991,1091575,1134106,1116158,1086197,1111689,1104983,1115808,1109035,1077607,1086476,1113923,1099676,1094718,1098349,1099187,1096533,1094508,1109873,1106799,1127821,1098000,1087943,1079772,1113923,1112596,1095206
15,69,2260530,2237065,2245236,2229034,2230640,2230849,2260321,2242931,2235040,2239858,2230290,2234341,2255153,2217929,2269679,2230639,2252639,2259204,2246633,2250194,2215205,2255222,2253267,2238252,2240976,2237763,2237903,2241605,2231408,2243071,2208920,2228754
15,49,1809374,1800434,1802391,1800086,1792054,1791565,1790308,1787515,1792474,1800015,1791915,1788493,1820897,1825297,1811260,1828160,1785699,1771941,1810213,1782836,1787026,1775712,1802041,1818872,1784931,1777528,1783534,1797921,1790379,1776760,1793381,1803927
15,30,2153329,2157100,2159684,2148999,2166458,2148090,2132796,2148929,2133285,2133704,2162617,2121971,2161499,2186152,2130910,2144599,2163665,2143202,2143341,2139221,2151303,2155284,2135031,2132796,2155493,2172604,2171417,2157170,2145996,2155424,2155424,2153049
15,27,3774278,3767923,3775396,3755911,3785592,3782100,3742781,3782170,3776443,3766247,3756750,3767574,3767225,3770158,3759682,3776164,3742852,3752768,3802214,3760800,3793903,3759193,3744806,3789783,3761917,3776024,3778539,3792926,3779936,3783637,3802912,3797604
15,17,11169680,11103962,11101029,11102635,11132805,11103334,11100749,11079239,11124424,11057380,11084687,11079448,11133852,11115345,11072255,11075537,11110597,11149706,11130920,11133783,11140906,11091949,11060871,11066948,11113739,11126031,11093835,11125822,11096698,11136925,11076934,11093137
15,0,215941,214963,214474,213985,214055,215871,215591,215801,214544,213985,213985,214055,214195,217966,213775,213426,213427,213845,215102,215661,215312,215311,215172,215173,215452,214264,214404,214544,215382,213286,214473,214125
