i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,3981,1048,908,907,908,838,838,838,838,838,838,838,838,838,838,838,839,908,838,838,838,838,838,838,838,839,838,838,838,908,838,838
2,0,3003,1885,1746,1676,1606,1816,1676,1676,1746,1746,1746,1816,1746,1746,1746,1746,1746,1746,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1677,1676,1676
3,0,4330,4190,3841,3841,3771,3841,3771,3772,3771,3701,3701,3701,3701,3772,3702,3702,3632,3702,3771,3841,3841,3772,3771,3701,3771,3771,3772,3702,3841,3701,3771,3841
4,0,7962,7613,7473,7264,7263,7193,7333,7194,7263,7333,7264,7263,7263,7193,7263,7194,7264,7124,7193,7124,7124,7194,7193,7124,7193,7193,7123,7123,7123,7263,7263,7264
5,0,13828,12640,12641,12641,12501,12501,12502,12641,12501,12571,12571,12361,12431,12291,12571,12501,12501,12362,12432,12571,12640,12501,12571,12501,12501,12501,12501,12292,12292,12361,12361,12361
6,0,19974,19694,19554,19415,19694,19764,19765,19765,19834,19624,19764,19624,19694,19694,19694,19415,19485,19485,19485,19415,19485,19694,19694,19694,19694,19554,19555,19485,19415,19415,19345,19555
7,0,29471,29332,29192,29262,28843,28913,28843,28773,29122,28843,29052,29332,28773,28844,28913,29262,29122,29123,28913,29053,29053,29052,28913,28913,29262,29332,29122,29192,28983,29193,29262,29053
8,0,41484,41345,40856,41135,41274,40646,41135,40785,41065,40786,40785,41135,82200,41134,40995,41414,40995,41135,40715,40855,40995,41065,41274,41344,40995,40996,40995,40716,40926,40856,40926,41205
9,0,56709,55731,55521,56290,56430,55871,55870,55801,55871,56080,56011,55591,55870,55521,55521,55452,55662,56150,55731,55871,56010,56429,55940,55521,55382,55801,55591,55382,55103,55173,55033,55242
10,0,73121,73540,73191,73610,73819,73120,73679,74099,73330,73330,73470,73750,73191,73120,73400,73260,72841,94980,93234,72632,73191,73191,72981,72771,72911,73260,72492,73051,72842,72842,72912,73959
11,0,96377,94771,94770,94142,94840,94003,94212,94980,94421,94701,94422,94422,94351,94142,94142,94281,94561,94212,94562,94352,94701,94631,94841,94142,94701,94491,94142,94491,94072,94142,132973,94771
12,0,119564,118865,119563,119075,120052,118935,119354,119424,119005,119285,119424,119354,119214,119424,119354,119074,119563,119423,119354,119354,119005,118796,119494,118935,119354,119424,118515,117748,117818,119145,120122,135836
13,0,165238,146033,145823,146381,146940,146172,147778,147289,147568,146800,147359,146661,147150,147639,147010,147639,147499,147429,146032,145823,146172,145753,145683,146451,146870,146661,177110,155182,146521,147010,146731,146521
14,0,180253,178228,178787,177738,177809,178298,178298,178646,178088,177808,178088,177808,177879,177879,177599,178018,177599,194570,186329,177878,177878,178158,178297,177878,177320,178158,177739,177948,177948,177390,177809,177809
15,0,213845,214474,213566,213705,213776,213496,242828,213356,213636,214265,214055,213636,213845,213287,214125,213635,213985,214055,213497,213357,214055,213147,213636,213496,213985,259171,214614,213846,213776,214195,213496,213985
16,0,255051,259101,255330,255819,255819,255469,254980,255329,255469,279494,256098,256098,255539,255120,255050,254840,254840,254142,254421,254840,254841,254492,254911,255539,255679,282916,259730,255050,254701,254771,254562,255400
17,0,301353,301632,300445,300865,300515,299956,300585,304635,300445,301633,300864,300794,300375,300096,300306,300515,299747,300515,300026,300306,306452,300934,300166,300515,300166,299537,300165,300096,299258,300166,299886,300864
18,0,353383,357294,354081,352685,352894,352963,352754,352545,353244,353243,353382,353802,351637,354780,350799,349751,349263,350310,350379,349821,349681,350240,349612,349262,355268,350030,349821,350240,350659,349262,350380,350380
19,0,405482,405203,405762,409812,404784,405762,405622,404435,404994,405273,404854,405273,405273,409533,405063,405832,404505,404994,408695,407718,407508,408066,413304,409044,409184,405413,412466,405343,405902,406251,404714,405063
20,0,473784,466940,466311,466312,470432,469663,471130,470991,470782,474762,471340,471061,470432,471619,471968,471899,471340,477207,471340,470781,471340,470502,470641,471340,472388,470782,475041,469803,470362,472387,471060,469943
21,0,534264,532658,538804,537127,534544,538595,538385,537896
22,0,613182,618141,605989,605500,606337,613182,611994,611995
23,0,696499,691820,690493,691192,691261,695242,691402,690074
24,0,778559,777791,777442,780515,778211,778699,771715,774090
