i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,225,868022,817598,828004,814945,844207,825211,842251,819763,817528,867812,849934,851261,828354,831427,844207,816062,845185,855590,856848,847978,833032,870396,831287,869139,829960,841693,831986,832195,840575,813758,838620,819833
15,216,797974,774927,756001,755861,765290,774159,787638,755862,769340,754255,762077,798673,771575,751741,775347,787289,787848,776324,762915,757328,760401,769271,753627,758725,776883,788615,765150,736936,763334,770108,772134,761449
15,194,732046,752579,752509,746014,752090,756420,753068,747411,735468,728624,776604,752370,736726,741894,708022,734631,739100,724713,731837,743291,756071,737564,729951,749855,732536,725272,715285,729602,746154,724783,739938,709978
15,185,711305,756560,743710,749157,760820,747970,759423,728275,733862,722828,739869,758515,729812,754744,744338,753138,753138,759423,747621,754045,753557,737215,729043,717241,761588,745596,765848,759353,750693,744897,752369,764451
15,179,677712,671497,685883,684138,670868,652780,677921,684347,663396,647402,665840,660881,655364,650615,672894,665979,650825,689725,676735,665002,680785,719405,726040,683718,676385,690702,687489,682950,652570,666049,691750,683997
15,163,672474,644958,651732,626242,643771,653339,650057,648660,631409,655294,646494,653618,631898,645935,660253,638533,630780,625682,662557,632107,673173,639022,652152,639301,634412,668773,631340,625613,636507,648659,633365,646285
15,152,518969,543972,534683,525046,534124,537965,513732,533636,544181,513383,531191,510449,527490,539013,530562,512265,534683,525394,538943,538454,543622,534124,531820,534125,510449,529585,551794,520087,528607,540270,535661,521553
15,141,792876,809637,787918,799022,793644,793015,794412,793295,800838,788406,781423,792317,798463,792038,785123,809427,804609,802863,812989,787079,801326,788755,771575,790291,805377,822417,815224,789663,801256,781771,791898,812989
15,127,493130,487263,487054,503047,502139,486635,482304,484260,486564,475391,478952,496412,476228,485656,488799,482165,484329,490964,498018,475181,498506,482165,483771,470431,487752,492361,504024,523230,502418,475949,501300,488660
15,115,868650,871863,885900,876332,851330,891976,880313,860828,901893,875355,890370,897214,868999,886040,900008,893513,898052,867393,869768,871723,865996,884503,854822,859293,875215,862645,863971,855660,871793,881780,855102,874377
15,103,806355,806005,804818,816901,787428,809567,803561,775626,774019,779746,802513,817039,784845,804609,801466,777791,786799,819554,801117,803561,798672,809637,802723,813198,794342,788756,807053,802793,776114,782330,798393,786311
15,89,764800,771296,768222,771296,779606,783308,792876,781702,793295,778769,786451,767385,763474,767454,771715,776324,763753,763195,757258,785333,784356,772692,761518,785961,771156,792108,780515,773251,786799,772273,784635,785333
15,93,1023622,995826,1008048,1013845,1007629,1017685,1011680,994220,986189,1014333,1003369,1010423,1014612,1021248,995058,1007978,1002601,994639,993522,983255,994569,1003648,1006302,1022225,1001134,998969,985979,1014613,1016219,1010073,1006023,1010143
15,79,1110711,1096464,1159738,1153382,1098558,1115460,1126704,1122932,1107847,1132081,1128799,1095136,1115111,1089409,1087594,1104984,1084311,1082217,1108965,1091435,1098698,1111339,1110292,1108126,1101561,1100653,1105054,1095555,1099466,1088991,1117764,1105961
15,69,2269191,2261718,2254943,2270657,2275057,2265978,2286511,2256271,2269540,2257038,2270377,2253756,2273102,2286022,2250055,2262905,2286930,2276314,2256620,2279736,2291050,2291958,2260810,2266536,2279386,2302503,2302294,2287907,2254105,2235179,2247192,2270587
15,49,1872997,1866502,1876698,1865245,1868039,1873695,1863708,1862242,1878374,1849951,1845760,1851417,1865245,1873207,1852744,1875511,1858121,1858121,1877257,1878584,1868737,1842827,1864337,1848973,1863499,1837380,1880120,1862521,1865036,1856027,1868039,1844572
15,30,3052428,3035179,3026867,3043000,3038321,3046562,3071285,3087487,3044397,3050263,3015484,3084763,3108579,3036016,3019605,3029661,3049356,3054593,3052080,3051171,3048377,3031686,3100059,3038181,3035877,3061647,3033292,3081760,3059413,3038600,3026938,3032454
15,27,6199698,6224281,6154372,6211221,6219182,6185730,6201304,6193412,6164010,6195577,6195647,6178467,6177210,6173578,6284761,6187266,6177838,6162752,6181121,6178606,6196695,6180911,6255358,6188663,6176442,6189780,6228750,6201024,6173578,6186498,6270164,6205005
15,17,14563827,14681436,14750506,15187974,14891370,14769153,14627730,14571370,14613483,14580380,14622562,14695054,14689467,14609362,14571510,14572767,14603985,14568647,14627032,14625215,14694566,14673544,14668027,14636530,14568856,14648193,14650986,14600074,14642606,14687512,14689537,14612436
15,0,212867,212518,211611,211471,213008,216709,211471,211541,211401,211890,211820,211401,231095,225927,211820,211331,210703,211192,211541,211262,211122,210842,211121,211471,225648,209935,213985,209795,209865,209725,209445,209585
