i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,9010,3003,1397,1956,1956,1956,1886,1955,1885,1955,1885,1955,1885,1955,1885,1955,1885,1955,1885,1955,1885,1955,1955,1885,1955,1955,1886,1955,1886,1886,1956,1886
2,0,6286,4051,3981,3911,3911,3771,3771,3632,3701,3632,3771,3701,3701,3632,3772,3702,3702,3632,3702,3702,3772,3632,3632,3631,3631,3632,3632,3632,3631,3771,3702,3562
3,0,10337,9079,8660,8590,8660,8451,8660,8450,8521,8661,8451,8521,8382,8451,8521,8591,8032,8171,8450,8381,8521,8521,8451,8381,8451,8521,8451,8450,8451,8381,8591,8521
4,3,33105,30242,29473,28845,28774,27448,28006,27099,27797,27797,27797,27867,27936,27518,28146,28146,48261,27727,27727,28007,27727,26959,27727,27447,27937,27797,27098,27727,27867,27447,27797,28077
5,2,19626,18508,18368,18229,18089,17600,17530,17670,17391,17460,17391,18089,17460,17321,17391,17390,17251,17461,17320,17181,17390,17531,17391,17111,17391,17320,17601,18020,17460,17391,18089,18508
6,7,219094,210224,210294,208338,207710,208408,208477,206313,205265,206383,205544,204148,204706,225798,205195,205125,206034,205545,206383,206453,205056,204566,206034,213227,206592,201773,278319,177818,204707,206383,206313,205474
7,3,327488,284606,283279,282649,283558,282719,282999,282510,281742,283068,286142,284117,282511,283139,319736,282021,282231,283488,283348,282650,283348,283418,282580,283208,283977,283208,284117,284606,319596,282999,283837,282859
8,8,497344,489172,487286,486868,488124,519902,462073,461375,473248,456626,459489,460677,463330,477928,428969,378403,380777,381336,381755,381895,388111,396562,395305,387692,391813,374073,372397,373654,373864,373025,373235,373514
9,9,901727,908782,897397,897188,896559,934484,865690,864711,864642,863035,884896,866946,865899,867296,877842,866248,864851,865131,864222,867575,834470,837543,861429,855422,853048,835378,843340,843200,860870,840057,841524,843829
10,14,1618584,1934618,1840890,1482602,1525764,1518571,1469821,1469262,1477783,1474151,1480926,1469751,1469471,1474989,1421071,1427008,1427287,1422399,1423586,1427078,1423446,1427637,1403611,1378189,1384475,1376792,1376302,1379516,1374348,1374976,1383147,1330487
