i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,3631,978,908,977,978,908,908,908,978,838,908,978,908,838,977,908,838,978,978,838,908,907,838,839,838,838,838,908,838,908,838,838
2,0,2305,1886,1677,1676,2095,1745,1676,1676,1676,1676,1746,1746,1676,1745,1676,1606,1676,1607,1676,1676,1677,1746,1676,1676,1606,1676,1746,1676,1676,1676,1606,1676
3,0,4260,4051,3771,3911,3772,3911,4120,4050,3701,3701,3771,3702,3702,3702,3772,3702,3702,3771,3701,3631,3701,3701,3771,3701,3701,3702,3772,3841,3701,3771,3772,3702
4,0,7962,7613,7682,7543,7333,7473,7263,7403,7333,7193,7263,7194,7193,7263,7193,7264,7263,7193,7123,7193,7194,7124,7054,7124,7263,7193,7263,7123,7193,7264,7263,7193
5,0,13688,12710,12571,12432,12571,12502,12431,12431,12432,12571,12501,12571,12432,12431,12571,12362,12431,12501,12431,12431,12431,12292,12362,12362,12222,12292,12292,12431,12501,12501,12361,12431
6,0,19974,19695,19485,19206,18996,19205,19345,19415,19415,19345,19345,19345,19415,19415,19135,19345,19346,19345,19415,19485,19415,19345,19275,19345,18996,19135,19205,19345,19275,19136,18996,19205
7,0,28424,28494,28564,53427,28424,28773,28494,28634,28494,28843,28704,28774,28774,28494,28425,28424,28633,28633,28703,28703,28494,28634,28843,28843,28843,28494,28494,28634,28633,28354,28354,28285
8,0,40716,40296,40226,40366,40576,40366,40297,40087,40576,40576,40436,40366,40366,40366,40296,40715,40436,40715,40715,40157,40507,40227,40087,40297,40367,40436,40296,40436,40646,40367,40506,40506
9,0,55312,55451,54823,54823,54543,54962,54823,54684,54963,54893,54754,54683,54962,54683,55032,54753,54544,54614,54614,54893,54683,54544,54614,54614,54404,54823,54753,54823,55033,54614,54544,54683
10,0,107481,71794,71515,71863,82758,80872,71654,91069,82548,117328,82200,72213,71375,71934,72422,72352,72562,72283,71445,72003,72282,71793,72073,71934,72422,100846,81640,110693,72073,102662,84015,103430
11,0,127664,93094,92466,92256,92117,92466,92256,92186,92396,92256,104059,102034,91977,92465,132902,92885,91697,91488,91698,91558,91907,92186,91697,91767,92116,92117,92396,92536,92396,92396,92815,92256
12,0,136185,115722,115932,116700,116909,116490,116560,116490,116490,115861,116490,116490,116769,115861,116001,116210,116350,116280,116141,145613,117049,116351,116281,116560,116560,116699,116420,116629,116280,116769,117328,117049
13,0,144565,143726,146800,145264,145473,145961,144216,144356,144565,145054,146101,145124,144914,144565,144146,144286,143937,183395,144495,144356,144775,144216,144705,144146,145124,144984,143797,143518,143029,142749,143238,143238
14,0,176062,174037,174247,174526,174526,174107,174177,174596,174177,207629,210213,253652,176621,176201,175573,175504,176202,176342,176132,177109,175783,175993,175364,213984,214682,253792,178367,177039,178087,176760,175433,216080
15,0,211190,209165,209794,209095,209375,210353,211261,211470,211190,210981,210353,210004,210981,210702,210912,210422,211121,210772,236402,209445,212518,212308,210771,210841,211190,211260,210701,210422,209235,211610,210772,210772
16,0,250160,248904,249811,250300,254491,251138,251557,251277,252185,253093,255398,251418,251837,250021,250021,250161,250580,250929,249532,249532,253652,253443,272299,252046,252605,252884,252744,252325,252465,251068,249531,249811
17,0,297022,294927,297511,310082,301072,298139,297999,298209,296812,296672,297371,297581,298209,295275,294927,297581,301491,298349,298209,297371,297720,298140,297930,297371,297510,297091,297580,297440,298209,297721,298977,293948
18,0,344023,343324,345210,346537,346397,346956,346049,346886,347584,352683,347445,346398,348143,346886,345070,347933,347445,346956,346956,347096,346467,351775,346676,345838,347305,345349,347864,346886,347235,347794,347096,347794
19,0,407226,401779,401081,402128,402198,401919,401989,401290,401290,401918,406318,401779,401290,401710,402059,402617,402128,401360,401779,401430,405481,401500,399195,397658,400312,400173,401500,400103,400452,400103,404294,399684
20,0,462678,461351,461281,460443,461560,458697,461770,466379,462329,461979,457579,462608,463306,462747,461839,462189,465332,458278,456672,457440,462818,462678,461770,461561,528605,462677,462608,461071,462538,462748,461979,461560
21,0,525672,533424,528116,529163,527348,526859,527069,528815
22,0,601865,619115,602144,626588,609268,610176,623864,637204
23,0,699779,740285,708787,804745,688325,699429,671843,672332
24,0,760537,817875,770106,763750,764169,764309,764239,767312
