i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,9149,3353,2933,2375,3213,3143,2933,2863,3004,2654,2793,2723,2724,2794,2863,2654,2654,2933,2794,2863,2934,2863,2864,2793,2863,3283,2863,2864,2863,2934,2793,2794
2,4,15574,12991,12641,12361,12012,12013,12012,11943,11733,11873,11803,11873,11733,11942,11454,12012,12012,11733,11943,11733,11873,11873,11943,11733,12013,11315,11943,11943,11943,11803,11873,11734
3,8,38343,33454,31428,30870,30729,30521,30451,30660,30660,31638,30799,30590,30800,30799,30870,30869,30870,31009,30799,30800,30730,30241,30590,30730,30869,30870,31010,31009,30870,30800,30870,30870
4,13,68514,65790,64463,63904,63834,63904,63974,63765,63764,63625,63904,63625,63764,63625,63695,63764,63346,63136,63555,63206,63415,63066,63624,63695,63276,63136,63415,63346,63555,77802,63485,63625
5,21,132976,129764,128925,127389,126761,127389,127319,126831,126831,85834,57060,57199,56850,64394,58597,65161,56850,63765,118380,126691,129694,80247,126830,126412,126551,126900,126621,126831,126482,126831,99314,95402
6,31,140519,148411,138424,125783,135840,127599,127041,131091,115377,121244,86462,68094,68444,69701,68514,68304,68304,67675,67536,66837,74660,73263,66768,66139,67536,85904,66768,118380,135072,135002,135561,135002
7,46,251217,260785,260086,274264,208474,207497,207706,207706,207217,208055,206728,207427,206798,206938,207427,207706,207357,207706,207636,207008,207776,207567,229287,207776,207706,206798,207357,207706,207357,207706,207357,206938
8,59,206798,197440,196811,197300,196113,196532,197090,188500,210150,195972,196182,196042,196322,196742,161402,131230,131161,158608,198207,201351,202329,205192,202608,202259,171529,202538,199185,201071,197509,218881,137935,124317
9,78,261413,257084,252683,251566,252823,252963,255407,260785,256874,254080,253522,253941,254988,269934,253591,250658,248423,249680,248214,249122,248283,248494,248494,248074,248283,247655,248074,369387,437761,389431,369108,365546
10,91,439297,431825,428962,415831,428821,453196,326924,325109,310721,310232,311769,310232,310931,310442,310442,342568,311140,310651,318823,311419,310442,310721,310930,310511,317007,342499,300873,310861,310790,311769,333908,311280
11,110,459971,454802,455222,454593,452498,452288,452498,462625,438320,437761,437900,437482,449354,438110,439367,438180,443767,438739,437133,437621,437202,437692,437203,443908,460529,444676,438111,437272,438390,437482,437551,443069
12,125,486440,505158,473170,473310,472961,473240,472612,471075,471983,472961,479666,473589,473519,472891,472193,472961,472751,471076,478968,472262,471215,471425,471984,472193,473519,472612,487069,457246,459132,458504,457666,458224
13,148,627099,627379,632756,625493,624515,623677,625912,625423,632337,625912,625493,623607,624026,624445,625842,613620,606636,607684,607614,608452,605518,610896,604960,607404,606357,606915,606496,605379,615436,606077,607404,607055
14,173,851846,784171,781587,783473,786615,808825,787244,783193,780678,782495,795625,815110,782145,779072,781307,803307,776838,759796,759936,760285,756933,765663,779771,756654,759866,757352,798908,757073,756863,760146,758609,811758
15,204,805542,793739,793669,795345,845701,793250,802958,822653,793599,796393,793180,794088,793599,793808,803517,772508,772298,771181,771599,841999,795415,793600,795974,793740,861624,798279,807986,823631,801422,793390,791643,796393
16,232,919452,935655,923782,916100,912119,937680,982867,938100,938868,946340,1009128,939706,971483,946271,947039,912887,911840,913795,919103,912259,928532,1010804,1079458,973928,964290,966386,974487,967781,943059,964011,920430,932512
17,258,1283811,1301550,1275081,1274103,1275081,1278713,1343874,1325506,1351836,1314611,1326204,1280947,1300154,1383473,1402540,1383125,1364267,1364826,1381587,1380051,1353582,1308116,1334655,1312166,1360775,1357562,1311538,1302179,1305392,1283741,1274103,1279062
18,299,1446540,1394927,1415530,1393950,1444095,1398209,1394160,1408756,1396254,1427123,1434597,1416298,1441721,1446889,1432292,1416508,1444375,1392902,1392763,1396045,1393181,1396603,1396673,1442000,1409803,1410362,1398070,1479086,1419302,1435854,1441442,1393461
19,329,1627915,1634341,1665979,1638182,1620792,1641046,1615134,1621630,1621281,1620722,1625681,1641465,1684277,1622119,1632944,1623865,1621979,1619814,1621630,1617998,1621350,1688188,1657318,1661788,1642582,1621491,1674360,1664652,1681483,1673312,1675198,1693915
