i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,10476,3073,2166,2095,2095,2095,2095,2095,2095,1816,2025,1955,1955,2025,2026,2025,1956,1677,1955,2025,1956,1956,1956,2025,1956,1955,2025,1956,1956,1956,1956,1955
2,0,6914,5378,4470,3841,4191,4120,4120,4260,4121,4191,4260,4120,4260,4120,4191,4191,4121,4121,4191,4121,4120,4260,4261,4190,4120,4260,4191,4191,4120,4120,3701,4190
3,1,12991,10476,10127,10127,9848,9499,9917,9848,9987,10057,10057,9917,9080,9708,8521,9987,9848,9149,9079,9778,9079,9080,9638,9848,9778,9708,9079,9917,9429,9080,9149,9918
4,1,25143,23886,23327,23048,22978,22629,22978,22838,22838,22838,22210,22629,21791,22000,22000,22559,22699,22838,21791,22559,22070,21721,21861,21860,22559,21931,21931,21930,22279,22140,21581,21930
5,3,88909,81575,79689,80178,79969,80109,79760,80108,96800,80388,79899,79690,79829,79479,79689,79200,79550,78642,78502,78991,78642,79271,79550,79410,79061,79341,78921,79619,79410,78991,78921,79550
6,3,84997,82204,81365,81296,81087,80737,80597,80249,80528,80667,79899,80318,80318,80877,80737,80877,80947,80876,80737,80318,80668,80388,80108,80248,97080,102877,80318,80528,80318,79480,80318,79829
7,9,208617,202890,201843,200515,198211,197024,199119,197652,198700,198211,198281,198002,197931,196954,197303,198211,246681,186826,186688,185988,186687,186897,186058,186059,187107,186827,186687,187386,184522,186407,187246,186268
8,7,293336,289634,289494,315894,286840,286980,287538,285862,285653,286281,288307,287399,286910,289564,287329,288377,288237,317850,288586,287609,287189,286352,286142,286352,286770,288027,286561,286422,285793,286910,327418,271615
9,12,792146,783765,779575,775035,798082,774126,772240,775453,776920,806253,774755,776432,774126,775313,792704,731663,732990,735992,734387,733059,771473,733339,736342,735294,736621,742139,736412,731314,730545,733898,755409,698697
10,14,752615,748634,743745,739415,745282,751987,746888,745981,744095,749681,746259,742348,742907,738158,738786,729707,702049,704005,704704,705262,715110,712946,702050,707218,702818,698837,708684,705402,706031,703517,704145,726006
11,11,1129621,1116701,1124453,1128504,1125780,1120961,1123056,1128853,1125571,1121520,1124383,1075843,1074167,1073468,1080313,1074097,1073189,1076193,1075982,1073329,1072560,1079754,1027024,1031772,1030725,1034078,1029748,1029398,1028770,1034496,1029538,1032331
12,17,1247724,1216364,1193527,1191571,1202955,1196879,1188498,1199672,1194993,1190593,1190663,1166358,1153716,1145126,1149945,1148060,1144078,1151831,1141774,1143240,1142542,1147082,1105106,1108249,1103710,1110205,1103081,1105036,1112790,1104687,1104898,1098541
13,21,2365122,2344798,2328036,2336697,2333484,2294023,2258404,2254214,2254982,2252468,2237801,2174594,2176689,2180112,2184023,2184581,2133877,2122282,2106638,2110619,2104752,2103635,2045876,2047901,2041056,2048809,2046993,2033234,1979107,1988466,1982948,1991469
14,29,1939716,1923932,1870363,1871620,1868128,1896693,1868478,1903957,1814071,1815537,1849760,1810229,1822313,1819099,1816236,1772166,1777613,1768115,1764553,1774959,1765950,1753658,1715175,1731029,1721530,1771188,1719645,1716292,1728375,1724115,1725372,1717689
15,24,4639381,4640289,4652162,4634980,4645248,4641336,4634701,4638822,4640568,4643083,4637845,4635609,4631140,4639800,4652791,4638892,4645248,4634492,4631489,4635540,4639450,4636937,4636797,4636308,4641686,4637495,4635958,4648740,4640080,4641615,4635330,4638403
16,36,6294352,6284085,6297774,6281431,6286040,6297076,6275146,6286600,6278289,6286181,6290510,6279196,6282479,6287927,6289324,6278778,6284435,6278289,6288556,6285692,6277450,6310835,6280803,6284435,6281082,6269558,6272771,6272701,6282829,6270606,6272072,6264599
17,32,11001829,11002946,10989886,10989676,10985835,10972425,11006997,10992889,10990305,11003784,10981784,11002317,10980876,11006648,11009301,11005391,10991492,10997987,11006997,10991492,10995334,11015936,11037448,10992191,10993308,11004412,11010908,11009651,11031931,11010908,11000711,10993867
18,48,4089587,4073173,4078342,4082392,4086514,4098177,4083161,4079879,4077225,4078761,4083091,4079669,4090075,4078132,4076806,4084208,4073383,4083230,4081065,4080297,4078830,4083929,4075409,4080996,4066818,4091612,4084139,4083580,4078063,4079739,4086304,4082951
19,48,3213072,3209300,3206576,3205948,3193376,3207066,3204551,3203294,3206157,3200849,3206227,3203783,3205669,3207415,3204971,3210418,3209929,3214328,3208043,3195960,3207414,3205738,3209231,3218799,3200361,3207344,3209091,3210697,3208043,3205250,3207904,3207904
20,45,36121827,36094240,36089350,36159122,36125878,36124062,36092354,36132023,36112818,36145434,36122316,36101503,36090399,36119452,36102341,36106323,36096474,36028868,36070913,36074195,36053731,36243981,36082367,36083205,36054848,36017972,36079154,36056106,36046048,36059458,36058690,36061205
21,44,22723866,22723866,22723866,22723866,22727219,22727219,22727219,22727219,22728266,22728266,22728266,22728266,22730082,22730082,22730082,22730082,22720932,22720932,22720932,22720932,22733923,22733923,22733923,22733923,22721561,22721561,22721561,22721561,22726939,22726939,22726939,22726939
22,60,12813665,12813665,12813665,12813665,12839297,12839297,12839297,12839297,12790686,12790686,12790686,12790686,12799905,12799905,12799905,12799905,12802979,12802979,12802979,12802979,12791944,12791944,12791944,12791944,12800116,12800116,12800116,12800116,12817576,12817576,12817576,12817576
23,73,11320447,11320447,11320447,11320447,11273723,11273723,11273723,11273723,11281755,11281755,11281755,11281755,11282593,11282593,11282593,11282593,11277914,11277914,11277914,11277914,11315348,11315348,11315348,11315348,11278402,11278402,11278402,11278402,11278542,11278542,11278542,11278542
24,77,35185947,35185947,35185947,35185947,35191045,35191045,35191045,35191045,35175540,35175540,35175540,35175540,35160106,35160106,35160106,35160106,35171909,35171909,35171909,35171909,35173725,35173725,35173725,35173725,35163667,35163667,35163667,35163667,35186994,35186994,35186994,35186994
