i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,4051,1327,1327,1257,1257,1257,1257,1257,1257,1188,1187,1187,1188,1187,1187,1188,1118,1117,1187,1187,1187,1187,1187,1188,1117,1187,1187,1188,1187,1117,1117,1188
2,2,4540,3492,3213,3213,3283,3143,3213,3213,3143,3213,3143,3143,3143,3213,3143,3213,3143,3143,3142,3073,3143,3213,3143,3213,3073,3143,3143,3143,3142,3073,3143,3073
3,8,15853,13270,12291,12012,12152,11733,11873,11872,11663,11594,11872,11873,11732,11663,11733,11803,11872,11942,11803,11802,11733,11873,11803,11663,11733,11733,11872,11803,11942,12082,11942,25142
4,9,29053,19135,18577,18368,18227,18228,18158,18228,18158,18089,18088,18158,18996,19834,19904,19415,18019,18019,18228,18019,18019,18367,18018,18158,18228,18018,18088,18089,18158,18088,18577,18228
5,19,52309,49306,46303,45605,45325,45395,45046,45256,45185,45185,45115,45186,48957,47840,45046,45116,44976,45046,45046,45115,45115,45185,45325,46512,45535,45326,45185,45115,45116,45255,46791,45604
6,28,81711,80035,78568,78708,78638,78289,78778,79127,78359,78289,81013,84434,78289,78289,78219,78917,80594,78289,78010,78289,78568,78149,109018,78429,81291,78219,78359,78499,78289,78010,78079,78079
7,34,125639,123614,122427,121729,121379,121310,123544,120960,121100,121030,121379,122148,121798,124592,121589,119284,119424,119703,119354,119214,127735,121379,120053,119564,120401,134369,128573,119144,119423,119633,119145,123893
8,47,218105,199807,199179,198412,198690,198481,200576,195059,209305,198202,198481,198481,198550,198271,207979,236194,195827,195897,200577,200855,196176,195478,206233,198830,198411,198830,198551,205674,198970,198341,198899,206512
9,68,290040,286407,309524,284732,285220,283824,283963,293461,286827,285569,280262,293112,282287,279493,281309,281100,311270,278865,285988,278446,284941,283824,285150,293043,282148,278934,279005,278865,288363,295347,297652,285499
10,74,374264,360296,360296,359040,362462,364417,365185,366163,376988,364208,359109,361274,368538,376779,370284,362462,371191,377267,372169,368467,370563,359808,358201,359249,360437,364138,361553,359249,368467,358481,381248,363160
11,84,477625,463448,453810,451994,451715,451645,452554,479022,452204,456604,466800,451506,462191,451575,451017,469594,455486,462959,452902,453112,451575,452414,467289,452065,463867,451994,451925,451017,467848,451924,463379,455696
12,110,738332,717521,721082,713051,707254,727508,698385,713958,694823,702785,702854,719685,706975,703622,728066,711654,694893,719825,697966,697686,705019,717799,704320,726599,707743,702156,704391,703483,709559,707255,695591,694194
13,123,783448,794691,790571,774858,791968,773461,767525,793086,774159,765639,759284,772065,758515,784356,774159,768153,777651,776045,784636,758795,775137,783866,779886,766686,754605,753767,753976,753766,772692,778140,781283,777581
14,146,1181108,1169375,1176149,1149262,1168886,1141649,1143675,1164067,1162880,1162811,1168817,1170911,1161554,1163857,1146399,1139694,1160296,1147306,1194518,1144932,1149052,1145560,1145281,1139694,1156665,1142068,1161833,1151357,1161693,1172867,1143953,1144723
15,171,1280558,1218262,1245080,1216376,1239563,1239214,1279092,1273365,1212745,1256813,1226224,1223989,1231462,1222592,1258978,1258978,1267289,1248502,1236490,1244312,1254857,1224269,1227341,1218611,1221405,1264845,1227899,1251016,1260235,1226573,1220776,1250458
16,194,1570737,1521571,1520733,1523596,1570458,1544617,1581911,1577442,1567315,1567874,1527926,1559283,1545734,1543500,1562496,1548668,1538052,1519196,1559493,1533932,1535538,1535678,1525202,1547201,1535538,1545805,1553976,1548040,1514656,1570387,1526809,1517800
17,224,1842618,1827254,1871880,1864198,1840872,1840663,1830885,1850580,1839336,1863499,1843805,1847786,1817546,1820689,1852675,1834307,1823343,1862522,1858052,1820828,1852325,1818873,1882007,1812588,1828580,1889200,1832631,1822924,1824180,1834796,1817127,1827323
18,252,2262835,2273102,2278689,2238882,2292936,2259483,2276664,2258785,2252081,2238602,2231549,2273940,2316612,2255992,2263535,2315634,2265699,2240628,2303203,2320662,2251452,2244189,2277642,2255084,2278690,2243700,2323176,2277223,2256899,2297616,2256690,2239929
19,261,2493931,2496934,2487087,2498820,2482687,2469768,2560627,2464878,2480941,2511600,2485411,2561047,2493163,2449933,2506083,2483246,2488065,2517397,2514184,2478776,2445185,2489602,2492325,2478497,2522915,2476751,2480801,2491277,2468161,2488345,2505176,2532552
20,298,3095171,3045097,3089933,3262085,3099990,3049077,3054386,3083787,3111862,3084066,3175415,3064442,3033713,3070588,3035668,3050265,3032176,3038462,3041814,3074359,3011016,3111793,3032037,3023726,3018348,3086301,3128973,3056061,3077222,3038323,3091609,3050264
21,328,3682023,3651085,3732586,3659675,3664774,3634393,3710238,3695153
22,366,4110831,4051888,4064669,4012080,4028422,4027305,4018575,4079474
23,386,4859989,4787217,4838548,4802442,4802233,4857894,4834498,4838408
24,428,5187182,5100023,5123000,5094087,5084589,5069574,5111826,5140041
