i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,0,228441,213705,213845,212797,212937,213705,212658,213566,212448,212658,212798,214265,212868,213426,212518,213635,240523,212937,212658,212798,212728,212867,213286,213845,213915,214963,213078,213077,211751,210284,210354,210074
15,0,210633,210633,226207,219852,210563,210563,213008,211890,210633,210354,210703,210563,211121,210283,210074,210074,210283,209864,210213,210284,209865,254282,210773,210353,210214,211052,210493,210563,211332,210283,211052,210423
15,0,211192,211960,212449,215173,212728,211750,213286,212239,241291,210772,210912,212030,213496,210074,210214,215591,210424,209865,209935,210633,211820,213356,212169,215870,211121,211680,212868,238638,212099,212099,211191,212588
15,0,212798,213077,210424,210982,209795,211820,212868,213706,212378,212658,211261,212728,213636,238569,213217,211890,212728,213636,212658,212379,212519,212658,211960,212798,214614,213427,213008,214404,211751,212379,212239,211471
15,0,237381,209515,210004,210144,213357,213008,212449,212449,211541,213077,214055,215522,214823,210772,210213,210283,211610,211401,212169,234169,210842,210633,210144,209585,212100,211611,211680,211820,211192,211960,211820,212169
15,0,211051,210982,211401,212169,211051,220689,212169,215173,211890,212309,212448,213845,210912,210912,211610,211540,211471,211680,211890,211471,211750,211820,211331,211401,215731,211401,211051,211610,210912,211820,211820,212308
15,0,210842,210004,210214,210912,210004,209864,210563,210353,209934,210214,211192,214753,211610,211959,211680,212029,211750,211820,212239,213706,212030,211890,212379,211401,212448,212379,212379,211541,210982,210912,216430,210982
15,0,211959,211820,210423,210423,210213,210493,212239,212099,210912,211262,209446,210144,210144,210773,210353,210283,210214,215661,212309,212519,211541,212449,212309,212378,211471,212798,212938,212868,214823,214125,213566,212797
15,0,212868,213217,213077,214893,210004,210354,210354,210423,213147,210144,209515,210633,210144,209934,210423,209585,209934,210423,210702,210213,210214,210004,213845,210144,209445,210213,209026,210074,211820,210493,210773,210493
15,0,210144,210284,209516,209236,210004,209586,210353,209585,210004,212938,209515,209166,209585,210074,210563,211611,212030,209585,211541,211262,211331,211262,211680,211680,212239,212239,211960,212588,217966,213287,211611,212169
15,0,212519,211890,212937,213985,213356,211890,211052,212588,211541,212728,213077,212100,209446,209586,211122,217547,212169,212309,212100,213427,212519,212868,214544,212030,211470,211471,211052,210633,210633,210912,212100,213077
15,0,212728,212378,215451,212029,212798,211611,212030,212449,212099,211820,212519,212589,212588,212867,211960,212100,212029,211611,210772,210213,212868,210144,209446,212659,213426,211750,211611,211401,209585,210074,209445,209305
15,0,210773,209236,209515,210005,211052,211262,209934,219293,211052,211681,209446,210703,210284,209376,209446,210074,209934,211470,211331,210632,209515,209445,210354,210563,211401,211192,213845,211820,209934,209585,209934,209306
15,0,210493,209865,209725,209445,209445,209655,209725,210423,211052,211261,210563,210702,211052,214683,211680,210912,209935,211750,213426,211052,213566,212100,211820,212797,213845,211681,211820,211750,211611,211680,211890,211680
15,0,215871,213147,212239,211960,212659,211541,210982,212099,211680,211541,211680,211611,211820,212309,212658,213077,211890,212309,211610,214683,214124,212937,213845,210563,210493,210074,211820,211959,212169,211960,211680,211332
15,0,212658,211750,212798,211470,212030,211401,214754,210284,210284,210144,211401,211122,210982,209725,210214,210144,209794,210423,210842,210912,210842,211471,210772,209655,209935,213915,209096,210004,209167,209934,209096,209305
15,0,210074,208747,211820,214404,210353,212658,211051,211541,211680,211610,211610,216429,213147,212030,212449,211820,210842,210982,211052,211122,210493,209515,210633,210842,209724,211191,209515,211051,211052,209585,212309,209446
15,0,210005,210353,209306,210144,209375,210214,209306,209794,210423,210703,209585,209446,209306,209445,209445,209934,209375,214683,210284,210074,209306,209655,209655,209795,210423,210353,210213,209934,210353,212099,211051,211610
15,0,211191,211261,210074,210633,213287,209586,211541,212379,212798,211890,211680,212518,212169,212378,212379,211960,211471,210004,209446,209655,210074,213287,213077,215591,211470,212099,212029,212099,211681,210842,210493,212100
15,0,211401,211890,209446,209794,210074,210284,209376,209445,211610,210703,214194,209375,209515,209375,209794,209864,210004,209445,209655,209236,209794,211401,210912,210912,210493,209306,212379,213287,214824,215242,211470,210493
