i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,3911,2863,1815,1746,1746,1746,1257,1677,1676,1187,1118,1467,1188,1257,1327,1188,1257,1607,1607,1187,1677,1676,1746,1677,1607,8800,1676,1676,1607,1676,1676,1746
2,0,3981,2933,2584,2585,2584,2444,2514,2445,2514,2375,1885,3143,2933,9289,2444,2305,2444,2515,2375,2514,2445,2445,2445,2794,2444,2444,2445,2375,2375,2444,2514,2374
3,0,5727,5238,5169,5518,5168,4959,4610,4470,5657,4889,4260,4819,4679,12013,4959,4750,4819,4819,4819,4819,4889,4958,5098,5029,4749,4889,4889,4679,4749,4819,4959,5098
4,2,12083,10825,9988,22629,9777,9638,9359,16902,9359,9289,9359,9429,9428,9358,10127,9848,9848,9917,9848,9848,9429,9778,9918,9848,9848,9778,9778,9848,9918,9848,9848,9848
5,2,34850,46165,31359,31079,31288,30590,31079,30939,30939,30869,30451,30241,30869,31009,31009,30870,30939,30940,30869,30590,30939,30799,31079,30870,30870,31149,30799,30869,30730,30800,30870,30381
6,7,66488,49727,83948,50075,49656,49797,49726,49726,61949,47212,54126,64114,49657,49726,49587,49657,49727,49656,49797,49657,49586,49586,49656,49726,49727,49726,49238,53987,49866,63974,61041,55524
7,5,129554,114399,112933,112723,112513,112723,112723,112652,112513,119009,117682,112723,112513,112444,112862,112722,112513,112583,112793,117822,144221,103643,111326,112723,111047,120405,112792,115446,112722,112514,112373,112303
8,11,131649,138843,108812,109580,115656,130881,109440,108742,109160,108812,108882,107764,109301,108951,109161,121103,122850,122291,117472,119567,126551,125503,168875,116494,116425,115935,115307,122989,109231,108951,134583,122570
9,4,969528,943267,987267,949413,981191,941242,959750,1008219,943127,913236,909046,950391,933769,968061,918684,967222,912468,930207,912748,939845,884322,885509,906671,886557,930347,916170,901084,884881,950391,860995,864697,858830
10,11,1217043,1207125,1206008,1205379,1213480,1219278,1222281,1200909,1223398,1190014,1226960,1173463,1190154,1173672,1177653,1173183,1191481,1178631,1172136,1222002,1188897,1252452,1206777,1207265,1259296,1205309,1206148,1216065,1222281,1174789,1180586,1173811
11,23,2086489,2092984,2098991,2107930,2110513,2077200,2160380,2122108,2234830,2166317,2138660,2155701,2074267,2136355,2113377,2082717,2088933,2131187,2090889,2092355,2074337,2069866,2135238,2188665,2114146,2115473,2054222,2042139,2010362,2018603,2010991,2067562
12,14,3130467,3113495,3137381,3118734,3187177,3133819,3155470,3138568,3121317,3177958,3216230,3134866,3118524,3118384,3136543,3159310,3131095,3150651,3135844,3157635,3244935,3204149,3137241,3135215,3115241,3204428,3139336,3151838,3186129,3202123,3209456,3226287
13,23,4617303,4554377,4332913,4324741,4381941,4309376,4306023,4293382,4407642,4359172,4272221,4294011,4305185,4324322,4310214,4291496,4316430,4371185,4616186,4783105,4513031,4363922,4465190,4386620,4297783,4368392,4381452,4327116,4272850,4321389,4288843,4278926
14,23,9204017,9139205,9407532,9144583,9597918,9157083,9299279,9400199,9506776,9243616,9748075,10105100,10205811,9843827,9816240,9600362,9913668,9429043,9444687,9311082,9276092,9321140,9265267,9638914,9210721,9872740,9891738,9877001,9987489,10415821,10203157,9871623
15,20,34410966,33017435,33222558,33806075,33105714,33617227,33119612,33088603,34268141,34919196,34967455,34709255,33446187,33000045,33006960,34728042,33167942,32898497,34098079,33157396,33028331,33304551,32670398,33734280,34728810,33812710,32717330,32979372,32759933,33234221,35578980,33575323
16,21,17938215,18021884,18568248,17767944,18635504,19911422,18938193,18509093,18387151,18635854,18192435,18323387,18016297,18312142,17949530,18002749,17719685,17944502,17847004,17945689,17676593,17703062,17795182,18154791,18063649,17923618,17702504,17714655,17868026,17756909,18555746,18054919
17,35,53748019,54533656,54657065,56419213,53619372,53419000,53951954,57038071,54929443,54370230,54482323,54078785,54556005,55009620,53780635,53075105,53333864,53635086,54162454,53812342,53760171,58317062,57064541,55997585,53964036,54986713,54075781,54042467,54203868,53750673,54037648,53577538
18,32,48113766,47736836,49218016,47534298,48373503,47728455,47819038,49468395,51116634,49254194,50375136,50124268,50336654,48073678,47970662,47590729,47766658,47899914,47944751,47769313,47790614,47546171,47610285,48445369,50796066,51349692,48181511,48185632,48784445,50765894,48313440,49194270
19,44,76665383,75822685,75920044,79130408,76601409,75571050,75307262,74940947,75698020,75174564,76284611,79378691,75473412,75645151,75451203,79121049,78553035,75620706,75945954,75086356,75968234,75158850,75096972,74618214,78472230,75153891,75944697,75309776,75717855,76592469,76446153,76673973
20,44,98508038,99062643,99772712,99726618,102321965,98478566,98404395,97767030,98931692,106978170,98850048,101522918,104607849,99604676,101522011,100397716,99441319,98925545,98847394,98296631,99052935,98125102,99206864,99136674,101640809,100188194,99548384,99123474,99153366,98235590,98076563,97900984
21,45,130099957,130795011,129545143,128964558,128393890,128470995,128190933,127782157,129351056,137410804,128872508,129381158,130350965,130733412,138099782,140420796,140982035,140770837,141336755,141234160,141537477,140845007,141232344,142712476,146270716,143917646,141162922,140495175,140689682,139741246,138632666,138921177
22,50,469987468,473891979,478336915,470431655,472126826,472247651,472480779,458533327,446991046,435648579,444192113,443890611,476558984,470953645,473483622,472087997,504450117,501396127,479063609,477077341,471766870,479831437,474305507,476851617,472646862,476699644,472468001,477884561,481277209,484811144,477460069,478612998
23,54,574897103,579371583,570431564,542299200,549235143,536515279,543718223,537675263,539742266,534353293,540411689,539972950,542129978,532553920,538985823,533219013,547224154,538474730,536273004,535584516,533143027,536175297,535158418,536932021,538894333,554841742,535597368,540265934,539495103,540378518,536056500,538216391
24,58,545233489,542324627,552451937,543715015,546987467,546351219,549107060,543914270,547528942,547903358,543166208,555639256,544310198,550389335,542457256,547587958,543182132,546646717,541707658,543580015,546684990,547356368,550499755,539005734,563931365,545082846,544741465,542284682,548565310,547744334,547260687,547565123
25,58,843572544,866678688,843769286,843663757,841637332,846722359,838057791,839625434,847225002,845189079,853040352,849507744,843150781,842826301,843732764,858144936,845866186,851367742,852753101,855642966,876233940,901656209,898804895,867275135,848973538,844857690,841886321,839810658,843851218,857213267,848866544,842322966
26,88,529598140,537264755,537692948,538884220,526424792,534733033,528984870,538040197,538906500,536468224,531650198,528758308,532506166,531788274,534544185,529570136,535341905,531174654,531599985,529472638,536511387,537427557,539971432,532712127,530198144,538274934,537298282,531090708,530743530,536430094,530319179,532637748
