i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,28,2515581,2531714,2516140,2492744,2510902,2486948,2506712,2536044,2501335,2528431,2506502,2487786,2500636,2515930,2513766,2520749,2504547,2508457,2505035,2495118,2519771,2505106,2510274,2507201,2507759,2497074,2493093,2500426,2510273,2526546,2508108,2518514
15,33,3128274,3086720,3085882,3099430,3086999,3100478,3079596,3057458,3067934,3072054,3092028,3082041,3086231,3073590,3108580,3069609,3099919,3108859,3079737,3065838,3094053,3060181,3083089,3077432,3113119,3071844,3101246,3093983,3069050,3101176,3123105,3111582
15,28,4712001,4684834,4657457,4686789,4686579,4682947,4689722,4707950,4674288,4681202,4692935,4697125,4665209,4695309,4669329,4713258,4656059,4678199,4677849,4704109,4679107,4686230,4725270,4722686,4701455,4689862,4711372,4695937,4664650,4689652,4691119,4725270
15,28,5725077,5704196,5723541,5713065,5672140,5733667,5692114,5816216,5730455,5696723,5705802,5767120,5718582,5771869,5722354,5735064,5755596,5747076,5715370,5700913,5717744,5708176,5704055,5732829,5719979,5717395,5737159,5758529,5721795,5718024,5726055,5747984
15,28,3476348,3493738,3517623,3514411,3534244,3461333,3504982,3470761,3505890,3488221,3492481,3470552,3481308,3453651,3506868,3474324,3501840,3490246,3478164,3500792,3477885,3497580,3491155,3491294,3475929,3481935,3497160,3461194,3497370,3479421,3472088,3507776
15,26,4422590,4407016,4414419,4391372,4391303,4427758,4395353,4392699,4476366,4396330,4383620,4428456,4418050,4402476,4445217,4414907,4402686,4399613,4407575,4380059,4396959,4390534,4409600,4412323,4413860,4425523,4446195,4397448,4408972,4422939,4378731,4369233
15,27,2737457,2709453,2711897,2709453,2694438,2723211,2739134,2710849,2746956,2722023,2713433,2704703,2716995,2710221,2690946,2714970,2715039,2714551,2721674,2698418,2691784,2711757,2726632,2740461,2700863,2735223,2706729,2730823,2708475,2697231,2747166,2736271
15,28,1031584,1023972,1026067,1021876,1017337,1008607,1021317,1015800,1016708,1007560,1031025,1017267,1016149,1037240,1028790,1032492,1017476,1007001,1034238,1021248,1006092,1022924,1022366,1012099,1024251,1015660,1021108,1010912,1008538,1010563,1010493,1018036
15,23,6127976,6136635,6171974,6114078,6120432,6108840,6164012,6117011,6170576,6116033,6123994,6138381,6096757,6132724,6110795,6111423,6132655,6127277,6115335,6162475,6161358,6143619,6158564,6135727,6128325,6109399,6091939,6134051,6127766,6134679,6127347,6104719
15,30,7472645,7394775,7375500,7373195,7401689,7458607,7427180,7413701,7443103,7466988,7373056,7411955,7414609,7412653,7403993,7387512,7385487,7447922,7385906,7416844,7393728,7410628,7419148,7434862,7403574,7382692,7434024,7412374,7430322,7414748,7450575,7423408
