i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,3911,1047,838,978,978,908,908,908,908,838,838,908,838,838,908,838,908,839,838,839,838,838,838,838,838,908,838,838,838,838,838,838
2,4,4190,3073,2794,2794,2863,2723,2793,2654,2654,2724,2723,2584,2584,2584,2654,2654,2584,2654,2584,2723,2654,2584,2584,2584,2584,2654,2584,2584,2584,2584,2584,2584
3,7,11524,9568,9359,9079,9079,8939,9009,8940,9009,9009,8939,8800,8939,8800,8939,8800,8870,8869,8870,8869,8870,8800,8939,8869,8799,8870,8939,8940,8869,8940,8939,8800
4,15,20463,18577,17320,17250,17250,17110,17180,17181,17111,17110,17180,17040,17110,17110,17180,17250,17180,17040,17180,17320,17180,17110,17111,17111,17110,17320,17110,17041,17180,17041,17250,17110
5,18,36596,25072,24723,24793,24653,24723,24723,24793,24723,24793,24653,24793,24793,24793,24653,24653,24723,24653,24723,24723,24653,24793,25002,24722,24792,24653,24723,24862,24793,24723,24653,24653
6,24,32405,31357,31288,31148,31148,31148,30938,31008,31008,31079,31008,31008,30869,31008,31078,30868,31008,31078,30939,31009,30939,31078,31008,31008,30938,31008,31078,31148,30938,31008,31008,30939
7,31,97145,98821,92606,92257,92047,92117,92466,91837,92116,91977,91698,91838,91698,95329,92256,92397,93094,97634,97844,98193,94701,130946,98542,97634,91977,92326,91977,92046,92186,99100,93932,94072
8,54,130946,126966,126477,126128,126198,126267,126058,125919,125988,126547,125988,126198,128991,130248,123125,123544,123335,123404,123055,125081,130668,127525,162025,131506,131366,126827,131645,131505,131506,125360,123125,124452
9,65,342068,335713,326494,323421,329986,334666,342277,323771,359807,327960,323212,330684,328379,327402,322443,332640,332780,324189,332221,333269,356384,323700,331103,323072,330195,330685,330824,339484,323630,332501,326913,327960
10,82,589016,572744,581125,596838,584407,589435,595861,581194,571906,577423,596280,594254,589225,593067,590134,570160,569322,574001,580776,573512,600959,580566,573792,591391,583080,567925,570998,579518,593137,583010,598165,577703
11,88,289480,289201,287874,296883,279842,279772,279563,279353,279562,279982,279702,281588,285150,288153,275302,284032,284102,298419,292413,288781,274045,273696,287594,273626,287315,292901,292692,292483,292972,293321,292972,292972
12,110,833660,822137,819902,819832,823184,835965,813965,810683,826536,839386,839247,832403,819762,824022,817457,833451,826047,828003,831286,835755,823463,826117,826397,832543,830796,823394,808308,833311,832403,824302,814664,832124
13,122,700618,712351,700758,683927,702643,680714,700269,696707,689095,680085,681832,682320,697126,704180,687838,704110,706554,685114,708999,682599,696568,719264,697126,694821,699152,692865,686930,696288,685672,684695,722687,699780
14,153,772412,763961,772831,767034,748527,794620,784564,754742,751879,752997,761796,778208,767035,764590,792176,781071,774926,767873,784424,765009,774786,773738,767174,778208,780233,767942,769758,769897,786449,765707,766405,765847
15,172,1026972,1007627,1007906,1027950,981717,1005602,970613,968378,995894,971591,1015938,994079,1025785,1006580,995825,987025,999107,982416,975152,997291,999107,1000573,996872,1012027,1000434,1009233,1008395,994986,994288,988072,994009,970263
16,189,2999346,2991035,3008495,3003187,3014920,3018761,3023510,3009892,3047046,3156552,3001092,3022252,3060804,3021904,3028958,2990197,3001301,3051096,3036081,3032589,3007866,3008774,3004653,2997530,2997949,3014431,3033986,3047953,3033706,3057940,3032310,3020647
17,211,1086126,1072856,1086684,1064825,1075231,1103376,1084868,1068876,1048343,1084659,1089478,1085706,1058470,1094436,1047994,1085707,1069783,1053442,1075650,1068875,1065523,1075510,1093668,1072227,1075440,1075091,1060565,1063777,1101630,1074602,1110639,1056514
18,244,2167292,2140684,2152627,2165197,2147179,2127903,2114704,2125250,2129998,2170715,2130976,2134329,2148785,2134259,2129579,2134468,2149553,2146132,2125808,2142989,2122665,2128602,2115123,2146271,2133840,2122525,2160448,2142010,2153953,2128253,2157724,2207659
19,280,2148505,2141801,2165966,2085442,2162194,2183355,2141243,2170295,2131954,2124063,2140265,2173368,2137751,2161217,2127065,2115612,2141662,2161496,2125529,2123993,2175813,2167921,2162194,2166384,2122037,2136145,2154373,2180003,2128602,2135935,2136983,2123015
20,299,1730872,1792889,1729546,1728428,1759506,1755107,1722912,1736669,1736739,1749519,1779620,1774033,1750986,1755595,1734923,1777524,1701471,1782134,1749170,1739463,1736041,1756713,1743583,1727451,1750986,1713064,1783740,1800921,1744491,1703007,1776338,1735901
21,323,4325156,4350996,4327740,4275641,4334445,4310840,4324318,4331721
22,368,4040216,4039168,3992097,4001875,4023873,3974079,4006694,4004319
23,392,3348048,3346721,3391907,3326189,3412370,3295669,3315923,3374098
24,424,3455529,3381082,3351121,3371793,3383875,3430528,3357826,3417258
