i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,225,724155,719057,708861,688258,682950,695032,666608,667237,719546,692379,681693,667865,695312,671008,698803,695381,690073,693845,684697,685534,701737,667795,684487,683509,683788,700131,687699,674849,676176,684836,680856,724574
15,211,741056,742174,749856,723736,755372,756979,764871,733094,758446,727786,742662,727228,722479,737913,749437,738751,735958,743221,754814,749855,750205,734421,729742,748668,753766,722269,750205,724295,726879,717241,765290,729044
15,202,1535817,1532116,1557398,1572692,1528833,1540985,1527157,1536236,1560820,1586171,1548528,1526110,1549087,1562356,1542802,1543429,1542731,1526738,1540078,1521920,1552439,1532814,1523107,1530859,1551810,1523176,1548249,1590571,1533582,1528135,1555372,1552020
15,186,1603491,1627516,1583377,1606564,1575416,1619135,1588336,1592457,1588197,1578279,1602793,1601675,1591478,1586590,1598602,1572692,1620182,1615503,1600418,1599162,1607192,1592247,1617389,1598044,1614945,1593714,1601396,1593644,1606774,1594133,1605516,1622697
15,184,1688275,1622068,1630169,1630868,1631985,1636944,1651051,1621789,1645673,1655171,1662504,1649375,1645325,1648466,1647280,1671094,1624722,1634081,1645184,1654822,1656079,1626747,1630798,1637223,1616062,1658593,1647489,1653984,1629052,1626188,1680942,1661876
15,157,2027969,1995285,2019449,2039353,2184058,2043404,2006459,2036699,2002898,2021265,2023988,2002199,1988790,2009322,2007926,1989349,1985368,2002129,2002548,2001710,1994587,2005551,1994307,2005062,2009951,1990955,2001011,2012884,2021823,2008065,2026363,2009532
15,159,1290824,1278253,1266032,1293408,1291522,1308912,1295574,1285446,1291103,1300881,1274692,1263657,1288241,1269104,1290964,1287612,1291383,1292990,1300881,1293967,1274971,1278393,1266590,1284329,1268406,1307655,1331260,1290963,1296132,1296761,1274203,1276368
15,149,628057,603125,595303,606058,620165,622331,594465,615207,623029,611366,602078,605150,616115,606547,617582,616185,624845,592160,599284,589297,595792,592231,586014,585666,618140,615207,609550,594116,594744,613601,617162,611576
15,119,1995425,1993469,1991932,1979362,2002688,2009741,2005342,1999265,1977337,2011208,1996541,2023430,1977336,2044591,1975660,1997660,1997869,1972518,2000802,2009113,1976778,2010998,2005411,1997869,1999336,1980060,1997939,2008485,1982993,2020566,1990606,2003455
15,126,717660,699502,696639,693007,675269,697337,710187,686931,695451,678760,688328,668773,685465,671706,695521,686232,708651,682531,688817,688817,684626,668913,682741,686442,674709,698385,701946,691052,683300,695731,683718,679039
15,118,1326931,1339781,1351025,1318969,1324696,1336429,1312125,1324975,1312056,1356053,1336638,1301650,1340619,1317014,1317433,1327908,1326791,1333845,1338244,1328816,1325185,1307865,1355145,1338035,1319597,1315408,1320785,1320366,1320226,1323718,1346695,1315198
15,102,546206,537756,534055,522601,530074,518062,519738,509611,512265,543692,530702,512056,518690,514570,512754,525535,513382,521064,514919,516525,522113,508494,542715,535382,528886,536988,529585,531261,509751,523439,515897,522881
15,101,1355984,1339781,1342714,1337127,1331750,1321693,1324277,1342085,1340549,1342714,1340759,1338384,1359545,1345368,1340131,1347603,1335032,1342086,1361431,1355355,1362827,1339921,1317573,1334403,1344111,1313662,1331749,1346345,1343832,1359894,1341038,1349349
15,67,1390134,1410457,1385595,1369183,1398166,1399842,1383221,1389367,1389925,1384618,1387970,1390763,1380986,1407245,1378890,1400471,1395373,1394953,1375817,1407385,1384827,1379938,1397119,1376097,1384408,1404661,1388179,1414089,1375747,1391461,1404870,1385875
15,73,1857423,1818664,1830815,1819851,1838707,1823831,1820549,1867760,1856865,1850928,1832421,1856167,1853233,1839056,1818454,1820130,1839615,1835704,1826206,1851837,1838498,1825577,1842828,1822714,1831793,1839265,1831095,1848484,1839964,1850370,1817616,1843945
15,41,1594762,1592456,1576604,1564312,1589942,1576742,1569060,1596367,1572902,1572343,1560121,1584984,1571085,1587638,1577930,1577930,1574508,1584705,1562845,1574369,1562286,1581911,1570318,1562286,1578698,1577162,1606774,1562426,1570807,1575975,1585752,1574509
15,36,2192508,2180077,2213460,2211295,2193626,2201378,2162758,2211434,2188248,2191182,2204870,2187550,2220444,2182033,2204590,2200261,2201169,2184547,2205708,2205150,2218698,2205219,2219606,2198165,2199492,2190833,2168345,2195511,2222260,2195861,2192090,2194045
15,24,2355372,2353487,2348388,2373949,2349505,2359842,2361448,2354744,2331836,2348877,2371225,2349785,2366685,2352578,2338401,2334839,2357537,2343639,2366965,2337144,2334281,2348248,2335607,2340846,2354325,2357187,2351740,2353975,2326319,2553853,2365708,2399650
15,13,2554342,2505944,2525079,2538418,2517676,2522845,2526965,2530596,2513486,2508668,2519841,2511670,2525150,2544215,2541422,2549733,2519353,2540234,2535485,2536882,2515511,2542329,2514953,2531085,2520470,2521448,2550710,2519352,2512089,2514813,2527105,2546171
15,0,215381,212797,213356,212448,210842,210912,215312,210424,210912,210982,210842,211261,212449,212309,212728,212588,212309,212868,212379,212868,211960,212099,212659,212309,212589,216430,212658,212448,213077,212728,212519,212589
