i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,3072,978,908,908,838,978,908,1048,1047,1117,1047,1048,1118,978,1048,838,1257,1047,838,908,838,838,838,838,838,907,838,838,838,838,908,838
2,0,2375,1886,1816,2165,1676,1815,2025,1676,1746,1676,1676,1745,1746,1746,1676,1746,1746,1746,1746,1676,1746,1746,1746,1746,1676,1746,1746,1746,1816,1746,1746,1676
3,0,4330,4190,4050,3981,3841,3771,3701,3701,3701,3701,3702,3702,3702,3771,3771,3701,3841,3702,3632,3701,3841,3771,3772,3772,3771,3771,3701,3701,3771,3702,3702,3701
4,0,7892,7613,7892,7472,7263,7333,7263,7193,7193,7263,7194,7263,7263,7193,7193,7264,7193,7333,7264,7193,7263,7194,7193,7333,7333,7333,7333,7263,7333,7333,7333,7333
5,0,14107,13199,12640,12641,12641,12571,12431,12502,12431,12501,12431,12361,12501,12431,12431,12362,12432,12361,12431,12431,12362,12501,12431,12362,12431,12291,12291,12291,12291,12431,12501,12432
6,0,19904,19624,19415,19276,19276,19275,19485,19695,19555,19206,19206,19275,19345,19834,19625,19695,19345,19205,19275,19485,19694,19624,19484,19485,19695,19555,19625,19555,19135,19066,19485,19346
7,0,29053,28564,28494,44348,52030,28564,28843,28704,28564,28634,28773,28703,28633,28633,28703,28773,28843,28704,28704,28564,28424,28354,28424,28634,28773,28704,28843,28843,28354,28844,28843,28424
8,0,40645,40576,40507,40506,40506,40716,40576,40436,40226,40576,40297,40786,40646,40436,40157,40297,40436,40436,40366,40576,40087,40366,40366,40575,40297,40227,40367,40227,40226,40366,40436,40645
9,0,55242,55033,54614,55172,54753,54753,54893,54613,54683,55103,55103,54544,54753,54893,55102,54963,54683,54753,54684,54195,54614,54474,55033,54474,54823,54963,54683,55032,54753,54754,55102,55242
10,0,110973,71235,71165,71724,73610,71096,71514,91139,90580,102452,84294,103151,305333,114814,94142,71724,71724,71933,71584,71095,71445,72353,72422,71933,71724,71514,75285,101335,80663,101126,80873,72353
11,0,190867,124102,94631,93164,92535,92396,92815,92605,93024,92466,92675,154063,92675,92256,92117,92326,92396,92187,92466,92606,92396,92815,93164,92466,91768,92606,92326,91837,92815,92745,92466,92466
12,0,117607,117048,117049,117398,115931,115513,116839,116350,116420,116630,116629,116839,116490,115233,116210,116909,116420,179554,116769,116420,116002,116350,116001,116280,116350,116629,116909,116281,116490,126756,125848,116210
13,0,144914,144355,144355,144285,144285,144495,144006,144635,144425,144007,144775,143936,144425,144146,160349,162583,144006,144146,144216,143448,143029,142819,144914,143377,142889,144426,143657,142679,142400,142610,142680,143727
14,0,176551,176131,176341,177040,176271,175224,175504,174665,215241,175015,175364,175155,174665,173687,174246,173827,175014,174316,173687,174316,175224,175154,175504,173827,173617,173408,175154,175154,175014,175014,175224,240802
15,0,211749,211610,211120,211121,211470,211190,210772,210492,210212,209235,209585,211121,210911,211051,210911,211401,211051,237101,219781,210772,209655,209515,209375,209933,209793,210213,209724,209863,209654,209724,210003,210701
16,0,252046,252395,252325,274953,249881,251837,252046,251906,251766,250928,249532,250998,252395,252186,251767,251836,251766,250928,250858,273975,249462,252116,251976,251487,250998,251767,251068,251836,251766,251767,251697,251907
17,0,297859,296603,299047,293879,297022,297231,296184,296742,297022,297161,297161,296952,295905,296184,296184,296603,302189,296533,296044,296672,296882,295835,296324,296742,293530,294298,294368,293320,297022,301352,296812,297161
18,0,347445,346258,346676,347445,346607,344582,343395,343604,346328,349959,344721,345979,346118,346327,346328,345909,344861,345629,345490,346537,346536,351146,345349,346257,346607,346258,345000,345630,345629,346187,343604,346328
19,0,406528,401570,401709,402337,401639,402198,399265,398148,398008,397728,401989,397658,397938,397240,397030,399684,400801,400801,400592,400383,405480,401500,401220,402687,402268,401779,401081,401639,401569,403804,405201,401779
20,0,463027,462049,462608,461421,461421,458697,459255,461909,461141,461630,462469,461700,462398,460722,457371,457720,466449,462818,462748,462538,468125,463795,463516,462957,466728,463934,463376,462887,464633,462608,463725,463096
21,0,530072,534401,529862,530211,529233,528954,528535,529932
22,0,608989,621699,601377,640835,620233,601167,606614,613039
23,0,736304,681691,680713,680992,703619,674217,673868,674078
24,0,759560,758721,790568,762842,764448,764518,766404,787984
