i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,3143,1118,1118,1047,1047,1117,1047,977,1047,1047,1047,978,978,978,1048,978,977,977,978,978,978,978,977,977,978,978,978,978,977,978,978,908
2,4,6075,4609,4260,4191,4470,4470,4469,4469,4399,4469,4400,4399,4469,4400,4399,4469,4400,4400,4539,4330,4190,4121,4120,4190,3981,4121,4120,4120,4121,4260,4261,4190
3,8,14945,12222,11524,11244,11314,11244,11174,11174,11104,11174,11174,11105,11174,11174,11174,11174,11174,11104,11174,11244,11105,11034,11034,10965,10964,11035,11034,11174,11174,11244,11174,10965
4,14,64461,56011,34640,34570,33872,34151,35548,34920,33872,33871,33802,33732,33732,33732,33872,34081,33872,33802,33941,33872,33872,33732,33732,33662,33801,33732,33732,33801,33732,33801,33662,33592
5,20,32475,31777,31427,31358,31148,31218,31916,31846,31357,31358,31218,31358,31217,31148,31427,31148,31218,31148,31288,31148,31218,31218,31287,31217,31148,31218,31357,31148,31357,31079,31148,31148
6,27,65019,63134,62575,62156,61947,61737,61807,63902,62017,62156,62016,61667,62086,64391,64042,63972,64671,64461,63972,64321,63762,60969,62435,61737,61737,61877,61668,81642,71096,61877,63763,64252
7,34,104618,102593,106783,104479,103012,102872,102872,102453,102732,105177,107132,105317,100916,102942,107761,103500,100777,100707,100777,105666,105456,103012,100707,100427,100777,100637,101336,100917,103431,100638,102383,103152
8,51,132204,121240,171174,126128,125849,126617,120332,118656,119494,118516,118446,119145,118725,122148,126128,123753,121100,120541,120751,121100,120891,120960,120542,120960,122497,125779,122776,118656,119354,122497,125849,118795
9,60,114255,109228,135976,115862,115932,116281,116072,112370,111602,115862,116490,115931,116072,116071,116351,108808,113977,115932,109088,108878,108948,113069,114884,116561,116281,116001,113627,113697,116142,113069,108948,115234
10,73,412745,435373,405203,394517,408974,410161,400524,401781,408276,410650,441589,402270,415400,393470,406041,397940,413932,416726,411977,400174,489288,407926,411977,415469,399756,396473,411628,410022,408905,392842,434326,403177
11,96,323562,307289,298909,315670,307569,309664,314203,307569,306800,305334,298630,303169,309873,316927,318254,318952,311200,306102,301772,316299,313644,315461,307289,304845,298419,298071,305962,318323,315739,310014,306940,319860
12,104,423152,401152,409463,395216,394937,409812,409882,406391,402479,415050,403108,419241,414841,415679,410720,419310,414770,394308,414492,395635,396753,414142,415818,412467,409533,402410,395077,411279,395077,418682,407158,420288
13,129,470642,477835,472318,448293,475531,478324,476857,471899,480628,466451,457582,466591,458560,477137,463100,458210,458769,469035,447455,475739,467708,469245,476997,466730,471131,459398,460725,471130,466451,477416,475111,472109
14,140,668704,656552,656203,655365,654317,655504,660672,646565,664444,678900,646775,683649,680926,651244,674640,667656,677713,649568,651244,670170,682672,677015,663884,671707,650267,653130,663046,656273,671428,685465,663745,676665
15,168,590066,594047,569533,579799,562549,588669,593697,597259,572396,581755,577215,588739,594605,567508,562898,590973,583920,584339,582244,586573,574841,602497,596421,583011,589087,584130,571418,562060,585735,567648,583640,561502
16,191,1425194,1418350,1450545,1408921,1432737,1423797,1430571,1460463,1430502,1442025,1410178,1445238,1416535,1450895,1422401,1429943,1453898,1422610,1424566,1431549,1420306,1440977,1422540,1430571,1415138,1448451,1397678,1427220,1416604,1429594,1452851,1429524
17,217,1208485,1227970,1237747,1243125,1223361,1220498,1194029,1219520,1233837,1188861,1226155,1187045,1195914,1234465,1210231,1202619,1224059,1237328,1208834,1200803,1214562,1224060,1230345,1235723,1211978,1195356,1184810,1228599,1205482,1210999,1193470,1189698
18,252,1197171,1237888,1240192,1216866,1231323,1182226,1214212,1208835,1217634,1214352,1194169,1209533,1200035,1251646,1217425,1182226,1212256,1191655,1193679,1182784,1180830,1187604,1231322,1209952,1208276,1215539,1217983,1209114,1215050,1188232,1217704,1213234
19,275,1250459,1251855,1256953,1245499,1248503,1247385,1279930,1258001,1265194,1234535,1285587,1270851,1272248,1283282,1250738,1250528,1225107,1244103,1294177,1288031,1242916,1282583,1248294,1274832,1220079,1243475,1230973,1242986,1297599,1266940,1265893,1249132
20,311,1696656,1791846,1765448,1647839,1714745,1681850,1695190,1664461,1672981,1670048,1712929,1667115,1670677,1687787,1689114,1698123,1658175,1715723,1698333,1643300,1667813,1642043,1697913,1676753,1714884,1656779,1663064,1695050,1669559,1671655,1712300,1691558
21,337,2060026,2046896,2069454,2083980,2075950,2036212,2060934,2084190
22,367,2236438,2234972,2254736,2261021,2217023,2193487,2233226,2224496
23,390,1913017,1876490,1942488,1866225,1893950,1903099,1905264,1898211
24,423,3110257,3148878,3126949,3063117,3146364,3114448,3092100,3125133
