i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,6775,3213,2375,2375,2375,2374,2374,2304,2304,2235,2235,2235,2235,2235,2235,2235,2235,2235,2235,2235,2235,2165,2165,2165,2235,2165,2165,2235,2234,2165,2235,2235
2,4,8730,7263,6914,6844,6495,6844,6914,6635,6774,6635,6705,6216,6076,6635,6565,6635,6635,6635,6147,6495,6425,6635,6705,6704,6705,6565,5936,6635,6635,6705,6635,6635
3,9,20813,16762,16762,16133,15854,15994,16064,16483,16552,16064,16553,15994,16064,15924,15994,16343,15994,16064,15993,16064,15994,16203,16273,15714,15994,16064,16133,16063,15645,16064,16063,16064
4,16,35480,34781,34362,33455,32965,32826,32826,32686,33524,33524,32965,32686,32267,33943,33105,32825,33175,32896,33105,32755,32896,33035,32966,33384,34083,33035,33175,32756,33873,33245,32896,32546
5,25,63905,62369,62438,62019,62229,62509,62229,63137,62997,61111,62020,62159,63346,63556,84369,63207,62019,63137,62718,62857,62579,61950,62857,62578,61531,61391,60762,60343,61391,61112,61531,60273
6,36,173557,165735,167271,147436,147716,147716,148065,147856,145690,145690,159868,174395,167550,137379,144642,118312,119010,95753,122991,123131,145480,146389,148554,148275,146668,146179,146667,148763,146039,145201,146459,147087
7,49,224890,221608,219443,220490,224751,219233,219792,219862,264072,221608,220421,220420,219233,218745,221469,216719,218116,217347,216998,215602,214973,219862,215811,215253,214694,242142,218186,214973,216300,215602,218605,216370
8,64,221050,213786,213785,213506,212529,213157,212180,214904,212808,212389,213436,236624,202820,202402,201564,201284,201075,203519,202192,203449,202122,201703,204078,201983,202681,210433,203239,201634,202192,202681,212598,223074
9,81,357380,312403,306605,307792,307374,306676,303463,302903,325742,304231,303043,302555,312123,326860,323089,315266,302554,300459,298434,296408,297666,298015,297316,316663,299692,298574,303462,302485,303183,304789,303463,302974
10,100,375539,366740,364714,419121,365762,367158,364923,363737,366320,366949,367787,364714,363247,389298,349907,349767,348860,351793,349559,351374,354028,351304,351724,347533,362479,350746,351653,352911,350536,348580,349558,352561
11,121,869531,862546,846413,851302,851791,853746,841873,839917,814215,815194,836006,853467,792076,757504,787256,776851,758622,758063,765047,767003,780762,762672,758831,764418,772800,769936,780412,771263,773218,760927,750241,763301
12,144,534360,523395,524372,533033,528004,528842,535617,526747,529261,526049,527236,527166,527515,542042,506214,502511,513198,507610,507750,513896,509356,511661,503211,504537,504327,511522,509635,505585,510194,505236,505166,503768
13,169,647713,638145,648551,651415,619846,623757,618658,614677,615935,622779,621104,620824,617402,622989,623129,626691,618240,614818,617611,622081,624805,620824,621592,593935,598544,600639,600709,600011,610906,603852,600081,600988
14,196,1185215,1181443,1167964,1158815,1189266,1133811,1125431,1125570,1125570,1123196,1120612,1123685,1121520,1128923,1132624,1129692,1082617,1086250,1091488,1097983,1091488,1088554,1095888,1088415,1081919,1084783,1087856,1056008,1056357,1058383,1066834,1058592
15,225,1406614,1486024,1399281,1414856,1349064,1359192,1362474,1352626,1343826,1349972,1342080,1356677,1366385,1313654,1314492,1312746,1316588,1314562,1311140,1315331,1317915,1328251,1278943,1267070,1271470,1267839,1279501,1283273,1280340,1277546,1275870,1255476
16,256,1420861,1427776,1422329,1417928,1417788,1406963,1402494,1435389,1370855,1379934,1420233,1367432,1366175,1422818,1367642,1384334,1369318,1365267,1398232,1378538,1370366,1397534,1369947,1363940,1373020,1381959,1367153,1370995,1365896,1363731,1367852,1365547
17,289,1041132,1053843,1039805,1035684,1046510,1048744,1045602,1043436,1037221,1042668,1036802,1047836,1052306,1044554,1037570,1046021,1054402,1041131,1045113,1046929,1054262,1046929,1042878,1046510,1052795,1046858,1038269,1051678,1039735,1037780,1045672,1053983
18,324,1241159,1231171,1243604,1234803,1230053,1243603,1232707,1236340,1234663,1234663,1235361,1235432,1238434,1228168,1227050,1245140,1233685,1230054,1239203,1230752,1236758,1237946,1225025,1228517,1234663,1236898,1228797,1232498,1243185,1231032,1234175,1235851
19,361,1437065,1444399,1450963,1435180,1499783,1447680,1448519,1441116,1427357,1452290,1446424,1444957,1442513,1445585,1431757,1462278,1429592,1428684,1476526,1439090,1434341,1459275,1434201,1467167,1427078,1432386,1468494,1431687,1434062,1453897,1435948,1434551
20,400,6067297,6085456,6071348,6062827,6067227,6090903,6057589,6060942,6028954,6058357,6030421,6041805,6035030,6059545,6045087,6067716,6031538,6074770,6025880,6059754,6066459,6071906,6036357,6046345,6039290,6074002,6033773,6048020,6057100,6034891,6020433,6055983
21,441,1978827,1978827,1978827,1978827,1945024,1945024,1945024,1945024,1944675,1944675,1944675,1944675,1934828,1934828,1934828,1934828,1948237,1948237,1948237,1948237,1938738,1938738,1938738,1938738,1942580,1942580,1942580,1942580,1946910,1946910,1946910,1946910
22,484,2509625,2509625,2509625,2509625,2492723,2492723,2492723,2492723,2483574,2483574,2483574,2483574,2493492,2493492,2493492,2493492,2473726,2473726,2473726,2473726,2485949,2485949,2485949,2485949,2495797,2495797,2495797,2495797,2479872,2479872,2479872,2479872
23,529,5645872,5645872,5645872,5645872,5618563,5618563,5618563,5618563,5623522,5623522,5623522,5623522,5880191,5880191,5880191,5880191,5898769,5898769,5898769,5898769,5665358,5665358,5665358,5665358,5707542,5707542,5707542,5707542,5982020,5982020,5982020,5982020
24,576,3127167,3127167,3127167,3127167,3116551,3116551,3116551,3116551,2973305,2973305,2973305,2973305,2918549,2918549,2918549,2918549,2880904,2880904,2880904,2880904,2883070,2883070,2883070,2883070,2875317,2875317,2875317,2875317,2890194,2890194,2890194,2890194
