i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,3561,1117,1117,1117,1047,1117,1117,978,1048,978,977,977,978,1048,1048,978,978,977,977,1048,1048,1048,1048,978,978,977,978,978,978,978,978,1047
2,4,3701,3003,2723,2584,2514,2584,2653,2584,2584,2584,2584,2584,34989,2723,2933,2654,2724,11104,2584,2584,2654,2584,2584,2584,2584,2654,2654,2654,2654,2653,2584,2584
3,9,8939,7333,6984,6984,6983,6844,6845,6844,6704,6914,6774,6914,6844,6844,6774,6914,6844,6914,6844,6914,6844,6844,6844,6844,6914,6914,6774,6984,6844,6844,6775,6914
4,16,15923,15085,14736,14806,14736,14806,14805,14666,14736,14736,14736,14666,14736,14736,14597,14666,14597,14806,14666,14666,14666,14806,14736,14666,14666,14596,14596,14666,14596,14527,14596,14666
5,25,27796,27167,26818,26748,26818,26678,26818,26888,26818,26748,26818,26748,26748,26748,26678,26818,27097,26259,26190,26259,26189,26189,26120,26189,26119,26259,26120,26538,26260,26120,26259,26329
6,36,85343,84085,83666,83945,78149,81153,79336,82130,81222,77730,80174,82340,82409,83038,82409,78707,77661,81431,77870,77660,77730,82130,82269,81222,77590,77800,102243,80594,77730,82200,82898,82270
7,49,136884,134718,132832,132623,132483,133461,131296,133112,133391,128922,124592,125080,124661,131087,124731,129550,132902,130179,129131,126756,129619,124661,124662,133810,133461,126338,150083,127944,127175,127385,127664,127106
8,64,157346,146241,150571,152876,146940,145194,145892,146591,154762,149384,146730,154761,151899,153365,148546,155390,151200,154413,155111,154901,170126,157765,147708,145124,145822,144984,145333,152876,145822,154622,151549,152806
9,81,190938,196315,194151,196245,195896,196595,196804,193383,196245,195477,194989,208048,184723,184303,191357,198969,189122,188145,188214,188214,189123,188703,188354,188214,188214,188354,188354,191985,196036,190170,192614,190799
10,100,386066,381247,383412,371610,379991,377057,372657,378873,387463,388301,397450,379082,370912,372308,391513,376149,381667,381737,371609,383832,410999,380898,386136,379222,382225,371051,378663,371750,378453,371680,372168,396333
11,121,407716,426084,411907,409183,408415,398777,410230,422522,412744,403735,420915,423779,403456,407506,398148,408066,421335,410370,424896,413373,422871,415957,409043,397869,406529,409043,409113,429924,419938,416656,420776,411347
12,144,351217,363439,341579,345909,361832,368677,354639,357572,348423,351636,359179,359877,352823,351636,354289,363159,347376,364277,358829,365184,358201,346957,348703,343325,344372,351705,363718,351426,361273,357154,361483,351706
13,169,568554,562967,561430,561500,566668,561221,566180,547532,574979,575258,555564,589575,582451,556611,567437,557100,566319,583359,552700,557380,559824,574909,584337,556052,571627,570090,551373,557590,568973,577144,585314,564852
14,196,558776,562966,554237,540968,552002,558986,575748,555074,576096,552840,554307,550116,555634,566528,560033,567296,551164,544739,549139,546694,546973,561570,566528,572814,565970,562198,557729,553678,544460,547672,557100,541107
15,225,691330,683647,679946,685184,693634,680784,673869,669190,691469,683158,671356,696568,693983,705577,679876,670727,686092,706694,709348,763961,767384,711442,706834,706414,686092,692098,668422,676524,689514,684486,709767,705297
16,256,962791,967401,950220,958391,939675,934367,967679,945401,943167,960626,954131,946170,928081,969775,945052,935624,924240,949103,979901,960067,935205,932691,926126,950290,958251,945960,950081,963629,958880,984510,942817,953223
17,289,977038,987095,983044,1003367,992961,994428,1013424,1003088,996593,994288,979412,967190,998199,990657,998897,989539,1002878,1021036,1036121,1005183,1013354,991844,1018591,984580,994847,1005462,1005393,1003716,1020686,974943,1010979,1015379
18,324,1182084,1206248,1184876,1192699,1202826,1177963,1234043,1160434,1195073,1155056,1185785,1171329,1177194,1192629,1188229,1181246,1181106,1164484,1153450,1219167,1155266,1180687,1210228,1197727,1198565,1187531,1185296,1194235,1202336,1197238,1191022,1176496
19,361,1408499,1397045,1412899,1355701,1402423,1397465,1401376,1399420,1364431,1390272,1394881,1384405,1354305,1418835,1383916,1402703,1420512,1371555,1412341,1369669,1405775,1395369,1358075,1392227,1351651,1387827,1405706,1401027,1347251,1403261,1376024,1376723
20,400,1627093,1671510,1620528,1636311,1618642,1595037,1569057,1635544,1626255,1601742,1618713,1611030,1612148,1631423,1604116,1585260,1601742,1617735,1612636,1621716,1619271,1640432,1638476,1630585,1646648,1607049,1639035,1632121,1617037,1627372,1629048,1645390
21,441,2571726,2541486,2540368,2590443,2595681,2522281,2537785,2544140
22,484,3133575,3143911,3149707,3095094,3157809,3140000,3099913,3113462
23,529,2755540,2768600,2709238,2695410,2717689,2709098,2712520,2708540
24,576,2975322,2959398,2873148,2857016,2905553,2872449,2917077,2871402
