i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,9428,3003,2095,2025,1676,2026,1955,1956,1955,1956,1676,1885,1885,1397,1886,1886,1886,1886,1886,1886,1886,1885,1886,1886,1815,1885,1816,1886,1816,1816,1885,1886
2,1,10266,7124,5867,5867,5727,5797,5797,5797,5867,5867,5727,5797,5797,5797,5797,5797,5797,5447,5797,5797,5797,5378,5867,5867,5797,5797,5797,5797,5727,5867,5867,5797
3,0,11454,9848,9219,9010,9080,9010,9080,9010,8940,9149,8939,9079,8730,8939,8870,8940,9010,8940,9010,9010,8870,9219,9079,9079,8521,9010,9010,9010,9010,9080,9079,9079
4,4,19905,18508,18229,18020,17879,16972,17531,17181,16343,16413,17111,16901,16901,17181,16902,17320,16902,16553,17041,17111,16902,16413,17111,16552,17042,16902,17041,17041,17111,17042,17251,16553
5,3,76966,70471,70331,68794,67607,68096,68166,67537,68166,67467,67956,67886,66908,67467,67676,68096,67956,68445,67816,67467,67607,67607,67467,67258,68166,67677,67188,67258,67747,67746,68096,86883
6,5,51125,48331,47143,47911,47074,46515,46445,46934,47004,46864,46934,47353,47074,46166,46934,47213,47213,46654,46864,47073,47144,47422,47143,47283,46864,45956,46725,47003,47632,46864,47004,46655
7,8,155957,151347,147995,148972,150509,148763,149322,149741,148832,149741,149951,150160,149112,149531,150020,162661,149252,149810,148553,148065,149391,149601,147855,147576,148065,149182,150230,149740,149671,150369,148763,148484
8,9,451876,445311,444054,466613,420937,420657,420797,419889,420098,419330,419470,416048,448245,421006,418352,417514,419609,418422,419470,421705,419749,451667,419470,417304,418702,416537,420797,418911,417445,417026,419540,440771
9,9,522417,516969,516200,512848,512918,514385,512708,546443,515293,519344,517249,518156,516550,514175,544975,514105,512430,513826,513267,515013,512290,513826,537852,488194,488893,487146,489521,490429,487286,492036,496295,490149
10,12,1023811,1015080,1009563,1043646,1012077,1009563,1012007,990217,966121,966610,964446,970312,965912,964725,964166,970731,962560,963887,961722,967519,930921,923588,923309,931341,929384,923168,929874,930432,954109,931690,923588,932039
11,18,1160770,1095678,1103360,1110555,1099100,1096586,1099869,1141075,1097005,1098891,1108668,1081640,1050421,1052237,1087436,1057544,1053773,1060617,1083526,1050631,1054681,1054681,1047417,1009633,1014661,1011589,1023043,1009563,1012287,1012078,1021157,1013265
12,16,3994182,3903179,3891375,3839063,3746174,3742822,3734929,3626046,3624510,3612147,3532178,3522192,3495652,3454794,3384114,3386419,3372311,3290945,3276418,3270132,3257491,3173122,3166278,3176125,3142252,3087286,3070943,3077160,3039305,2994537,2986575,2992511
13,21,1668660,1615162,1614393,1624660,1626615,1628780,1616628,1614533,1593092,1573186,1572418,1569694,1574164,1579263,1566901,1575771,1573955,1571999,1573675,1571580,1577796,1568367,1574513,1583523,1572349,1583453,1571930,1572977,1580450,1573676,1579472,1575770
14,32,3958842,3946271,3948157,3941242,3948575,3944874,3942639,3939357,3952556,3956816,3955001,3935655,3935864,3941940,3943058,3971135,3968970,3962335,3957166,3934607,3943896,3956956,3950531,3951997,3962963,3951439,3961636,3955909,3955350,3940893,3957306,3948506
15,29,1768464,1745835,1751702,1748070,1751074,1750445,1748350,1750864,1756870,1757499,1747302,1753239,1746394,1751352,1745346,1759664,1751283,1749816,1741435,1739479,1748839,1738013,1749886,1744858,1745696,1736686,1738781,1746813,1739480,1754914,1747581,1749886
16,33,870927,865480,859543,860939,866038,858216,855143,858984,864292,856749,856260,853676,859613,863035,860171,855422,858216,860521,858356,853537,852000,853885,863733,856121,856260,856330,854096,861848,854863,858285,852978,860940
17,31,3993414,3994811,3993554,3991877,3989852,3989014,3991668,3985312,3986989,3986639,3986011,3983078,3983636,4100481,3991529,3983496,3988315,3983426,3994462,3988176,3986570,3987407,4003471,3998931,4010735,4035668,3988525,3987338,3986848,3991179,3989154,3985941
18,27,10238737,10237759,10226584,10240343,10240203,10245721,10230635,10210171,10210381,10201022,10216806,10194806,10197600,10199276,10198438,10211219,10196901,10212476,10212197,10203397,10195015,10200184,10190476,10207587,10194177,10211428,10212406,10195714,10202140,10200673,10201441,10195365
19,50,14009076,14006282,14017038,13986726,13997273,13986656,14004187,13992453,14016829,14011590,14007958,14037571,14012708,13998320,14006492,13999368,14023114,14002929,14013126,14004117,13993082,14004256,14019553,13988472,13983514,13992733,13995806,13990917,13994828,13988543,13990708,14013965
20,42,36234340,36233502,36235877,36248448,36252289,36245026,36243629,36237133,36204028,36248239,36242790,36260321,36256480,36200536,36238880,36232943,36236226,36217159,36252429,36235737,36221839,36223654,36265280,36236715,36236016,36272264,36287071,36314659,36208708,36255502,36221070,36232175
21,56,3386768,3386768,3386768,3386768,3359739,3359739,3359739,3359739,3360647,3360647,3360647,3360647,3354501,3354501,3354501,3354501,3355269,3355269,3355269,3355269,3368330,3368330,3368330,3368330,3359180,3359180,3359180,3359180,3358342,3358342,3358342,3358342
22,61,11345729,11345729,11345729,11345729,11299005,11299005,11299005,11299005,11280567,11280567,11280567,11280567,11309412,11309412,11309412,11309412,11305430,11305430,11305430,11305430,11311576,11311576,11311576,11311576,11301239,11301239,11301239,11301239,11289926,11289926,11289926,11289926
23,61,10658136,10658136,10658136,10658136,10661838,10661838,10661838,10661838,10659953,10659953,10659953,10659953,10669101,10669101,10669101,10669101,10655692,10655692,10655692,10655692,10658904,10658904,10658904,10658904,10658765,10658765,10658765,10658765,10658626,10658626,10658626,10658626
24,73,35980116,35980116,35980116,35980116,35948548,35948548,35948548,35948548,35994852,35994852,35994852,35994852,35957697,35957697,35957697,35957697,35952180,35952180,35952180,35952180,35935557,35935557,35935557,35935557,35953296,35953296,35953296,35953296,35947570,35947570,35947570,35947570
