i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,7473,2514,3282,2515,2514,2514,2515,2514,2445,2374,2444,2445,2444,2375,2305,2375,2375,2374,2374,2375,2305,2305,2304,2374,2305,2305,2305,2375,2304,2445,2375,2165
2,4,9429,7962,7613,7473,7264,7334,7473,7403,7264,7333,7263,7194,7054,7054,7194,7194,7193,7263,7193,7124,7543,7334,7264,6845,7473,7264,7264,6496,7263,7263,7333,7334
3,9,27308,18788,18019,18647,18578,18089,17391,18578,18508,18578,18857,18438,18159,18718,18229,18718,18438,18159,17670,18089,18089,18089,18228,18019,18508,17879,17740,17880,17740,18438,18298,17810
4,16,40997,38832,37994,38972,38273,39041,39251,37924,37924,74801,37924,37924,37505,37435,37435,37156,37226,38203,38134,38971,38133,37924,37226,37435,38274,37785,38483,38483,37854,37784,37295,38553
5,25,71588,69842,68236,67467,68235,67956,67468,69143,68864,67537,68725,67187,68655,69004,67747,67886,68235,67118,67886,68724,67816,67606,67747,68515,69353,68166,67328,68095,68235,67817,69004,69073
6,36,120687,113912,115728,114122,113772,132071,114121,112794,110909,111398,111957,112795,113493,112026,112236,111887,111398,111537,111188,111118,111258,111538,111398,110560,110350,111119,111607,111817,112725,113773,112515,112725
7,49,185430,179913,177887,218884,189830,178585,178515,176840,175932,176141,175931,175512,175442,175303,175931,177328,176770,176770,176420,178236,177607,176281,176700,177468,177398,207011,165595,167131,165804,165246,167411,167481
8,64,255901,250313,244656,247030,246123,243748,244795,243608,248008,244865,291310,246262,246751,245773,245634,244936,243817,244796,246123,245215,244377,244446,244656,243957,246332,247171,288657,266656,243818,244027,248497,245633
9,81,354168,369952,348581,370162,347463,349139,398168,327977,351514,327698,327419,353190,327907,329863,327279,328047,329513,324345,357799,322111,321342,320574,322949,321551,322110,322180,322809,321761,319526,324205,348161,321552
10,100,454461,444962,441330,443775,446848,444264,469477,430016,424080,422264,422683,429387,429388,424289,427781,423800,453832,423801,423731,424359,421146,422333,421635,421705,432111,457114,421984,422124,421216,424150,423242,423032
11,121,576125,567744,527306,528633,530449,529052,530099,527166,536036,534150,534220,528632,529890,535058,535338,525769,536176,535268,529121,529959,527934,525979,524792,537992,507540,497413,500766,502093,503560,502931,498600,508099
