i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,3911,978,908,908,908,908,978,908,907,838,907,838,908,908,838,908,838,908,838,908,838,908,838,838,838,838,908,838,908,838,838,838
2,0,2375,1816,1676,1676,1746,1677,1606,1676,1677,1676,1676,1677,1676,1676,1607,1746,1676,1676,1676,1746,1606,1606,1676,1676,1606,1607,1676,1676,1676,1676,1676,1607
3,0,4261,4051,3841,3841,3771,3772,3771,3701,3701,3771,3702,3702,3702,3772,3702,3702,3632,3771,3701,3631,3631,3701,3701,3701,3701,3701,3701,3771,3702,3772,3702,3632
4,0,7682,7473,7402,7263,7123,7193,7263,7124,7124,7124,7054,7193,7194,7333,7263,7263,7194,7193,7263,7123,7263,7193,7263,7263,7263,7193,7333,7264,7194,7263,7193,7193
5,0,13688,12640,12431,12291,12291,12291,12501,12501,12641,12431,12571,12431,12501,12501,12501,12501,12361,12501,12362,12222,12292,12362,12571,12431,12432,12431,12361,12291,12221,12291,12222,12362
6,0,20253,20044,19835,39040,30380,29262,19555,19835,19625,29332,38272,28494,19624,19834,20044,20043,19484,19694,19694,68511,19904,34919,20951,20533,34570,19834,20323,20183,19694,19765,19694,19694
7,0,29542,29192,29192,28774,29053,29262,28913,29052,29192,29262,28703,78288,45255,29123,29123,28703,28983,28983,29123,29053,28844,29542,29193,29402,28844,28843,28843,29612,28844,29192,52030,29263
8,0,41344,41134,41274,41344,41414,40995,41204,40995,41205,41275,41205,40995,41274,41135,40995,41344,41204,41344,41135,40995,40716,40926,41135,41135,41553,41204,41484,40786,40856,41274,41414,41204
9,0,56639,56289,56290,55801,56080,55871,55871,56080,56080,56010,56220,55521,56080,56220,55451,55870,56080,56011,55801,55941,55801,55800,56010,56081,56150,55731,55661,55591,55731,55870,56429,56220
10,0,73679,90650,84644,73051,73051,72911,72911,73120,72911,73050,72911,72562,72981,73120,72981,72842,73121,73191,73400,73679,72562,73260,72701,72771,72631,103081,82548,73190,74029,73400,73400,73400
11,0,96377,94910,94142,94282,95119,93932,93653,93723,93932,94281,93723,94422,94980,96516,96027,94491,94491,110903,113697,95119,94840,94631,94352,94492,94072,94421,94981,94142,94561,94770,94351,94770
12,0,118585,118166,118376,118236,118306,119284,118656,119843,119005,119563,119074,118306,119074,119493,119144,119703,119214,119703,119773,119213,118725,138140,128642,119564,119633,119773,118515,117956,118166,118306,119703,119423
13,0,146939,145473,146312,146451,146381,146102,147848,147499,147778,147847,147568,146940,147847,147079,146940,148546,147708,147498,181439,148197,148407,147499,147638,147358,147428,147289,148058,147708,147917,148057,147987,146521
14,0,181230,180113,179624,179903,179414,179973,179066,179554,179135,178227,177459,203020,178367,178646,178367,178437,178577,177459,177948,177808,178856,179973,179694,179066,179694,180253,177879,178227,178437,178576,182487,180811
15,0,233609,228022,215940,216219,215451,216220,216080,216429,214193,213356,214124,214054,214403,214473,213635,213635,214054,213844,215032,239895,215381,215521,215242,215591,215451,215451,214823,214963,214892,215311,215381,215521
16,0,257354,257005,256097,254561,279283,254630,254282,257214,256795,255957,256377,256586,256377,256446,256935,256516,255817,256167,256097,254421,285499,257633,258262,257424,257004,254630,255887,256585,255049,254351,254351,256795
17,0,301702,302470,302330,305962,302819,302399,301841,302260,302190,300445,300025,299606,299746,299187,300305,299606,304076,299327,300445,300095,299327,298768,300305,299606,300165,300025,299257,299188,299746,304635,299676,299955
18,0,349819,353451,353032,352613,352683,349681,352963,353172,352124,356525,352753,352823,353801,353172,352683,352334,353242,350379,353312,353033,356315,350169,349610,349051,349261,349820,350029,349470,349820,351915,353242,353592
19,0,410999,404084,404503,404294,404085,405272,404433,410020,409182,409531,405201,404922,404713,403875,406668,407855,407576,409392,409322,412744,404992,404503,404782,403455,403874,404154,404573,404294,404643,410439,405412,404224
20,0,469523,469103,474411,472526,471828,472177,477135,471268,466659,466730,466799,467218,467358,467148,471059,468266,467009,466520,465891,467358,466729,470570,466939,471897,467148,471199,471338,470361,470500,469243,466380,471897
21,0,533634,532238,532587,535869,533075,538313,538243,542643
22,0,609828,609758,610596,611853,611574,611155,617161,612063
23,0,690141,690072,683577,683787,691120,683926,683437,683647
24,0,770316,773459,771224,773598,773738,776811,782118,775065
