i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,175,1311427,1336010,1286355,1449078,1476315,1299205,1352422,1301719,1262959,1279860,1275879,1255137,1251086,1257930,1301300,1350536,1249550,1451034,1304932,1328677,1363387,1283072,1293967,1346416,1292989,1269244,1294526,1246616,1251365,1267917,1285517,1291243
15,166,920331,887996,843439,848538,876123,842182,856429,880174,843928,846093,841553,863343,857407,844137,857825,882270,872352,858943,861597,859293,858943,860550,848607,877520,874657,890091,855171,856708,896586,862086,846372,880383
15,160,789035,771156,760890,763683,765080,777721,760262,777163,761169,778908,775835,785892,772344,762077,782191,763543,762147,761239,759633,785263,768502,798882,759144,779398,779607,759842,772413,794831,758236,783168,775417,766896
15,165,614439,610738,609271,609481,604102,619398,616324,596001,595164,594395,596770,611366,604592,606058,599353,597957,614089,597118,624495,594744,610179,607385,599005,605639,598935,611016,615347,595303,594465,596350,595303,638952
15,172,882758,954203,847140,827725,823884,811662,848747,838481,852798,827306,836316,819764,893164,875006,853706,835687,848258,857127,818227,838760,810126,811872,811243,841763,825561,825002,835687,835268,832824,864461,812919,828982
15,162,690423,666678,672614,647332,653129,650336,644329,627289,651173,629804,635669,651593,650545,650476,633714,642653,649707,661999,668703,632317,646425,660741,643561,643491,640279,650266,638324,628057,654177,651034,667935,637695
15,180,571837,544810,535382,527071,532449,536849,534404,533845,528816,545089,559615,535521,536499,553889,529655,525744,526093,538454,526233,537268,532448,533147,530562,541736,527001,525605,536708,531680,530353,532379,548092,526652
15,161,613042,627149,601728,588319,609061,595582,620724,593208,598655,615347,627079,584408,608013,599912,605080,615137,592998,599493,621492,607245,603335,618769,631060,625683,592509,618210,601519,610598,617931,605778,589506,609131
15,177,568066,565342,566949,565412,555006,554587,582243,584059,585037,586084,587342,567367,563875,568835,569532,575679,568694,559825,554447,554099,591113,587202,587690,566669,588878,591672,566669,556333,554936,553959,559406,574421
15,173,747202,755861,737354,743849,740637,765219,763474,734841,742313,729812,757957,758306,764801,743779,737005,756490,742942,739380,766197,743221,765359,760750,725272,749157,761728,759632,762217,737424,746712,764871,735608,755094
15,171,570371,556682,553191,546766,542854,540060,566599,551235,571838,550537,571558,570580,554796,566250,554098,556543,566390,577913,569533,559406,575399,569183,560104,546975,565342,573513,558708,553260,569323,570999,560593,539083
15,169,564993,564365,552911,554587,539852,546346,566739,556472,552004,559825,566739,556543,566949,548860,545229,563177,577844,556682,554657,554029,569812,557660,541318,567228,571698,556194,556263,550187,535731,542226,570301,566949
15,158,729323,709699,688188,717730,728485,697337,720035,701108,716822,708581,695242,715705,692658,704530,729881,732466,723247,718428,714238,717940,705438,719196,692938,709349,686093,702715,695312,694753,724574,702924,707673,701667
15,160,485447,477974,486704,499764,497250,495365,488800,481746,486494,476647,499624,472806,481606,470641,504373,489567,499624,482374,482165,485448,470502,476088,488869,494596,506678,495993,501580,497948,485308,504234,492361,489219
15,166,522601,514850,519807,507307,502068,509192,502138,520017,520925,520227,508773,520017,508285,508074,508424,522531,518341,525604,510030,503535,504792,496761,505351,524906,505281,510449,520017,518411,515967,505212,516944,527280
15,162,1055259,1072020,1056795,1061335,1072439,1070205,1073696,1058471,1078934,1050231,1050440,1057912,1068947,1052884,1040453,1052047,1033749,1032003,1028231,1021178,1040174,1026485,1041082,1041361,1044853,1039825,1039406,1027045,1042688,1079912,1049882,1037939
15,164,916211,890230,880733,913836,873819,891907,910903,874937,906712,902592,904478,879685,888066,899729,917398,886529,867394,878917,896097,884714,886669,896656,891977,895259,907900,892326,887158,874797,899379,880244,875774,897913
15,164,508913,506329,505979,488869,487751,495364,488450,513661,505700,511077,491663,501230,520576,512265,503326,510659,503815,522601,505980,504374,495434,507097,491663,493757,515338,489288,516246,498367,505561,498856,513592,511357
15,181,2093897,2097179,2105769,2118759,2091941,2086843,2083281,2073993,2055206,2062748,2076856,2058768,2100112,2098995,2081047,2100531,2083490,2129165,2113032,2087402,2109052,2085865,2079161,2109051,2089078,2091242,2061282,2103744,2094805,2071408,2142784,2110169
15,164,2057022,2085656,2068405,2016376,2111007,2066939,2091661,2039004,2071758,2070011,2045289,2071619,2034533,2049480,2096550,2064355,2030064,2083351,2046127,2066101,2050247,2068755,2059047,2057371,2078322,2046058,2082304,2039492,2040470,2046266,2030623,2042985
