i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,6565,2305,1537,1048,977,1047,1047,977,1047,1047,978,978,978,978,978,978,977,978,978,978,977,977,978,978,978,978,977,978,978,978,978,977
2,0,3981,2654,2514,2445,2375,2445,2445,2445,2374,1886,2445,2444,2375,2375,2444,2444,2444,2165,2444,2444,2375,2375,2374,2375,2445,2444,2444,2445,2445,2444,2374,2375
3,3,12991,10546,9987,9987,9918,9848,9499,9569,9778,9778,9219,9569,9359,9289,9498,9568,9359,9358,9289,9499,9289,9499,9359,9358,9429,9498,9289,9080,9778,9778,9498,9289
4,8,36038,31778,31918,31149,31010,31359,31220,30311,30870,31289,31220,30311,31429,31009,30940,30730,30381,30661,31289,30660,30451,30032,30102,30591,30521,29823,30521,30870,30661,30590,30521,30730
5,5,51055,48190,48051,47772,47562,47841,112935,89398,90515,89538,89188,90026,89886,90026,89956,89677,89746,89397,88978,90445,89398,90026,89467,89258,89118,90166,90236,90655,90306,90515,91423,90165
6,6,119359,114541,114471,114261,114890,112724,113773,114052,115099,113284,113633,114191,113912,128928,120687,120756,58178,58179,58318,58736,57759,57689,58179,57829,57899,57061,57899,118661,112306,99454,70819,70191
7,16,223913,175513,330282,208129,198840,223983,220561,223214,221259,222237,223075,226497,183475,184312,181868,180192,185709,183684,183824,185430,185360,184173,183055,180960,180472,181728,183684,183265,183404,183125,180680,181938
8,20,265399,251640,249196,248567,251849,248288,249405,247170,245144,245703,245983,248567,245843,245913,245494,245913,243538,227685,245983,247449,248078,246961,244516,245843,245145,246402,248707,246122,245494,246332,246541,244936
9,23,522417,464239,510334,506353,487566,512639,449711,448664,456207,440632,441400,448663,454530,457254,444264,436022,435254,453901,436861,435044,435045,434626,432670,433578,435464,434346,449711,433928,432810,436930,437349,437279
10,19,570677,567324,606436,562995,566347,564182,565858,566487,563554,575776,545535,548537,542741,546233,543789,548747,555382,546931,548188,549655,544417,548467,545465,569840,561528,537223,496225,496156,547630,498880,495807,512010
