i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,4749,2095,1188,1606,1606,1117,1606,1047,1607,977,1047,1257,1047,1048,1188,978,1606,1258,978,1048,978,1606,1048,1048,1606,1676,977,977,1606,978,978,1118
2,0,3701,2794,2514,2584,2444,2654,2584,2584,2444,2514,2514,1955,2515,1956,2445,1955,2514,2794,2445,2445,2515,2445,2514,2514,2165,2445,2515,2514,2514,2654,2654,2514
3,0,5937,5518,5447,4679,5168,5098,5308,4959,4819,5169,4400,5029,4958,5098,5028,4889,5099,4889,4958,5028,5098,4959,4819,4889,4889,4959,4330,4889,4819,4889,5238,4889
4,0,11803,10755,11034,11174,10406,10686,11174,10825,10895,10686,10755,10825,10965,11384,11035,10755,10825,10825,11104,10965,10825,10825,10825,10756,11035,10825,11035,10756,10895,11384,11174,11384
5,0,26819,24583,24933,24514,25212,24514,25352,24654,24305,24375,25143,24933,23955,25352,23885,24304,23745,24374,24025,24095,24025,24724,24304,24444,23816,47701,24584,24304,24234,24234,24584,24514
6,0,56431,55034,54895,55593,55243,55733,55314,56081,55802,55803,55104,54476,55174,56012,55732,55383,56082,55104,55035,54895,55663,54685,54964,55174,55663,54964,55872,55244,55663,55174,55384,59644
7,0,127599,127040,126202,125992,127040,125364,126132,125643,125853,125364,126761,126412,125084,125783,125643,136328,127039,126271,124944,125852,125364,124386,125643,123967,126481,126272,127738,127738,127598,124246,123547,204353
8,0,281737,280898,285927,282365,278594,298568,284460,284181,286555,281806,284670,283413,285787,279990,282295,282504,277126,282575,285438,296403,283063,283622,286416,283064,280060,281527,289837,282085,278873,285927,282085,281177
9,0,642183,617948,622558,618926,618995,619973,618646,638621,628005,624094,624024,617459,627656,638691,654615,628634,627725,624373,625072,641275,627237,620812,625980,620533,627865,624444,635897,621160,617808,616272,619834,618017
10,0,1366707,1346663,1346314,1350644,1332765,1338282,1342472,1334790,1335000,1351971,1326200,1336187,1338561,1329971,1335210,1334930,1340098,1334301,1340168,1332835,1334790,1334790,1347850,1348619,1353297,1350225,1342263,1344847,1338142,1337933,1350644,1338072
11,0,2891882,2911438,2902079,2902777,2917304,2913743,2911019,2905990,2924917,2910600,2902358,2903825,2897959,2886295,2897819,2870162,2883013,2881685,2911437,2909203,2896003,2920517,2915279,2909971,2903755,2898098,2934205,2935812,2924707,2905641,2902359,2902359
12,0,6291295,6296812,6274812,6280120,6225715,6255746,6282215,6302888,6298838,6310292,6310291,6270342,6283403,6253162,6273067,6268876,6253721,6273206,6256374,6250788,6266292,6269435,6271530,6253861,6245340,6220197,6223200,6255187,6251277,6250438,6253930,6272718
13,0,13361589,13368016,13448890,13345527,13426890,13387989,13430592,13407824,13369552,13376955,13365570,13443233,13350136,13376186,13372485,13345178,13291959,13412294,13378771,13332816,13444350,13385405,13360193,13324226,13649682,13365920,13407684,13367247,13313260,13340498,13514890,13271356
14,0,28331954,28423375,28554815,28315192,28419674,28336772,28392854,28442371,28643233,28305973,28424213,28480295,28410943,28373997,28245492,28360658,28292214,28379305,28370645,28370226,28266932,28377350,28393133,28451451,28402353,28385661,28321897,28380982,28310722,28270774,32594524,40701181
15,0,86010921,86425285,86588711,82631484,83863957,86805566,86742640,86693612,86571181,86655060,83367113,86718335,86634806,80537319,86761916,86468447,86586826,83397912,83237349,84780264,85027079,86625238,86702761,86604635,86435202,86730907,86406847,83189857,86288608,86454269,86424028,86328835
16,0,178838618,182286360,182141161,181790353,178302942,178309506,165938673,144279832,144392205,144270473,144447798,144153071,142872687,144108723,144134494,143027453,144143294,144456877,143956471,144025404,143677528,144266213,144400237,143526952,144234855,144174093,144607384,144519944,144733376,145697593,145192576,144201262
17,0,303445382,275370930,267440061,268070021,268411890,267584631,268849650,267842760,268040688,268119119,267754623,267754623,268331434,268324310,268459871,269151082,255320234,253937674,253960371,254160115,253388588,254471254,254642154,254307897,256041337,260350771,255708827,256659425,256727799,256892552,259448152,259273761
18,0,563496049,563886666,566047599,564408235,562848978,562727944,563800834,535619526,534868531,533847465,534246812,537818731,538047319,535869695,551935855,563254334,562368757,564888600,564053797,562976928,563077638,666425188,804377410,800928970,801906386,805452046,731386768,639557440,640808143,637864369,640469067,639612684
19,0,1241780218,1180541973,1180409066,1167449200,1120248459,1128469236,1127109724,1163230981,1185163038,1183389301,1164694837,1119913370,1128143016,1138045620,1174854037,1184387604,1182379344,1364162718,1685907556,1685528812,1349695557,1342466096,1343638229,1183601487,1183491070,1185042157,1142389424,1119272175,1120027779,1127200810,1183332885,1185524199
20,0,2867634896,3370591541,2809877363,2537790394,2447210581,2373597032,2422025991,2472908233,2355750577,2383234881,2472728193,3065993470,3226612549,2808215338,2474638342,2410728351,2298120796,2297048819,2297942778,2293244196,2290208236,2295001735,2290871235,2290902875,2284997940,2293827937,2291400007,2291802011,2292064473,2297889447,2297494083,2299931864
