i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,3212,1117,1047,1047,1117,1117,1117,978,1047,978,1047,1047,1047,1048,1048,978,978,978,978,977,977,977,1047,978,1048,978,978,977,977,908,978,978
2,1,3981,2444,2304,2305,2235,2305,2305,2234,2235,2165,2165,2235,2165,2235,2304,2235,2235,2305,2235,2165,2165,2165,2235,2235,2235,2235,2165,2235,2235,2235,2235,2304
3,3,4888,4330,4260,4330,4261,4260,4330,4260,4191,4190,4261,4190,4191,4260,4261,4190,4190,4121,4190,4190,4260,4260,4121,4190,4260,4260,4121,4190,4190,4191,4260,4191
4,8,16482,14387,14107,14038,13688,13688,13758,13828,13828,14038,13758,13688,13619,13688,13688,13758,13758,13618,13688,13619,13758,14038,15015,15015,14387,13898,13897,13968,13968,13897,14386,15016
5,12,26888,24304,23745,23465,23326,23256,23257,23187,23187,23187,23326,23186,23256,23326,23815,23256,23047,23186,23326,23326,23326,23605,23186,23396,23326,23326,23256,23116,23396,42042,36874,23187
6,16,58036,56011,55102,54474,54683,54543,54613,54474,54474,54404,54334,54195,54265,54334,54684,54544,56988,55312,54474,54334,54404,54543,54683,54404,54334,54124,54544,54404,54473,54963,54474,54404
7,21,105805,94840,93723,93304,92745,92396,92746,92675,92885,92605,92815,94562,93653,92396,93374,92536,92536,92745,92745,92466,92605,92536,123055,92955,92606,92605,92954,92954,92465,92535,92606,92606
8,29,80733,73051,72073,71305,71305,71095,71165,72632,73819,73540,71794,69628,69419,69489,69559,69629,69769,70955,69559,69978,69699,69769,69838,69489,70606,74238,73680,73749,74238,73680,71864,69489
9,40,131925,133112,125849,123544,127106,154134,123335,123195,123125,123264,123404,123684,123544,124382,123055,123544,131296,127315,128572,123614,123334,131436,130597,125011,123264,123893,126267,125918,125779,125918,125779,126198
10,49,261614,258332,283614,261893,254840,252465,252815,267690,258751,257983,259868,266922,258052,252815,254212,263360,252396,284032,264548,254979,266783,252395,252535,258821,264757,261405,265805,257214,257494,263081,263151,256446
11,65,425804,385787,402688,387882,391304,396472,408135,400942,382575,394027,407367,391723,396891,399126,386974,382155,393609,390117,397939,390187,394656,387323,388441,385228,402060,384320,394447,389837,392841,401989,391025,390885
12,76,566389,558846,556262,565970,556192,567227,561710,556891,556681,557869,545926,557100,548300,573023,556122,563036,562897,572814,562758,546345,556192,558078,550955,555354,555843,559824,559545,572674,558357,564852,557100,556751
13,85,595720,603542,609060,596070,591531,605987,605218,607663,588667,601447,606895,597676,599073,608222,593695,595232,598654,586223,598445,606685,604730,612133,595720,590553,610178,603753,591670,581334,602076,604800,612971,606964
14,93,1977193,1948629,2000239,1958057,1975935,1954984,1969510,1948629,1925931,1953168,1946603,1951212,1940248,1970488,1954286,1968812,1987249,1955403,1947511,1944508,1967345,1932635,1943810,1957079,1952539,1986061,1949536,1985573,1941156,1961130,1952190,1974120
15,135,660251,644468,643071,626939,662207,624844,638532,643839,631828,634202,657597,645586,627148,650893,652499,629453,651313,637344,631199,649776,630989,643840,628964,655083,629732,641674,652919,624774,636716,629313,642932,628894
16,133,607872,598304,595512,611784,614717,614438,607803,606127,611783,616393,616603,603892,610387,608780,577004,608781,609479,600470,605917,614437,588248,594603,605079,603822,586363,597677,577633,586712,599981,594813,600958,607104
17,120,684067,680644,688187,678758,686859,664302,665140,674010,682111,680575,674987,667654,677711,662905,685183,701176,676035,676873,682529,695031,660740,670378,679387,674010,671007,665699,680435,684415,661508,664511,686651,694751
18,163,2764340,2800377,2771254,2761616,2721669,2773000,2742411,2755890,2745623,2758963,2747230,2804287,2761547,2769438,2740385,2775026,2773000,2786618,2754632,2740875,2759800,2769857,2740665,2742830,2772651,2763991,2784454,2764619,2778587,2795837,2782010,2766435
19,175,2257733,2256545,2275263,2283922,2282107,2250330,2261155,2275821,2265904,2282316,2277358,2260387,2271002,2264019,2276660,2265904,2260736,2301312,2235315,2295306,2268977,2286017,2260107,2261784,2282525,2267162,2256545,2289649,2314790,2276659,2231683,2273097
20,191,3521597,3555189,3527673,3568668,3560916,3510772,3565525,3548555,3555887,3509655,3501204,3508327,3565735,3525997,3530047,3544155,3529069,3552674,3532143,3526206,3573976,3535075,3560915,3537171,3534866,3563220,3568388,3514543,3500924,3524391,3525228,3560637
21,210,2881180,2892982,2864908,2929927,2856806,2874405,2908975,2922384
22,250,4087427,4052647,4120531,4224939,4048527,4071643,4078348,4008509
23,268,4397649,4394925,4366221,4410359,4366640,4348622,4425444,4415178
24,274,2648130,2617540,2661399,2634022,2591560,2623476,2615166,2572844
