i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,0,51402917,50026541,50186122,50093306,50003773,50148059,49961241,50364000,49972206,50025075,49978562,50004612,50275445,49984707,50047632,50050077,50172782,50005659,50031220,50115306,50003913,50053288,49917453,50176414,50283406,49840910,49905929,49982472,50125991,49883023,49790557,49838536
15,0,49932328,49968854,50018789,49903765,50221181,49944410,49883092,49864306,49833298,49975768,49986663,50026889,49893847,50031359,50058177,49990993,50151482,49993926,50039601,50188496,49934354,49709823,50110347,50059504,50013620,49996370,50007754,49980866,50323913,49939941,49929954,50014109
15,0,49997557,49985755,50055384,50081713,50055524,50057060,50074519,50067954,50356806,50060971,50121451,50081433,50112791,49934144,50056571,50053637,50059923,50074938,49993367,50060901,50134789,49914938,50165938,50007195,50110207,50020115,49944340,50030730,49988199,49887701,49944969,50069002
15,0,50169500,50150923,50047701,49988130,50210914,49948461,50093375,49934843,50159373,49983450,49981773,49880717,50268320,49911447,49881207,49965571,49918849,50023817,50038902,50103153,49959007,49974371,50091909,49997697,50129063,49810390,50021442,50044838,49937984,49809901,49896221,49932957
15,0,49853830,49921782,49990643,49962080,50238709,49951325,49960193,50063903,50034362,50059993,49992528,49952371,50021651,50065859,49980097,49950555,50201904,50005867,50128574,49904532,50072005,50095191,50104689,49994973,50177880,50081223,50054894,50116632,50357016,49978840,50000979,50047981
15,0,50001817,50073471,50027588,50112162,50090722,50080036,50055173,50093654,50242969,50138631,49937566,50026470,49942663,49932258,50024095,50003842,50070328,49921363,50029613,49882673,50082760,50022280,49992040,50081433,49979469,50078360,50013200,49999303,49838255,49854528,49966898,49829735
15,0,50309176,50003143,50045815,50147989,49953279,49988269,49986941,50113628,49962078,49980446,49858648,50083947,50433208,49936238,50011245,50045117,50031359,49973253,49995322,50070957,49938752,50139748,50031847,49980097,50304497,50075985,50079407,49959425,49893148,49843493,49968852,49833087
15,0,49921363,49977513,49950416,49932258,50093444,49970948,50015715,50046653,50124453,50063693,50016901,50192476,50111463,50091560,49993645,49935889,50067185,50098683,49968085,50028006,50101965,50105876,49977443,50090860,50152249,50062157,50096169,50028006,49902507,49958307,49940358,50002864
15,0,50025841,50048818,50074099,50078360,49977094,49971158,50054265,50000700,50105736,49930790,50162724,49984357,49975069,49914169,49974230,50012293,49824287,49811995,49841048,49927229,49987080,50048049,49984077,50089044,50022768,49999372,49994204,49881345,49983658,50030101,49870590,50015505
15,0,50051541,50006705,50020324,49913122,50054335,49974370,50075985,49988267,50067883,50058525,50076195,50110346,49895592,50011454,49981912,50048958,49927438,49992318,50083318,49906208,50173479,49963754,49997556,49987499,50149873,50092955,50050214,50065858,50014247,49946993,49974370,49990922
