i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,9219,2934,1956,1955,1886,1956,1955,1886,1886,1816,1816,1816,1816,1816,1816,1816,1816,1886,1816,1816,1816,1816,1816,1816,1746,1676,1815,1816,1816,1816,1816,1816
2,0,6006,3981,3841,3911,3841,3352,3701,3212,3701,3631,3702,3632,3702,3143,3632,3701,3631,3701,3632,3352,3701,3631,3771,3353,3772,3143,3631,3562,3772,3632,3632,3213
3,2,16203,13619,12642,12921,12921,12851,12991,12921,12921,12990,12921,12990,12572,12921,12921,12921,12850,12921,12921,12152,12851,12362,12921,12921,12851,12920,12921,12851,12851,12851,12851,12781
4,2,20882,19137,18858,17530,17600,17600,17670,54197,32686,21301,21581,21162,21302,21651,21441,21162,21232,21162,21441,21162,21371,21581,21441,21302,21232,21302,21372,21441,21162,21371,21302,21371
5,2,73055,66769,65791,66000,65651,65232,65372,65441,65511,65232,65581,65023,64813,64883,65791,65441,64743,65232,65372,64953,64743,65023,65512,65092,65093,64953,65581,65442,65511,65581,65511,65442
6,8,249964,243469,242351,240047,255760,241443,238859,240046,240326,239488,238440,236135,238440,239208,238161,238580,238720,237252,236973,238720,237602,269310,238161,237043,238160,238301,235437,237113,236973,237602,237462,237881
7,12,347743,343272,344320,350256,363247,338314,339920,336917,338942,339711,340339,338524,337895,339501,337895,386924,321831,321551,319526,317222,319387,318827,317082,319317,322180,319456,322739,351095,323508,321273,323019,320015
8,18,322460,313380,313380,311914,308770,307654,308911,310726,316314,308002,307444,307164,306816,307513,308631,308562,308212,306745,306885,309888,324555,319527,308352,309748,307164,307304,306117,309539,306955,311285,311355,309330
9,23,1034357,964376,959905,955296,962909,953760,954947,956344,962560,955087,962001,955156,974223,909829,909410,911086,902636,913322,907664,909270,907036,912763,914090,904800,901448,929315,862267,860731,858356,868623,864502,858775
10,24,470804,469477,465007,462143,464937,477648,466683,466683,465636,463401,462842,463191,462842,464169,470524,440771,442727,442658,448314,439655,441819,441261,442029,447267,444194,440842,442658,444822,442448,444893,439584,440213
11,33,1301013,1295985,1292004,1263997,1228238,1228378,1236409,1232149,1241717,1239762,1234524,1228867,1243045,1180326,1175089,1177673,1185704,1175717,1176346,1185984,1182911,1179698,1195552,1131507,1131158,1128435,1137164,1133253,1134370,1143031,1133044,1134720
12,26,3551176,3474561,3468624,3461989,3319511,3328870,3326566,3300305,3235632,3202038,3195542,3123395,3091687,3093573,3083725,3011300,2980849,2987763,2980081,2909959,2888936,2896759,2880695,2832225,2799749,2786968,2797584,2767831,2705672,2705113,2707697,2721037
13,43,2001038,2010536,1992028,2007044,2007533,2016403,1943208,1945444,1943209,1941603,1942860,1941044,1906333,1884961,1893202,1884192,1893970,1885659,1873926,1834745,1840960,1832998,1842497,1834186,1847666,1783341,1781106,1787950,1788510,1792490,1787252,1791931
14,54,2527226,2526388,2528693,2524013,2527715,2528763,2522826,2529322,2526179,2527505,2587220,2529740,2545664,2571786,2570947,2566267,2584287,2582262,2528413,2518845,2528623,2530090,2515144,2528903,2526318,2519684,2529531,2527016,2523734,2530578,2522058,2526458
15,53,3947808,3921967,3927484,3932094,3931047,3925319,3935726,3925948,3934888,3930139,3927066,3939497,3924341,4007942,4236604,3999213,3935307,3945085,3954653,4234510,4248338,4126883,3949065,3918335,3955770,3928253,3926576,3925389,3930977,3927764,3928463,3927135
16,61,8567844,8553736,8556111,8564352,8556879,8572105,8552340,8564212,8569940,8557787,8553107,8559953,8546123,8546892,8549965,8545285,8539559,8555831,8551781,8548569,8602067,8596828,8622950,8550454,8552968,8555064,8573432,8550803,8546682,8545984,8546962,8550523
17,68,10644730,10630134,10619866,10641588,10638445,10615677,10627200,10627549,10627409,10622800,10633486,10622451,10637188,10633207,10628736,10630064,10638375,10639841,10663518,10644102,10638514,10634045,10648851,10779246,10995337,10797754,11383029,10935831,10933666,10932199,10938695,11004905
18,88,11794886,11714149,11683139,11665189,11672593,11671685,11447982,11371015,11366964,11442673,11357815,11365847,11362844,11354393,11355511,11370666,11348248,11348107,11351530,11360260,11360819,11357187,11357536,11358863,11349714,11360260,11363892,11357117,11361168,11354602,11355441,11366336
19,87,27601625,27598202,27626697,27623066,27621809,28241865,28462774,27626139,27688299,27635079,27621040,27660152,27625999,27619574,27606653,27621181,27641435,27604348,27628095,27645416,27628374,27642761,27638990,27614755,27603790,27670559,27760584,28725310,29274336,29206659,29218393,29190945
