i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,4400,1117,908,908,839,838,838,908,907,838,838,838,838,908,838,838,838,838,838,768,838,908,768,838,838,838,907,838,838,908,838,838
2,0,2584,1885,1746,1676,1606,1746,1676,1676,1607,1676,1676,1676,1606,1676,1676,1676,1676,1676,1676,1606,1746,1676,1676,1537,1607,1676,1676,1677,1676,1606,1607,1746
3,0,4260,4050,3841,3841,3771,3771,3701,3631,3701,3701,3631,3631,3632,3632,3702,3771,3701,3631,3631,3632,3701,3701,3632,3702,3702,3702,3702,3632,3701,3701,3632,3632
4,0,7682,7472,7333,7123,7053,7193,7193,7193,7124,7124,7194,7263,7193,7193,7333,7263,7123,7123,7123,7123,7123,7123,7054,7123,7054,7054,7124,7194,7124,7124,7194,7194
5,0,13758,12501,12361,12291,12291,12291,12291,12222,12222,12221,12291,12152,12222,12292,12222,12291,12291,12431,12431,12432,12362,12222,12291,12361,12291,12291,12291,12292,12222,12431,12292,12222
6,0,19764,19624,19485,19345,19345,19205,19275,19415,19415,19275,19205,19345,19346,19136,19275,19415,19276,19555,19276,19276,19276,19555,19485,19485,19275,19415,19555,19555,19485,19276,19346,19345
7,0,28983,28424,28215,28285,28215,28354,28214,62296,46303,28214,28145,28215,28145,28424,28634,28704,28634,28354,28703,28773,28843,28773,28843,28843,28425,28285,28634,28424,28494,28424,28424,28495
8,0,40157,40576,40646,40367,40366,40646,40786,40646,40576,40507,40576,40436,40366,40646,40646,40297,40506,40366,40576,40366,40366,40227,40157,40576,40715,40506,40786,40227,40437,40507,40087,40087
9,0,55242,55312,55173,54824,54614,54614,54753,55033,54613,54614,54893,54962,55242,54963,54823,54753,54544,54893,54613,55032,54544,54614,55173,55033,54264,54125,54823,54614,54474,54614,54683,54962
10,0,72213,87298,91698,72352,72143,71584,71584,71584,71514,71654,71864,71654,71585,72213,71654,72073,71515,72074,71445,71794,71514,72353,71934,71794,71375,72213,71864,71864,71934,72213,71864,71724
11,0,94213,92466,92187,92117,93654,93584,94003,93794,93025,92187,92606,92746,92257,92327,92327,92257,92606,92466,92327,136744,92187,92257,92117,92187,91977,91558,91698,91559,91838,91838,92257,92117
12,0,115723,115443,116630,116561,116142,116561,115583,116282,116491,116351,116141,116071,116700,116212,116211,115233,115443,115793,115094,115373,115653,115443,114954,153435,116002,116421,116351,115722,116631,116351,116770,116142
13,0,145892,144146,143797,144286,144286,144287,143938,144077,143379,143239,143937,143937,144356,143657,143448,142750,142890,142960,143030,144147,181720,143798,144566,144287,142611,142541,142820,144775,144565,144007,144076,144426
14,0,177390,175644,175713,175364,176063,174736,175505,175085,175504,175993,175574,175086,175784,200227,174527,175435,174946,175155,175155,175364,175504,175504,175016,175784,175853,175644,175644,174038,175016,173898,173549,175085
15,0,209865,209097,209446,232144,208957,209586,209167,209516,208817,209376,209306,210633,210144,210773,210633,211261,210353,210353,210842,209585,209515,210144,237172,210633,211261,209236,209306,209655,211750,210633,210284,211331
16,0,251558,251558,250650,252117,252257,251279,251070,273697,248974,249253,249044,249533,249323,249672,250022,251908,252327,251838,249603,248765,249602,248974,249882,280542,249463,249323,251069,251209,251489,251349,250790,250650
17,0,298141,296534,296883,294859,295976,295766,300724,296325,296115,297372,296674,297163,296465,297442,296534,295835,295975,296045,296464,301143,295556,296185,296046,295627,295906,296255,295626,295626,295696,296395,296395,295906
18,0,348075,343605,342627,343884,344723,345072,346050,345700,345980,346469,345630,345211,348005,345770,345561,345491,345701,346190,346050,344025,343815,345351,345560,350729,345631,344025,343256,343047,345840,346050,347097,347377
19,0,398219,397451,401781,398009,397870,399197,400734,401502,400873,401082,401292,400733,405133,401642,400314,398428,398149,397731,398917,401292,400454,400663,405342,401362,400454,400384,400664,400524,400454,400663,400593,399965
20,0,467779,458280,459956,461004,461283,460865,461563,461772,460166,461982,458141,458769,457931,462191,461423,460795,457652,457792,461982,461982,461283,461911,462540,462331,461353,461842,465753,461353,461353,461563,461912,461423
21,0,527909,527351,531820,527211,527560,527699,527001,524836
22,0,600052,598307,600472,599145,598446,594954,593697,594884
23,0,676386,674500,671847,676386,671636,671217,681763,677573
24,0,763405,761449,756141,755373,760402,761938,762776,764243
