i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,10128,3143,2165,2096,2025,2096,2095,2095,2026,2095,2095,2095,2096,2095,2025,34571,2374,15575,14876,2095,2095,2095,2095,2095,2095,2025,1746,1955,2026,1956,2025,1606
2,4,10616,7892,7823,7683,7543,7543,7613,7474,7263,7403,7334,7124,7404,6914,7333,7333,7334,7333,7333,7193,7193,7124,7124,7403,7263,7333,7193,7193,7263,6914,7123,7403
3,7,31080,26191,25144,25073,25143,24235,23816,23746,23676,24025,24025,24654,24165,24515,24165,24445,23956,24375,24166,24026,24166,24026,23955,24584,24515,24445,24445,24375,24235,24025,23816,24235
4,15,48610,45817,45397,44629,45747,45118,44559,45537,44559,45257,44070,45677,45676,44489,44908,44768,44559,45817,45676,44838,44908,44559,45537,45118,45536,46096,44839,45956,46165,44629,44839,44768
5,18,66419,62857,62718,62717,62229,62230,62649,62019,61880,61949,61671,61880,61949,61670,61740,75638,61531,61600,62159,63137,62928,62648,62788,61880,61601,61949,61740,61670,68026,56153,55105,54756
6,24,72915,70401,70191,71518,70121,69074,68794,69283,70331,69632,69702,70261,68655,70121,70610,69842,69702,89188,70121,70122,69772,73893,70820,70680,69842,77315,36038,48470,36108,48121,35620,35060
7,31,139474,188503,247100,252967,242491,244237,243887,247379,242980,242071,242490,246682,247519,242910,242840,241653,245005,247030,245424,256669,218325,217767,215393,215811,215671,217348,215602,214834,215741,217976,218186,215392
8,54,301438,289844,287678,327908,287539,287259,288237,290333,288936,289285,291380,290263,288447,290053,288656,289075,312123,307444,291450,286980,282580,300530,288516,272522,243818,296548,287609,304720,293476,284326,328257,275735
9,65,429737,403197,423661,400124,401381,614887,774965,734945,723212,722024,725656,718742,650227,572633,572144,576544,573890,575985,576824,583318,554264,552798,548537,551541,554614,555452,561109,548467,552099,551332,549096,551401
10,82,1020109,1000693,1002788,1007887,1008516,964446,962420,967798,975062,966470,992522,974293,978274,976459,976878,983163,1006839,933645,941607,939302,943912,965562,938744,958300,938744,944680,927289,924146,929385,934274,892439,889365
11,88,418003,420657,415838,419540,414581,411857,416327,411438,414861,412066,412136,412137,411997,416885,411299,413813,411577,412975,412765,413464,412765,412905,430784,399565,397121,397749,399006,399216,397330,394397,396353,398308
