i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,4190,1117,908,838,908,908,978,908,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,908,838
2,4,6356,4679,4330,4330,4330,4609,4610,4609,4609,4609,4539,4610,4400,4330,4330,4190,4190,4260,4260,4191,4260,4260,4261,4190,4120,4191,4190,4191,4260,4121,4121,4120
3,6,5797,5517,5378,5307,5308,5168,5238,5168,5307,5447,5238,5308,5308,5307,5237,5238,5237,5238,5168,5168,5238,5238,5238,5307,5238,5238,5237,5237,5168,5098,5168,5168
4,8,30659,28355,26609,26050,25910,25840,25701,25771,25770,25631,25701,25560,25561,25631,25910,25631,25840,25561,25631,25631,25840,25770,25840,25770,25701,25770,25771,25561,25561,25841,25630,26749
5,13,34849,32544,30240,29471,29402,28913,47979,50074,28843,28703,28773,28773,28774,28844,28774,28843,28774,28843,28913,28913,28983,28774,28774,28913,28844,28843,28843,28843,28913,28913,28913,28843
6,20,44348,40017,38760,38690,40227,38621,38202,38132,38062,38062,38481,38131,38131,37992,38271,38271,38202,38551,38272,38062,38202,37992,38621,37294,37434,37573,37853,39040,40366,38969,38062,38271
7,26,76753,74518,73540,73330,72702,72702,72912,72912,73749,72981,72771,72981,73051,72911,73051,72841,73051,72911,72702,72841,72911,72911,75496,73540,73191,115024,72981,72702,72771,72981,72911,72912
8,31,103500,99380,96796,96237,99660,100428,95678,96167,95958,95888,95400,95470,101406,103571,98682,97494,97355,97495,98054,97704,97425,97355,97565,97285,97495,97425,97354,97774,97634,101615,95679,96866
9,31,359947,321816,317136,316578,318254,329428,321187,320907,320558,321047,320629,320559,323632,357992,318185,315670,319371,322165,319721,318114,331453,328311,316438,321396,321047,363789,321676,320768,321187,320628,321816,321047
10,53,469315,463449,469944,491314,461074,466800,465264,455347,467778,453601,462121,454998,489219,463029,471829,460375,454719,460654,456395,466311,490406,454439,466032,474553,461284,462401,461423,462470,461772,486984,458769,459817
11,60,412117,394098,402130,393820,381179,389699,391933,394238,388162,388023,387953,387953,388721,382366,395425,387673,388511,392562,388931,394448,386207,391165,380620,384042,387045,388442,388092,394099,394169,387115,396333,402130
12,72,657878,634971,639651,643771,622959,644260,641397,630292,624077,635321,623029,640629,622889,621772,639162,641187,634693,633086,659904,641746,640628,643631,636577,637067,627918,622819,637555,643911,648870,623309,655993,638394
13,88,825211,805866,806286,815155,817739,792877,835688,802025,809358,825422,835687,842112,834500,832335,835827,838900,823466,816762,824374,818228,810406,824303,795461,810825,822628,813967,814526,817250,800419,795739,812431,798114
14,90,306730,295557,290877,288992,289062,290668,288991,292693,289481,290179,292693,294299,295976,289341,300096,289621,298350,289061,290737,288922,289341,296464,294159,288852,293741,288783,291646,291297,293531,288643,291716,292204
15,113,685674,679528,689655,673383,679529,670938,681623,664025,671567,661929,689725,675408,672266,670590,689516,661301,675059,694893,685814,673592,672963,684557,691960,686302,687490,689865,680018,661649,684278,677224,675757,690563
16,123,484959,472108,481257,471619,488241,487403,493968,506329,496343,482095,492570,495574,486286,489638,481187,500952,482444,483771,476997,480349,490266,479581,478883,503676,488241,481816,474901,486146,471061,471131,470991,505980
17,141,637765,618280,622540,613461,613810,628826,638254,620236,606477,616185,612344,602707,624217,617791,633435,610039,625054,610668,616325,635809,615836,616464,620655,624565,606198,609620,604103,632527,622750,611715,618839,615417
18,161,831986,837434,805377,825421,804190,810476,810127,820742,802305,822558,815854,825910,816203,794832,832475,813339,836246,809847,807124,812292,822837,808102,802305,821650,810127,815155,808939,789315,787639,792667,815085,798463
19,181,1482532,1468494,1446705,1462488,1476874,1431270,1454875,1443143,1440069,1477503,1449498,1447752,1467726,1442724,1482531,1429803,1456202,1469541,1453968,1449498,1458088,1461720,1429035,1476316,1440978,1453059,1473033,1469402,1478412,1437416,1442025,1452152
20,205,1328188,1309751,1341947,1270990,1316386,1304024,1308703,1291523,1295923,1330703,1335592,1341248,1309681,1303116,1328119,1291383,1292152,1304025,1293689,1294945,1302837,1306469,1288450,1305351,1333287,1325883,1307656,1325115,1306119,1316595,1317852,1313173
21,240,1535958,1528764,1520943,1538263,1539380,1536238,1518708,1496010
22,214,2297896,2315914,2268354,2285046,2313680,2270100,2292379,2276316
23,281,1493147,1481693,1457389,1484487,1469332,1468913,1492449,1528066
24,281,2513487,2462924,2554972,2543378,2528083,2538978,2509227,2490371
