i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,225,862645,821999,858803,805446,852867,813688,832544,883596,844836,836944,854822,853915,866136,820043,829192,823465,861178,811732,829331,831287,831287,844905,846372,848328,846372,823395,829192,824443,843020,836594,827725,857127
15,218,668773,671496,656411,633365,636437,651383,635809,632806,654945,633225,661020,659205,632876,658716,662837,651034,673172,633295,643910,640279,636647,648101,633783,657180,637346,636437,633784,633295,633714,663465,652570,634412
15,207,719336,723946,732815,699152,699362,700201,716402,694473,706625,708721,705997,697337,700898,715914,714098,713400,706975,719056,694543,705159,717032,708790,718917,724155,711933,730230,698105,709559,711514,700689,699712,720803
15,190,610877,603823,609689,598236,592300,619117,621562,617232,611296,630082,604033,604173,604451,612693,610528,592300,599982,612972,613112,613810,596420,603194,616953,632737,605848,617302,605988,591322,608712,597747,604032,601728
15,170,683578,676735,667796,648730,682601,659624,693077,689584,649428,657948,707394,670658,673173,647542,661021,665001,658157,678900,681414,650126,649637,656341,685185,651453,664233,672894,667656,663465,667795,664373,671217,663954
15,155,535870,533426,554168,533356,531819,533566,545717,551863,546346,552841,547044,519738,523090,541737,524626,519668,533705,547323,544739,545788,521274,536219,539921,530982,525394,534683,541946,518481,540201,519318,534334,537057
15,153,683160,693565,675058,694543,668284,689236,702923,710117,686511,681693,682042,702994,678829,685534,686512,671636,707393,676944,701946,698175,681344,689724,675268,703483,670938,676176,694962,689864,689305,686721,703413,690981
15,140,815225,772622,799650,784355,796437,790152,794482,786171,771505,784146,806494,779536,779047,812501,777860,794203,784006,784146,793086,766546,775765,777442,781701,776744,778000,778000,777721,782470,777302,778629,777441,786451
15,129,645377,631689,620793,633854,629454,628615,617441,635251,641466,619187,616743,611855,633784,627778,637066,640000,612622,612413,617162,648240,634202,623518,626521,621563,647123,626311,630990,612693,621982,639511,639301,633504
15,112,473574,466311,484958,482304,479581,462679,464007,469803,467708,470432,475181,473923,461493,462051,462261,466660,461283,473714,471968,477485,479790,466172,466311,479022,468127,496272,462610,490475,470712,488939,478812,494107
15,105,457511,436001,439423,435582,436979,431392,443614,473016,430554,449480,510310,495015,431951,437956,463797,428669,426783,443055,444591,432439,431182,426154,426783,428878,428459,444941,447874,426852,435373,438934,447943,442077
15,102,569742,572117,558358,563526,563107,571488,565761,566809,606267,558079,587342,577145,581894,592649,592160,592649,593208,580357,574561,569253,583151,570161,558428,588878,572256,568974,560872,585176,569672,560593,574561,575190
15,84,534614,542715,520785,538175,536988,536987,518830,510310,520575,520366,529725,520436,531121,530214,518970,506049,517014,516734,511986,504443,514919,512195,523370,525046,517782,505700,514360,517572,505142,515128,514779,523579
15,73,844068,838201,828284,859851,835407,836175,840855,850422,833941,826468,855312,846372,837782,842042,832335,830240,835478,844277,836734,838480,842391,841204,846442,848118,827375,827725,843229,848816,833103,856778,840366,830658
15,60,1146957,1150169,1131522,1140461,1131103,1144094,1142766,1143465,1131592,1135643,1141230,1159737,1139205,1173775,1149401,1159108,1151845,1165813,1144373,1142138,1130755,1151915,1145280,1132360,1138576,1143185,1159178,1128589,1133897,1141859,1138087,1148493
15,40,906294,875355,894282,896377,900707,886879,884295,886529,901614,880802,896306,896097,890510,895329,910204,899379,911461,897564,891347,886809,886389,923124,891627,902941,876333,877729,893304,879755,885831,892117,923404,885132
15,33,495643,495434,486774,473924,472387,477695,473854,473225,499275,472736,478114,465683,484679,484749,472317,474831,483002,473435,471689,473435,473505,472178,477206,476368,467429,478393,473156,473644,473156,472667,477555,471689
15,23,1974402,1972726,1962670,1958130,1962740,1975311,1961971,1982364,1958130,1973354,1950658,1959945,1970841,1956943,1966790,1998357,1990047,1964206,1982993,1979849,1962810,1970701,1960364,1951496,1967558,1982433,1983272,1963787,1969723,1964974,1970212,1973494
15,12,1881307,1839684,1850299,1845201,1859867,1848204,1849461,1860426,1862801,1852394,1857912,1866014,1869505,1852185,1873486,1875162,1866502,1865803,1863778,1868876,1860775,1866851,1865524,1867619,1862381,1869645,1864058,1858750,1893600,1861195,1870204,1871880
15,0,212658,213565,214334,218315,212518,212518,212867,213915,213008,210772,211890,211401,210912,210842,211540,210842,211401,210633,210563,210912,210633,216150,213566,213636,213426,214335,213566,213915,212938,212169,213635,213985
