i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,4679,2514,1676,1676,1677,1676,1676,1676,1676,1606,1606,1606,1606,1606,1606,1606,1606,1606,1606,1606,1606,1606,1606,1606,1606,1606,1606,1676,1606,1606,1676,1607
2,4,8032,5588,5378,5308,4820,5378,5308,5099,5168,5028,5168,5029,5099,5099,5098,5098,5168,4959,5028,5168,5169,4680,5028,4959,4959,5029,5029,5099,5099,4959,4959,4959
3,8,18299,14946,14737,14178,13270,13270,14108,14317,13340,13410,13060,13270,14178,14177,14387,13410,13410,13339,13409,13200,14177,14108,13270,13131,13828,14038,13968,25353,27937,26121,13061,14038
4,14,42534,40858,39949,39460,39600,39321,39950,39740,39601,39670,39461,39531,39251,39879,40160,40159,40020,39879,39810,40159,39671,39321,39670,39530,46724,39949,39530,39670,39531,39740,39810,40228
5,20,37296,35759,36457,34432,35410,35340,35061,35899,34990,34921,35409,35340,35410,35829,35480,35270,35270,34641,35130,35060,35340,35270,35410,34920,34921,35340,40578,34292,34851,34921,35130,34991
6,27,74102,72216,70680,71378,71588,70331,71029,70051,69562,70052,70121,69981,70191,70122,75080,70540,70541,112305,72007,71938,72914,72496,72146,71867,71727,71868,73264,71728,71797,72356,72146,78292
7,34,126832,137589,138077,161614,134794,121176,120058,120687,121944,121455,120757,120687,121595,120757,119569,120407,122153,121176,121175,120757,121734,147227,131932,120547,127671,120757,120687,120966,122503,121734,121455,121874
8,51,147995,140661,139404,138986,138287,138287,138496,138078,138776,139754,141011,138147,138636,138008,137868,138497,138217,138286,183963,138217,137449,139962,137239,138007,137449,138217,137868,138497,138566,139753,138147,139405
9,60,127112,125646,125087,127251,126623,128789,125017,125576,124878,126204,124178,125156,124877,124877,127252,172509,121944,121874,121524,129067,121734,121455,121595,121385,122223,122712,126274,121245,121944,121665,121735,121316
10,73,478626,464168,467451,469825,531287,480791,463750,518924,542182,501743,489941,527165,485540,509915,507610,492804,475972,482188,461096,502023,461306,462702,493572,461445,460188,463680,461514,457533,494689,459978,459559,462283
