i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,8940,3702,3003,2654,2724,2724,2654,2724,2723,2724,2654,2654,2724,2724,2235,2724,2724,2724,2724,2584,2584,2654,2654,2584,2584,2584,2584,2585,2514,2584,2515,2234
2,4,14457,12641,12153,11734,11734,11524,11385,11314,11314,11384,11315,11175,11454,11244,11524,11523,11314,11454,11315,11524,11385,11384,11523,11244,11175,11175,11175,11384,11175,11384,11314,11315
3,9,38692,33314,33385,32476,33174,32895,32127,32058,31778,32057,32686,32197,31987,31987,32057,31638,32336,32406,31498,31219,48470,24375,32057,31918,31428,31848,32057,32337,31498,31498,31639,32127
4,16,75708,74381,73334,71936,73193,72146,73194,72007,72356,72356,72286,72775,72285,72565,72007,71099,70540,70470,70540,70819,70749,70959,70610,72146,72216,71867,72146,72914,71936,70680,70959,70470
5,25,144711,140032,138775,138565,140870,140032,140940,157423,147295,138217,138216,138216,139544,138985,139753,139753,138146,138356,138914,137518,139544,138565,138146,140242,138775,138426,137588,140032,140521,138775,138565,138425
6,36,251080,292986,241651,241512,240604,240254,239766,239277,238229,237251,236203,238160,240394,236483,236274,236274,235994,263372,235994,226147,224959,224192,226217,226776,224331,225868,223842,223423,225169,224122,224121,226845
7,49,371766,412763,366040,362547,365201,366458,364922,362058,362827,364294,363245,362827,380706,344667,343690,345017,343830,347392,347322,346275,345017,344668,345436,351862,346832,347880,344667,347112,345505,346623,345087,345855
8,64,527792,538688,522065,518294,512707,515989,512566,513195,512637,526046,492662,490217,488402,491265,491685,488751,491963,521437,488332,491824,491754,489659,489938,488820,490566,520808,488122,489380,487703,490287,492103,488751
9,81,736688,679767,678860,669361,675577,673482,681164,670339,674389,673342,674599,676206,687800,677812,678650,668313,674738,674809,680535,630948,635209,638771,639957,638980,648828,639539,636815,638631,635628,640796,673971,636745
10,100,891806,881610,877698,887686,846689,847387,846898,848086,887266,856815,856467,845431,885381,843685,846828,849552,856466,847527,814841,810650,815329,811279,820498,811209,810231,809184,818054,812536,812955,812116,814562,828460
