i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,3142,1187,977,1117,1117,1048,1048,978,1047,1048,1047,977,977,978,978,978,978,978,977,978,978,978,977,977,1048,978,978,978,978,977,978,978
2,4,3702,2863,2654,2653,2514,2584,2654,2585,2584,2584,2653,2584,2514,2584,2584,2584,2584,2584,2584,2584,2584,2584,2584,2584,2584,2584,2584,2584,2584,2514,2584,2654
3,9,8939,7123,6914,6914,6774,6635,6774,6774,6775,6774,6774,6775,6704,6774,6775,6775,6704,6775,6844,6704,6704,6705,6774,6774,6774,6705,6704,6844,6844,6705,6704,6844
4,16,15853,15016,14666,14735,14596,14666,14666,14735,14806,14596,14736,14666,14736,14736,14736,14736,14736,14736,14666,14736,14736,14596,14806,14666,14596,14526,14666,14596,14667,14666,14666,14666
5,25,28494,27447,27376,27237,27097,27167,27377,27237,27097,27027,27097,27098,27306,27097,27307,27237,27097,27098,27167,27167,27516,27167,27377,27097,27097,27446,27167,27097,27237,27097,26958,27237
6,36,49096,45674,44138,44278,44137,43998,44138,44277,44068,44208,44068,45256,46442,46513,46442,46582,46513,46931,46722,44068,43998,45255,46652,44277,43858,46093,46652,46791,47560,46791,47490,47140
7,49,78847,71724,71235,71654,104129,71025,70956,70885,70956,70816,70677,70886,70886,71026,71026,70956,71026,71026,71235,70955,70956,70956,73750,73540,74029,73889,73888,74028,73959,73819,74098,73958
8,64,107970,105455,105455,105525,105735,105176,105316,105665,105386,105665,105526,105665,105525,105595,105455,105525,105455,129829,105456,105525,105456,105317,105246,105386,105386,105525,105386,105456,106504,110554,109367,109996
9,81,155949,153434,152876,153016,145893,143587,146102,152806,152527,152666,150991,143797,143518,143657,143518,178018,152457,153016,152876,152666,153295,151759,153015,152317,152666,152178,148057,144775,152247,152526,153295,154273
10,100,211819,205604,195687,195128,201135,195268,221038,195478,195408,208048,201554,195338,195198,195198,195617,206373,198620,195338,195198,195408,205185,207489,207700,202252,195337,203160,232771,211121,207699,205115,208816,207419
11,121,275722,279144,279632,278585,279144,279423,278166,280750,279563,304634,279772,280819,279004,279493,281309,280890,277327,267830,279423,279772,279633,272579,279074,285569,275023,279423,279772,279982,280191,279354,277119,280122
12,144,366582,358340,339344,338087,357223,337319,344722,355407,345840,337109,337458,337180,337738,338227,345350,363718,348563,345211,349262,354220,347445,361064,352544,355128,361693,342138,341859,343465,337528,347236,349960,341649
13,169,451645,440959,435372,430693,432299,446057,439353,445010,446127,439003,447174,431740,443194,450457,439563,450038,435581,428946,447943,443962,457650,450806,446616,436698,458768,460025,457651,452832,440680,428668,432090,436071
14,196,543132,539431,556332,558218,553818,561919,541945,555773,527698,523717,556332,558776,557729,539292,547462,547323,556053,557938,558985,557449,551513,524835,534053,525184,559195,523159,550884,544250,530003,549767,557170,545786
15,225,697964,696847,693984,696358,690212,709767,669540,697265,691958,696288,681273,697964,693983,689863,694263,664930,676384,675477,696777,701247,688606,684695,677222,710535,696777,669609,664860,680644,664860,667724,677013,674149
16,256,830447,821648,853634,840993,823045,833241,826327,828352,850142,852377,844136,851888,852028,857824,832403,843018,842878,838129,832333,829399,837780,862922,842530,841412,840015,833520,830307,851398,821438,833310,837920,824721
17,289,966493,940164,966143,970054,961533,992611,973476,966772,994707,991564,972080,946658,957203,977667,972079,959718,953293,949871,952734,1004554,1006440,967819,960137,975920,954061,980810,947566,957972,978575,972219,1001760,956506
18,324,1143043,1128936,1184179,1130403,1151075,1169722,1141228,1136758,1141507,1137526,1180407,1131800,1175798,1187321,1152821,1138504,1156103,1161201,1113432,1114619,1117832,1124187,1160084,1142415,1182711,1188089,1171188,1162947,1147303,1127190,1161341,1142066
19,361,1336287,1352349,1391109,1376862,1356818,1368971,1363034,1364710,1330699,1346971,1390760,1367294,1358076,1368691,1380493,1344807,1396417,1377910,1330630,1330489,1387547,1349346,1363313,1340127,1352140,1379586,1369110,1352908,1397534,1357517,1378887,1332166
20,400,1571781,1570594,1560257,1559141,1566403,1563609,1543636,1571571,1585889,1593990,1567590,1568917,1550062,1574155,1600415,1558302,1575413,1543357,1582536,1577647,1575203,1603767,1591545,1596225,1613195,1553134,1560048,1597621,1548944,1555299,1565146,1582466
21,441,1856931,1822710,1813561,1796311,1856092,1825015,1838423,1861051
22,484,2125040,2070217,2127205,2084952,2113097,2124062,2126436,2091029
23,529,2436379,2421783,2455725,2448600,2467108,2427859,2415078,2422482
24,576,2791297,2738499,2821817,2753026,2814483,2781520,2827753,2850729
