i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,110,1012518,994429,958952,985491,989331,986677,987795,964470,959580,982767,973897,956507,988564,993452,956298,957206,974387,965936,1013635,976970,962444,956647,962513,959301,973338,957555,994011,979415,992963,980253,982138,958882
15,109,567717,581196,549070,562339,585525,565133,584339,584339,585386,576097,575539,553260,583291,552772,556612,583361,576865,560244,566320,560035,559546,560105,559755,559546,564644,561082,560104,563108,585176,585805,586294,572256
15,118,833941,808380,811942,813059,820882,793644,825490,839458,806565,818577,810964,824373,794692,792387,800768,793365,798183,809497,792457,846093,829541,801327,831008,793365,805517,793435,820672,792806,802723,813897,831147,808520
15,110,505770,494945,506119,498577,492710,520994,518550,495434,522251,505211,493269,497599,492291,495783,513592,514640,516526,517293,523649,503815,494247,509542,518550,503186,516455,511008,507656,499275,512754,500253,492641,502977
15,111,806704,789734,781074,785334,774369,783448,783447,784426,801816,785892,775486,791968,790921,782260,789524,771086,788476,781702,772134,793295,798533,778699,786731,784216,788546,781422,788546,803561,792736,812082,786730,792666
15,114,599703,593348,590764,599075,607734,590484,600122,577634,583850,575539,595163,600191,600890,585735,578053,584548,594185,584897,575749,591462,585386,577075,579659,602497,583710,582662,594186,607385,582103,600890,585316,574421
15,121,637415,631269,625893,640348,654107,639301,626730,621981,616255,632387,628965,623937,633924,638812,629873,616115,651174,622610,615836,616115,625612,623657,655643,643352,641327,615556,636438,637555,633505,649428,633784,654037
15,115,687490,659903,656062,645307,661370,649148,656900,659694,645377,640698,656063,656552,661928,668494,638952,653060,653827,671287,669192,657668,659415,659344,649148,671706,653409,661929,642793,638533,646565,652780,656691,648799
15,114,587271,571209,574003,571628,575958,595373,568764,572187,581475,558987,587062,578332,575330,566949,572605,559825,567786,584548,575120,580498,574980,599493,579100,582942,581475,583012,582034,571697,585945,563597,586364,571069
15,125,450458,431253,426922,426224,454020,427411,432789,446897,457581,431951,440890,455696,455067,428319,432230,435094,455276,441100,438586,451366,427202,452623,455556,435094,432230,427341,440262,429297,469594,445639,437049,494246
15,114,980392,944425,903710,890161,914814,903640,906852,901405,883037,911462,883876,917118,907481,916141,912230,906433,896307,912299,904827,899729,880663,897424,885761,893025,900008,899799,909716,901894,903361,897215,909995,919493
15,113,1056307,1040383,1070483,1055119,1061474,1078305,1049672,1068319,1068738,1077049,1079563,1072230,1081308,1049951,1042688,1053583,1070484,1057563,1065036,1074744,1085708,1063779,1060357,1064548,1068808,1059520,1067900,1054980,1072229,1053792,1063081,1052535
15,131,637974,632807,642094,615556,613810,610807,623099,630502,638044,627988,623238,623098,616883,629594,631479,623937,624705,608153,627289,619258,608852,621353,636717,661929,641466,607525,609550,608782,615347,619537,627988,629664
15,112,1110291,1116786,1167978,1139624,1101841,1123491,1129287,1134176,1128170,1111758,1122025,1130685,1146678,1119650,1119161,1130336,1130056,1143325,1130405,1113714,1124190,1127542,1113505,1150379,1131244,1130335,1119231,1130964,1123911,1124818,1124888,1122793
15,103,791619,776883,802863,778629,790013,777651,784705,797415,772623,774578,777582,797695,795041,790222,768432,765708,787918,787638,791340,764033,767804,782470,769131,771715,770458,766826,794483,786520,791060,775067,763823,761239
15,111,783587,788895,775626,787428,778071,789244,806844,777721,794832,792038,804399,802723,774369,768712,772833,777790,780445,760541,779676,790641,759982,779397,787848,781073,789175,779188,792666,788057,769480,792317,786450,792318
15,101,1747289,1746520,1745752,1726547,1767891,1775433,1774037,1723753,1742819,1735975,1719144,1739187,1727315,1764748,1763282,1741911,1738559,1709296,1743098,1716629,1739816,1758882,1747707,1715861,1767681,1747079,1734508,1743936,1759649,1714743,1741841,1754761
15,113,1156664,1143535,1167001,1158969,1152824,1146328,1134176,1135294,1165884,1160157,1139764,1164207,1176709,1170493,1142418,1131453,1153731,1159947,1164347,1142976,1174613,1144163,1157502,1181108,1161972,1163299,1155827,1162601,1167489,1171750,1157852,1153312
15,116,958602,934997,955739,950082,950850,939467,946870,944705,944006,946590,933949,945263,948685,953784,935696,947288,948685,956857,945333,940584,943937,937861,958532,963561,946661,940654,944774,962374,966006,964050,935556,944356
15,103,1574647,1557398,1584914,1584983,1575695,1583866,1559074,1584425,1592038,1568362,1592806,1559283,1584565,1577721,1569130,1591618,1586800,1591409,1563683,1569479,1593644,1578280,1562775,1554883,1579886,1542033,1576324,1579397,1581422,1563613,1586520,1593923
