i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,9987,3842,3632,2864,2863,2933,2934,2933,2934,2863,2933,2934,2933,2445,2933,2933,2934,2933,2864,2374,2444,2863,2794,2863,2794,2794,2794,2235,2723,2794,2724,2724
2,2,10406,8242,7403,7752,7962,7893,7962,7892,7752,7892,7822,7822,7753,7752,7333,7822,7753,7822,6985,7823,7823,7892,7892,8032,7822,7892,7822,7752,7962,8032,8032,7263
3,1,17460,16483,15714,15645,15505,14807,14457,14806,15435,15365,14807,15574,15505,14527,14597,14807,15225,14597,14667,14947,14597,15574,14527,15505,14597,15295,15016,15505,15435,15435,15295,15016
4,5,62020,56921,55594,55175,55315,53918,54477,54547,55175,54267,54547,53708,55524,53917,54337,54546,53779,54686,54197,54407,54477,54546,54617,70261,54616,54197,54546,54477,54756,54476,54546,54267
5,8,165385,159030,156585,156306,155258,156166,155608,156445,155259,155538,153792,155467,154490,155328,155468,155607,155887,155328,154699,156026,154979,165874,154630,156306,155188,156864,145620,154910,155608,155468,156237,160147
6,11,89956,144293,162312,112934,142686,161195,162033,161963,159589,161194,163290,162732,160776,162591,159589,191856,162243,160567,161545,162103,160147,160776,161195,162522,161614,162731,162243,162033,161823,162173,160636,160287
7,14,215602,209036,203659,202262,203729,235716,190599,191296,191296,193672,191576,192903,193950,193602,190878,190738,191785,192414,193880,190808,192135,191157,188433,188712,188642,188573,209106,189899,190528,190738,190249,189271
8,17,1173063,1157628,1136815,1166078,1098472,916534,922470,920514,1080732,1129482,1147011,1092884,1096306,1087995,986585,985957,988331,1001950,985608,988261,984420,995385,988960,985887,992521,990356,940978,940210,939582,952782,943004,938534
9,20,745910,729149,738716,725307,726704,727053,726983,724748,717973,697161,724887,712316,694507,718183,695485,666151,669993,667758,673344,689757,668526,669643,672017,675929,672576,685218,666151,673344,676558,669922,674322,688989
10,29,802552,819872,821689,816869,823295,821480,816311,817288,818057,825879,817010,814355,820571,827485,793613,779435,782577,783904,784463,789491,781110,780831,784533,783904,789072,783625,784183,786349,784393,782927,752405,753523
11,27,557756,539179,538619,543648,538550,536874,537084,538690,534220,535826,540995,536106,537363,537084,538690,535547,534150,538340,539598,517877,516829,514594,515292,515223,514384,522207,514594,516550,515223,513686,513547,514245
12,40,839219,820850,819105,820431,818127,829930,790539,791587,784533,786140,795149,790260,787047,787326,790749,797803,789422,789771,789910,787257,805415,760926,760647,763650,762044,765047,758412,760996,758412,758762,762672,794590
13,41,955296,949429,944261,957321,922959,921492,911575,1002928,911086,907874,914648,909829,943912,907314,909340,906896,918909,882102,881403,882451,895093,879727,880635,876375,888737,898515,877981,884337,888317,904102,851721,848438
14,51,469337,464379,465635,463190,473598,462422,462422,461654,462632,461444,462911,462213,462981,468708,466333,466054,465426,464168,461374,457184,460467,480302,447896,454810,448314,449292,449571,448943,450060,448175,455228,449781
15,44,545534,537992,527306,524512,525839,528283,530797,528004,528982,526747,526747,527655,530658,539527,514385,512150,512220,513546,512848,514944,515922,519134,513756,513057,515362,512010,512709,515084,524582,511660,514106,513267
16,69,1951379,1920580,1888033,1891456,1889150,1892922,1881817,1890617,1837956,1863170,1833487,1842916,1839284,1900535,1903608,1865474,1806388,1791582,1790325,1794096,1788719,1743530,1782641,1742203,1738851,1860515,1916668,1888452,1867500,1885239,1839004,1837816
17,66,590024,580665,579128,576614,604131,577662,577801,578919,579756,576824,578151,608601,580525,578988,578918,578849,578081,575007,610697,575705,578081,579757,580175,577661,576544,586043,579128,576683,575845,576823,581433,576195
18,75,1737244,1723625,1727747,1716432,1721810,1717969,1724114,1720204,1722717,1717759,1719435,1726350,1718877,1733752,1724464,1714407,1728025,1721670,1722089,1714965,1726419,1720622,1716921,1723905,1721181,1730470,1713150,1720482,1717200,1710076,1724045,1714407
19,90,2582750,2573670,2574228,2580445,2574857,2571225,2574578,2565499,2582819,2570458,2564590,2576743,2574368,2575416,2576114,2584705,2563473,2582330,2578140,2565010,2563613,2575905,2558863,2572203,2574229,2573391,2585962,2570108,2579746,2569899,2578489,2578279
20,106,827276,818615,827835,819803,817219,818826,816241,823365,820641,818126,814705,815053,824902,820432,818336,814914,819453,825810,818756,820502,820780,825949,816032,812749,819943,817638,828045,817848,819383,810444,811073,817777
21,113,1215247,1215247,1215247,1215247,1204352,1204352,1204352,1204352,1213152,1213152,1213152,1213152,1206517,1206517,1206517,1206517,1205539,1205539,1205539,1205539,1202606,1202606,1202606,1202606,1209660,1209660,1209660,1209660,1203793,1203793,1203793,1203793
22,121,5640772,5640772,5640772,5640772,5620308,5620308,5620308,5620308,5628410,5628410,5628410,5628410,5630715,5630715,5630715,5630715,5631623,5631623,5631623,5631623,5626105,5626105,5626105,5626105,5631763,5631763,5631763,5631763,5629807,5629807,5629807,5629807
23,142,2520869,2520869,2520869,2520869,2504736,2504736,2504736,2504736,2500406,2500406,2500406,2500406,2519193,2519193,2519193,2519193,2509486,2509486,2509486,2509486,2499498,2499498,2499498,2499498,2495796,2495796,2495796,2495796,2501524,2501524,2501524,2501524
24,153,3752599,3752599,3752599,3752599,3743520,3743520,3743520,3743520,3763215,3763215,3763215,3763215,3742542,3742542,3742542,3742542,3747152,3747152,3747152,3747152,3752948,3752948,3752948,3752948,3757977,3757977,3757977,3757977,3750714,3750714,3750714,3750714
