i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,9359,3771,3702,2794,2794,2305,2793,2305,2863,2863,3143,2864,2863,2864,2793,2794,2794,2654,2584,2794,2654,2933,2864,2584,2794,3073,3143,3073,2793,2794,2863,2794
2,3,13061,10965,10057,9917,9428,9219,9569,9638,9847,9847,9708,9080,9568,9847,9777,9708,9778,9429,9778,9777,9708,9778,9708,9638,9428,10057,9777,9219,9638,9638,9777,9777
3,8,36526,31987,29543,29613,29403,29403,29403,29543,29263,29473,29333,29612,29402,29264,28983,29403,29054,29473,29193,29333,28845,28565,29542,29403,29542,29123,28984,28914,28914,28845,28845,29403
4,14,68932,66768,65091,64602,64673,64463,64463,64533,64463,64602,64323,63974,64602,64393,65162,64253,64603,64812,65301,64463,64742,64323,63974,64323,63974,63834,63834,63695,64254,63904,100780,71307
5,22,132348,76546,75009,75707,75288,73961,73193,72984,72495,72704,72843,72355,73193,72286,72006,133745,138284,138843,138354,138703,138284,138773,138215,138006,138704,138285,138564,138424,142964,139262,139052,139193
6,31,248842,208614,206589,206868,212664,204214,205611,205751,205331,211966,207078,205262,204843,205960,205891,205751,205611,205192,205751,227401,205122,206030,205820,205750,212315,194436,204423,205471,213014,206449,205541,206030
7,46,373158,366244,338588,351299,305204,243604,186404,184938,184729,184728,184309,185077,184449,185567,184519,184519,183961,184519,184449,184519,183961,185148,256874,323781,303877,304365,276500,185497,184379,184449,183960,184309
8,61,283484,280201,280340,279922,278734,279642,289559,279921,279642,290886,465418,459132,459691,461158,460040,459412,396206,329159,328391,328530,329369,335235,330346,330136,329299,330277,329020,329299,335933,328181,329089,329508
9,69,428821,426796,425330,423374,424282,424701,451660,425958,425609,425050,426028,424492,424910,424981,426377,434688,410733,410733,411431,410105,410384,409964,410733,410803,410593,414784,408568,411501,410244,410384,410035,410802
10,86,571087,586592,569830,568434,569899,569132,569550,568363,579538,551252,549785,548528,551741,550274,548808,555024,549506,548808,549995,548948,550694,550065,549227,555862,548808,550694,549646,549925,550344,550134,556350,530510
11,95,692540,687162,685207,684858,690514,686394,687791,686324,685975,687721,693797,686394,686953,686464,686115,700641,663975,664324,663765,677315,665931,671308,662159,665860,659576,666559,663486,669213,674661,666210,664045,665441
12,132,964290,948436,930487,929160,929090,933071,929439,927833,930207,932931,939776,978608,956886,968829,919033,929020,916449,915681,936144,933979,918544,936004,991528,925947,934258,930417,931115,920081,907928,936493,930906,907370
