i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,225,1628423,1665088,1584564,1666136,1630658,1602374,1660968,1608658,1619483,1601256,1694630,1587218,1596297,1676332,1592386,1621509,1582470,1589523,1620042,1614106,1654193,1607960,1608519,1595249,1647419,1629331,1623604,1592316,1615363,1621439,1611801,1580653
15,211,1570666,1516053,1502854,1545245,1484137,1524782,1523735,1486721,1484905,1524014,1513329,1535118,1484416,1509558,1507463,1530789,1485812,1511234,1536236,1511792,1533372,1538471,1549086,1523246,1545944,1496847,1494193,1496218,1521430,1526459,1487350,1520033
15,193,1390763,1384477,1384407,1367017,1362897,1364923,1430640,1360872,1386223,1401448,1362618,1378472,1389366,1416253,1388947,1359196,1358986,1396559,1416882,1363735,1393138,1381684,1398096,1426170,1400959,1394673,1390064,1363735,1380985,1367436,1393138,1367996
15,197,1416813,1417930,1445097,1410527,1438602,1397606,1441535,1434272,1411295,1444189,1465839,1426520,1412203,1389366,1411645,1389017,1457808,1403823,1424495,1438532,1405079,1432596,1429383,1431199,1411086,1418140,1396769,1414298,1430920,1438323,1397397,1451592
15,182,1370579,1375468,1380706,1395233,1405429,1384197,1388668,1387620,1407174,1375818,1370719,1389785,1366529,1392998,1371138,1409898,1416534,1374909,1386223,1371906,1393766,1384547,1366459,1377842,1424146,1414089,1381334,1384547,1379449,1390274,1388598,1386852
15,152,1132780,1125516,1139135,1124398,1157991,1115111,1140811,1113714,1138226,1111129,1111548,1112387,1116717,1110292,1116437,1117973,1157432,1122583,1147026,1114203,1110711,1111689,1153940,1113853,1134596,1133408,1119580,1111270,1110571,1115530,1132989,1114901
15,156,1177127,1155337,1190466,1152474,1156525,1152753,1177057,1184669,1177545,1173216,1192980,1214211,1202967,1164836,1188301,1172518,1200103,1167349,1206739,1181876,1192700,1161903,1203037,1152264,1211278,1185717,1193679,1172587,1188930,1196472,1156734,1175730
15,127,994918,990449,988633,1005394,1005254,1017826,999458,977599,1005883,1013496,1010353,1021457,973129,990798,1018873,985700,981090,1010283,996315,1013286,1000715,980951,1008746,981719,1008118,1021317,1007140,1015660,1003718,1002531,984303,977598
15,127,1152055,1165604,1131871,1186486,1168886,1158759,1180410,1127402,1159737,1130405,1126494,1133478,1157781,1130615,1142487,1135154,1136132,1166791,1164137,1157223,1185367,1163997,1166232,1158131,1151845,1152125,1152334,1174822,1139623,1135084,1159457,1128519
15,120,1407594,1402845,1392508,1403822,1411644,1407104,1390134,1407873,1388389,1389016,1415764,1397258,1408152,1378262,1396280,1401937,1377284,1398934,1395581,1406686,1401797,1395860,1398585,1381544,1388737,1380007,1389505,1383011,1389645,1415206,1383500,1389436
15,104,1034517,1031234,1040872,1033330,1049672,1036263,1026974,1021038,1025507,1027323,1032421,1019920,1046250,1035704,1023971,1044574,1036123,1026276,1036262,1037589,1045900,1021666,1041640,1021178,1038777,1020479,1054491,1021596,1039754,1026974,1020479,1025857
15,114,1112945,1098000,1099117,1104844,1090248,1098140,1082636,1103377,1092343,1083613,1095276,1082775,1084521,1124818,1102260,1104984,1082705,1100165,1093111,1082635,1100933,1086966,1089549,1111758,1095137,1099955,1090039,1093181,1092133,1087803,1097162,1095416
15,80,967891,951130,962094,968590,971173,963700,954831,968589,966704,955669,949873,951339,951968,966843,956577,958812,970475,980881,967541,968869,956158,966355,960418,950501,951060,1009725,1011120,1084870,1008257,964120,965446,989471
15,69,970335,974246,967262,939467,938838,952456,951968,955110,953714,968729,949943,978227,960838,959091,963351,947777,979345,964538,1012797,957625,973827,938070,971732,947288,937302,960418,981300,938698,938000,939886,956926,939257
15,58,1005534,1006512,1008607,1024809,1010702,999668,1019153,1010702,994848,1018314,1009305,1006861,995827,1012029,1001623,994010,998061,1005324,1013985,998271,1010911,1007629,1004067,1003229,995617,997852,1038428,1017127,1008327,1009305,1002670,1020898
15,37,2812674,2831110,2810857,2845498,2858906,2839910,2834323,2814279,2861211,2833415,2824336,2832787,2848640,2829993,2828177,2858418,2826431,2820635,2809460,2850317,2831948,2841168,2814349,2868195,2861561,2864144,2847592,2841377,2798845,2819517,2812883,2806318
15,31,2077065,2082582,2105280,2084398,2092569,2086912,2112753,2127139,2074760,2089636,2089706,2102975,2104791,2120784,2074551,2087960,2124346,2082512,2125323,2077484,2080277,2094036,2086912,2079998,2100181,2102975,2105419,2079858,2103813,2080557,2119667,2091033
15,23,2219955,2171486,2201238,2202844,2179309,2187130,2191949,2209758,2186153,2180077,2170160,2187130,2194952,2199841,2193346,2193276,2194882,2188667,2174769,2209060,2190133,2169461,2190133,2195790,2193765,2205847,2202844,2201028,2190622,2207034,2171207,2202355
15,14,2039701,2036628,2036839,2053949,2049619,2054926,2058208,2050247,2057231,2056533,2043682,2052342,2057790,2047943,2053529,2050317,2055625,2047035,2057231,2051784,2057580,2046545,2055485,2045289,2036349,2039422,2042705,2042844,2046964,2030622,2065472,2048431
15,0,213985,213077,210493,224740,259520,210354,210144,210004,209864,209865,210633,211959,211401,211331,211680,212099,211750,211960,211681,211541,211471,217268,211820,211541,210773,211331,211121,211750,211681,211820,211680,211820
