i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,3981,1048,978,908,908,908,908,838,908,908,838,978,907,838,838,908,838,908,838,908,838,908,838,838,838,838,838,838,838,908,838,839
2,0,2444,2026,1816,1746,1746,1676,1746,1746,1816,1815,1746,1816,1746,1676,1746,1746,1815,1676,1746,1676,1676,1676,1676,1676,1676,1607,1746,1676,1676,1676,1676,1676
3,1,7892,6355,5657,5378,5447,5447,5447,5377,5517,5308,5448,5447,5378,5377,5308,5378,5308,5378,5378,5308,5447,5308,5447,5377,5377,5447,5447,5377,5517,5447,5378,5378
4,2,15435,14317,13828,13689,13828,13479,13479,13409,13549,13479,13409,13479,13549,13688,13479,13479,13479,13479,13409,13689,13549,13549,13758,13619,13619,13549,13688,14247,13898,13549,13479,13409
5,2,26608,24583,23815,23745,23536,23605,23535,23745,23466,23536,23745,23396,23605,23605,23466,23536,23815,23884,23465,23536,23676,23675,23606,23536,23605,23745,23745,23605,23745,23535,23466,23745
6,4,47001,43091,42462,41344,41554,41065,40785,40576,40786,41205,40855,40855,41415,40855,41694,41205,41275,40646,41205,40436,42461,40925,43580,43439,41065,41135,41414,40716,40995,41065,40646,40926
7,2,54963,52798,52099,51611,54055,51052,52519,50842,51331,51192,51122,79616,60411,52938,51331,51540,50842,50982,51610,51541,51052,51890,51122,51401,51052,51820,52379,51192,51611,50912,51052,51122
8,5,121240,116490,116281,114535,117468,115094,119703,116281,116071,115862,115163,114815,116281,150921,123684,115233,116072,115163,117398,118027,116491,116072,115373,123544,151061,154762,113348,157625,140655,115653,115164,115792
9,11,424827,430484,448223,433976,423710,423500,475251,427691,422592,424828,427831,429296,429297,418123,418752,423779,454090,423919,423151,432649,452064,422732,423011,434674,424129,448642,424129,429227,426363,430973,422802,423570
10,15,460585,436770,478044,432020,429087,428459,441728,432719,436072,445919,437957,467848,437817,433766,434395,432858,433487,434953,433976,434954,438516,434954,436141,437887,435163,447595,435722,434046,434256,472107,436979,433488
11,15,860759,861737,863692,865508,859641,860619,861876,862993,863343,861946,861527,867044,865717,861807,860620,860829,861806,866485,860410,865508,855242,854822,856638,874936,853286,870327,866556,860409,860968,860479,864740,868232
12,17,1342364,1335381,1309890,1310379,1305909,1345019,1319947,1313382,1339431,1322251,1323299,1323857,1320575,1320017,1328677,1316664,1314499,1333845,1319318,1324416,1340409,1333565,1319388,1328467,1320086,1319248,1324277,1307795,1319457,1337895,1333775,1327349
13,23,1282234,1180759,1182225,1180689,1183901,1181108,1179920,1194796,1172588,1186415,1173356,1188161,1201292,1188721,1188720,1203247,1190816,1178594,1167909,1169794,1184669,1170073,1198638,1191723,1172727,1167839,1170841,1177616,1178594,1174753,1178663,1185648
14,28,750694,776674,754535,766128,756769,746713,752230,748598,767804,757119,742942,764103,757678,752021,764382,759912,757956,751462,749297,756979,752090,750973,752160,753417,756909,752580,754884,749087,744477,747271,763265,753487
15,17,4778137,4751319,4772620,4779464,4748316,4753275,4809146,4764240,4869067,4834078,4809565,4786169,4823463,4816269,4803210,4784143,4779673,4799578,4812708,4757535,4792105,4780232,4779394,4781490,4783375,4777928,4771782,4768080,4807190,4807120,4784352,4783235
16,35,1748196,1725359,1720330,1738280,1736672,1745053,1724102,1740304,1721518,1719842,1728711,1743587,1746101,1724381,1725778,1729200,1745333,1743866,1727105,1731365,1736253,1728083,1741422,1734438,1738140,1738139,1734019,1743587,1721727,1742678,1737790,1754062
17,34,3440592,3424389,3431233,3405393,3436191,3473695,3440452,3402948,3438077,3440801,3432420,3420897,3436331,3431094,3441708,3446179,3425436,3425436,3424877,3495694,3436820,3428369,3437100,3418592,3416497,3430954,3432001,3437309,3431792,3422503,3436262,3488011
18,41,5212533,5237674,5203872,5259254,5241096,5248918,5202336,5278949,5229713,5281463,5239839,5210926,5229154,5229643,5253597,5230760,5223218,5245775,5210786,5227618,5238233,5236068,5287259,5403122,5307164,5226849,5225592,5255064,5205060,5230271,5255763,5267915
19,37,12736229,12705290,12761231,12763606,12672187,12785395,12727568,12815077,12754666,12762069,12734832,12757110,12817870,12753898,12725474,12860053,12752711,12738463,12719188,12757809,12725473,12759834,12755155,12722470,12746914,12716045,12758577,12809698,12726172,12788328,12733784,12788259
20,43,4508072,4481045,4480277,4473292,4450036,4445636,4437185,4508212,4486981,4506047,4540268,4500111,4458347,4489355,4492428,4444379,4467985,4461769,4471896,4486352,4470079,4461699,4489355,4517151,4519386,4478531,4474131,4518687,4451363,4491171,4469032,4519036
21,53,8586498,8391509,8372862,8318598,8358685,8328794,8375027,8379007
22,74,2899413,2901858,2908772,2918409,2901019,2904372,2915057,2909680
23,70,11343650,11261799,11298674,11269761,11315016,11296020,11308940,11285405
24,71,17445784,17376505,17388447,17273493,17360162,17324755,17384117,17358975
