i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,3282,1117,977,1047,1047,978,978,978,978,978,1047,978,978,1047,1117,978,978,978,978,1048,1047,977,978,978,1048,978,1048,978,1047,1047,1048,978
2,4,3772,2933,2514,2585,2654,2584,2515,2584,2584,2515,2584,2584,2584,2514,2584,2514,2584,2584,2514,2444,2515,2514,2514,2514,2514,2515,2514,2584,2514,2514,2515,2514
3,9,8660,7054,6844,6635,6635,6635,6494,6565,6635,6634,6635,6635,6634,6635,6564,6705,6634,6635,6634,6635,6704,6564,6705,6704,6635,6704,6635,6634,6705,6564,6635,6565
4,16,15294,14178,13968,14038,14037,14038,14247,14247,14177,14247,14456,15015,14945,14945,15155,14875,15294,14876,14736,13968,13967,13967,13967,14037,13967,13968,13968,14038,14805,14736,14876,14177
5,25,28005,27097,26818,26818,26609,26748,26679,26818,26678,26818,26818,26818,26749,26818,26678,26609,26748,26818,26748,26748,26748,26888,27167,26958,26678,26748,26818,26748,26748,26748,26817,26748
6,36,125989,72702,70397,69629,69419,69140,69000,68791,68721,68861,69000,68930,69139,69070,68860,69140,68860,68861,69070,68931,69000,69210,68651,68861,69140,68790,68791,68931,68860,68931,68930,68721
7,49,107620,104757,104548,104129,104479,103779,103919,104129,103780,103990,103360,102314,101824,105875,108808,135276,103221,101684,102244,101754,107551,108808,108109,103779,107900,109087,108249,102872,101755,101684,101894,108598
8,64,115513,112579,112300,112440,112719,110554,112161,112230,112161,112579,112091,108599,110624,112439,111741,108529,105386,106853,105386,145404,105176,111881,109925,109367,107761,112440,111322,111672,110065,107551,109506,111951
9,81,175503,171593,163352,162164,170755,171872,171173,163003,171803,171313,168799,171034,171453,171453,208048,167333,160977,165377,172291,171244,171383,164120,166983,166914,160977,162374,164120,171174,161187,166005,171733,171243
10,100,214054,203439,203299,202950,235704,203579,203090,205115,199598,198411,208258,212169,212518,212099,200226,199598,198410,206792,204417,203788,211820,204207,198340,234238,212449,212448,211540,211121,202252,205115,198411,203858
11,121,488449,476437,465682,458489,494386,464984,473015,470012,464215,463517,472595,465263,500531,466520,487192,469314,474342,461072,457301,475320,470501,500950,468894,467498,468057,471758,479231,479580,485097,489497,473644,459396
12,144,350240,341859,352824,363439,357223,346678,354778,348842,341649,347026,351776,357851,348423,343395,343395,346748,351217,346538,347655,341928,345490,345071,342697,347236,341300,341998,341998,341299,342906,343884,351287,353521
13,169,456603,439633,461142,441588,467987,454508,436769,439353,444800,439422,445010,454158,454019,464704,452342,465123,466590,458768,457581,454229,438235,454019,463168,461981,467847,467009,448711,444870,455834,453460,439911,454229
14,196,813896,817108,826816,825070,807261,831076,825698,804188,815502,801674,837781,788475,807121,828003,801814,823464,821299,806493,796296,806842,829260,803211,808448,816271,793922,785891,803420,824301,833659,813057,807261,818854
15,225,1093458,1080539,1084170,1095833,1093249,1092271,1077466,1100861,1077954,1102677,1104354,1060076,1106029,1090106,1091503,1073973,1091992,1093040,1071180,1085497,1097579,1092132,1074183,1074811,1098766,1113223,1107007,1087871,1097998,1103026,1094506,1096531
16,256,1263515,1219726,1258766,1250035,1219726,1230900,1258975,1275876,1230621,1241655,1243820,1220075,1228386,1241865,1276226,1318338,1394392,1285095,1255903,1253458,1244659,1230062,1237465,1319595,1271477,1234183,1270079,1238722,1237255,1266867,1263934,1274619
17,289,1012167,1019988,1016985,988422,1013982,999735,998478,1002180,1009234,1034096,1039474,1023550,1040940,1029486,1010910,1027601,1027531,1025645,1013354,1009862,1013843,996942,1031162,1023829,1041289,1022852,990657,990377,1018522,1019360,1004904,1013005
18,324,1222799,1206876,1177683,1160363,1211974,1188648,1194933,1179150,1186483,1160643,1176147,1192908,1201359,1188438,1150167,1184876,1194584,1200800,1201847,1184947,1199124,1153869,1181315,1162110,1199542,1171748,1187252,1224755,1189137,1173424,1200171,1190603
19,361,1387129,1361219,1379516,1354235,1343549,1383986,1403471,1401655,1366596,1344597,1373790,1389573,1351231,1350813,1390480,1366805,1386081,1375814,1388176,1378398,1362755,1383148,1400886,1385942,1359613,1387757,1363314,1362546,1349137,1429730,1408499,1380214
20,400,5244507,5200789,5200370,5144849,5219017,5214757,5202674,5143033,5178091,5186821,5195551,5145617,5235290,5227677,5232566,5159585,5147852,5161610,5153718,5187031,5208681,5147502,5160492,5164333,5214897,5135071,5192478,5170269,5140658,5136817,5171597,5158537
21,441,1905328,1872575,1840728,1901907,1895691,1861540,1895342,1874670
22,484,2375411,2337419,2326454,2338606,2340422,2336789,2366960,2346916
23,529,4940991,4993299,4899157,4929397,4923531,4997140,4946298,4930724
24,576,2811272,2773629,2775723,2780962,2749534,2753655,2855130,2760010
