i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,3632,1396,1746,1188,1187,1677,1956,1746,1746,1746,1746,1188,1187,1257,1187,1187,1327,1816,1187,9009,1397,1257,1677,1188,8870,1676,1537,1606,1676,1606,1396,1187
2,0,10896,2654,2095,2444,3213,2026,1956,2514,1955,2445,2724,2025,1956,1955,2933,1956,2375,1886,9848,2374,9498,2305,2375,2514,2374,2444,2375,2305,2305,2305,2374,2374
3,0,12292,5448,4191,4819,4610,4749,4819,11943,4749,4610,4540,4539,4679,4540,4470,4540,4749,4959,4610,4750,4540,4819,4889,4539,4959,4609,4819,4680,4539,4679,4819,4609
4,3,20813,11384,10895,17949,10826,10755,10615,10546,10616,10615,10616,10616,10756,10616,10616,10615,10685,10685,10616,10686,10616,10615,10685,11384,11035,10616,18089,10895,10826,18578,9987,10127
5,1,43860,33873,33034,33244,32685,33104,40018,32266,32197,32267,32127,31568,32197,32197,31917,31778,32336,31568,31708,32196,32266,32266,32196,31917,39600,32615,32546,33105,33035,33174,32756,32057
6,5,88907,85276,139332,140868,140031,140101,139821,139332,139821,139961,140240,139891,139402,140310,139960,139402,140310,139960,140449,140240,139262,139751,147224,139332,140729,143033,108463,84228,85485,94494,87091,86812
7,6,158189,192132,222093,222093,220975,220626,221255,230544,221674,234036,217763,195065,150716,144431,143592,141567,142266,140869,141777,141288,140869,221116,220417,221186,220766,220417,220557,221045,220906,220975,219928,220347
8,5,593785,587989,596579,526110,514516,515773,515075,515215,514237,519894,541754,514935,513399,514447,516332,513818,434199,395437,506484,424142,375673,376791,376860,385520,391178,402561,417577,398022,395857,371971,369387,368688
9,5,441882,433781,431964,430707,432733,429590,442091,427565,492936,454593,711816,461367,460110,460180,515354,458294,443419,458713,493285,526668,516122,532396,506904,464091,466955,448587,451241,452428,472961,478338,471565,453196
10,12,392854,370784,382866,370784,382308,372879,381749,369806,383704,400955,366594,408288,376371,372041,360448,358911,384054,373089,367432,384543,370016,361077,362193,357305,363940,363032,356606,357304,357305,357235,363451,357723
11,11,2566015,2530607,2612879,2547648,2474943,2435903,2443166,2461255,2369973,2374163,2368506,2376747,2417814,2517267,2380798,2492194,2381427,2438137,2424798,2393300,2346227,2307536,2329256,2301948,2357192,2303624,2338545,2359217,2300551,2317802,2240069,2260532
12,11,3274688,3335100,3328116,3256530,3223565,3243610,3329444,3285444,3256530,3204987,3238861,3338802,3278809,3241305,3208829,3226988,3411157,3354935,3235368,3209387,3226778,3440002,3356891,3248847,3203871,3228035,3348720,3270987,3253666,3225660,3344739,3561175
13,21,1954351,1887304,1852035,1765852,1731699,1818372,1779121,1823679,1753140,1832130,1781425,1785476,1809781,1787152,1779401,1751395,1790644,1731280,1811108,1750067,1780029,1776537,1734213,1742664,1735401,1781356,1736309,1797070,1779679,1758518,1734004,1735680
14,27,4877601,5023778,4957778,5246919,4972445,4893525,4892547,4953798,5134685,5162482,5144184,5065543,4968464,5040750,4952471,5021613,4920763,4923208,4939271,4896808,4861119,4968465,5018260,4931798,4863494,5057302,4996889,4866847,5017073,4968185,4840726,4911265
15,27,7609139,7488315,7545235,7560809,7615146,7546772,7741558,7704821,7605438,7633235,7511991,7689945,7680027,8287222,8421176,8320886,8278283,7873765,7769772,7738485,7631977,7600549,7545235,7629743,7979155,7724796,7543210,7522817,7543419,7678421,7489153,7506543
16,27,11510718,11355113,11372084,11370268,11316072,11656265,11371176,11326408,11739446,11894842,11548431,11330249,11501010,11554159,11337164,11346173,11308879,11492280,11821439,11402255,11404979,11296935,11279964,11263831,11321590,11307691,11723592,11443950,12462088,12330926,11780931,12133207
17,31,13887814,14239322,14126530,13511513,13546782,13624166,13503202,14077641,13651753,13499849,13545595,13385031,13983496,13782146,13525969,13494542,13483297,13643302,13487138,13480155,13444046,13404727,13542592,13521780,13566477,13694426,13477012,13529112,13422746,13395507,13558935,13372809
18,31,25028516,24473353,25416831,26220976,25565661,24934511,24776322,25557420,24493257,24531460,24633428,24460083,24894352,24594317,24736932,24808378,24698030,24806912,24668767,24632310,25482481,26198068,25528296,25534652,25308996,24737769,24813966,24539003,24600672,24704386,24909717,24555346
19,40,34737555,34450719,34481519,34890645,34631886,34677422,34948823,35046460,36599926,35683686,34543957,34789097,34497094,34846018,36053563,35386933,34276955,34127147,34249997,34065548,36051257,36006908,35543166,34538928,34588026,34591099,34391005,34723098,35259195,34756341,34250277,34564420
20,43,107938942,106646192,103335047,105367759,105114028,105316006,105917404,104361844,103489464,103448468,103320729,109869268,103714211,103710021,103241669,107387271,103666161,102568755,102224300,103214432,104141636,105933677,103044789,102644532,103696681,106352093,103728809,105261881,102781699,103571876,107805686,106609666
21,29,80767994,80629850,79433409,82736732,79523853,79087698,78949903,78440485,78411571,78288791,78878386,80769322,78547620,80014553,81761477,84317995,81119013,78746316,78887954,78891236,78755955,78901852,78708952,80671475,79263697,81962618,79037203,79209779,83456231,80346157,79104669,80379262
22,38,131608849,132909910,133222727,131336400,131285417,135467545,132752141,132276805,133608736,135680838,132912984,131488444,133646869,134712987,131845469,130234106,131130021,132707163,133490357,130446002,136250249,131282483,131451219,130558236,130123688,133059998,132516707,132139918,133722995,134096154,131691331,130160494
23,45,227044708,224295571,228249808,225495293,222467491,230793754,230452025,224803801,222647680,225906795,224765878,231060336,222949532,228895765,228902051,228128915,223530885,223005684,226489266,227657141,227141648,224576540,222814600,225592861,228422386,225453598,222909094,225847779,227623269,223392951,224068728,222168853
24,44,406641841,399536672,406308003,414803700,397127728,404349042,399811077,399607839,405265562,400486645,404486559,398793847,401588381,406528281,407105374,403968831,408362157,402104994,400989777,400125779,404105998,398947078,402349925,400954998,399044157,406212113,402053172,406073689,397757762,399788449,403703996,398919841
25,66,171252432,169570389,175839776,170393182,170315729,169357515,172366879,177080006,171909842,170183520,170439207,170580914,169091282,175441195,172813929,170487817,171806198,175350612,173387111,173972377,170792741,168769597,169698967,169604612,169567247,173986764,170066399,172117758,170082322,169876711,169553908,174395890
26,67,598143178,607945593,603027205,605625907,605775645,595059923,604171894,604228255,602920280,602740022,601531010,606398764,610543458,602176547,602226134,597841538,603541863,598660280,604420319,606211033,608924763,604304314,601659868,604711835,603515883,605849819,604702826,601062102,610774074,609683582,600050321,608864212
27,74,89178488,93686282,89582236,88987613,87565238,87984003,92424611,89001302,88431052,88694561,90092631,88756161,88634219,93614207,90527879,90796206,88145055,92582312,89561773,88854077,88383770,89941217,88932299,89471539,88204769,88178159,88144636,87972758,91117474,89485646,88719984,88966730
28,72,464783496,463881085,462715864,470428088,464783915,462892142,462775997,462878523,464297615,461421856,465570950,470060587,464283298,465280902,462698754,463178210,464982125,461630332,465257786,463210617,464924576,463655362,463785056,465001610,462207775,466066053,465074246,465592533,461512302,465754075,461293213,466966299
29,71,2907626296,2898865138,2881593058,2900260841,2896006710,2891929285,2881935229,2890732706,2884968416,2881172304,2896473338,2890864933,2885737100,2892063338,2912400927,2888567475,2894173726,2903131487,2899096939,2890574015,2899604341,2886664906,2885082741,2885438445,2907232351,2884989100,2897774545,2880693283,2879736681,2886439079,2894786503,2897674906
30,85,2190577492,2184464346,2170157779,2181394088,2166157245,2165344232,2161248153,2167792710,2198301047,2213477275,2218859614,2220774576,2218743265,2215229377,2173101523,2171072307,2171533746,2207122010,2216583041,2236989703,2274146587,2180683718,2180829478,2222658559,2283357946,2307249864,2293265192,2298075188,2297767054,2302025798,2315690885,2308534460
