i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,225,693776,694753,706556,670520,708721,685045,676245,677573,668563,687350,691959,669192,684137,667725,672474,675338,707324,701527,683718,699921,670798,680506,698245,676455,682042,691470,668284,687071,717870,704880,666050,681344
15,209,1391880,1364085,1381055,1393208,1347114,1359126,1376097,1386922,1378960,1392160,1385316,1382941,1379588,1394953,1371837,1382732,1378821,1395791,1387341,1346276,1352003,1381545,1372466,1372815,1392578,1378122,1385176,1366878,1352631,1360244,1391880,1364574
15,197,698874,685744,683509,698175,689306,676316,694683,678970,713191,687071,706556,678551,695102,672963,675198,686373,685325,677294,705648,690423,688746,676106,673452,693147,708791,677783,692867,710397,680576,689795,707324,675897
15,192,1808328,1800784,1814194,1824181,1823692,1829628,1853164,1812378,1779205,1794080,1817546,1835704,1810911,1799807,1825438,1821736,1848904,1797083,1803230,1804626,1813914,1808118,1812239,1822085,1816638,1830886,1812587,1814892,1829907,1834237,1804906,1816079
15,173,1219100,1221755,1210091,1218681,1220986,1219589,1231252,1206529,1219519,1242565,1228738,1225385,1217773,1232649,1233766,1192561,1230973,1204784,1225037,1211628,1239283,1210021,1225246,1211348,1224687,1232300,1230694,1220148,1229995,1214141,1202129,1210720
15,154,1414997,1410597,1428965,1420934,1392718,1437765,1437974,1392579,1394255,1408782,1398795,1415277,1398864,1411226,1404870,1397258,1414648,1410947,1402147,1413670,1434203,1410457,1414159,1425752,1413391,1416604,1411226,1422260,1407454,1404592,1423587,1403474
15,165,2065402,2066520,2067288,2078253,2092430,2099484,2068894,2060234,2065752,2112404,2070501,2067987,2090265,2073993,2060025,2091592,2092640,2077554,2091871,2059118,2075878,2081744,2087541,2072596,2094874,2077415,2070292,2072736,2083142,2063797,2075180,2064495
15,146,2112404,2092221,2079161,2082862,2071199,2100811,2089567,2094037,2071618,2088380,2121902,2093757,2077555,2103325,2102277,2117363,2087611,2102417,2097598,2100671,2082793,2091103,2115686,2058070,2087122,2052413,2082094,2094176,2085166,2092360,2087472,2100881
15,130,1970422,1936900,1962181,1931034,1953173,1945211,1945420,1958619,1945699,1953102,1930964,1920138,1929008,1938436,1927053,1966023,1976079,1914971,1928450,1955617,1912107,1948284,1955058,1925447,1974613,1939414,1926285,1937529,1953592,1957642,1930405,1981107
15,131,2136638,2097528,2112823,2118619,2101369,2140130,2125394,2101510,2116385,2128676,2118410,2119318,2137476,2118899,2130073,2133844,2120575,2154237,2123020,2102067,2124765,2104582,2140060,2132308,2111287,2121273,2114848,2343918,2181824,2149419,2135521,2119877
15,105,1198428,1210371,1213303,1204015,1186765,1210091,1196822,1210371,1193469,1211767,1216167,1202479,1197171,1191933,1219798,1235163,1224268,1225106,1204574,1217424,1195146,1189069,1212536,1216516,1197241,1204224,1206669,1228668,1200803,1197939,1209462,1218262
15,103,1576323,1585752,1596088,1563963,1586939,1578000,1591758,1592177,1596577,1590082,1578768,1578070,1565359,1581561,1577860,1581771,1598812,1595878,1593504,1583098,1584914,1570108,1596158,1569899,1568991,1592945,1594342,1622069,1615015,1602024,1606215,1597555
15,85,1228528,1218192,1229227,1228249,1244731,1224618,1241518,1246756,1217425,1215539,1231252,1270710,1224897,1226084,1230414,1228389,1227481,1209602,1217843,1242356,1229366,1226992,1210649,1222802,1227132,1239144,1234325,1210231,1219380,1222941,1226713,1217983
15,65,1546084,1551113,1532466,1557119,1551391,1548528,1546223,1524294,1561309,1554046,1576323,1558027,1532536,1546643,1534281,1553486,1530231,1544897,1562635,1534770,1541125,1559912,1523386,1546363,1544897,1572134,1559423,1532954,1563613,1578070,1540427,1570457
15,58,2129305,2151444,2117363,2141736,2138872,2132936,2129654,2128537,2122390,2131260,2155844,2114569,2120225,2140129,2114708,2116664,2123369,2127210,2128676,2126860,2149069,2109541,2172535,2115965,2118759,2135241,2133146,2133705,2155494,2128816,2114849,2127279
15,57,4631687,4631756,4656968,4642861,4643350,4677501,4642092,4672681,4623655,4640486,4668911,4638182,4631687,4652499,4677710,4645584,4652010,4604659,4610665,4640906,4625541,4682110,4630709,4690840,4675546,4659971,4652359,4639858,4655780,4627077,4644747,4684275
15,31,6400136,6404117,6379814,6407958,6394270,6364239,6382397,6426186,6401463,6403279,6459708,6387496,6428630,6381979,6408097,6400555,6394479,6399019,6373947,6448674,6413266,6399298,6389591,6398670,6399577,6472349,6379603,6413126,6398669,6420598,6727400,6420669
15,22,2083630,2077415,2080977,2085376,2073015,2080208,2079301,2086424,2093827,2089218,2105350,2098855,2090405,2092989,2084887,2078742,2096550,2091103,2095433,2095363,2077624,2089008,2067707,2115198,2091871,2110239,2073992,2080628,2068405,2099973,2110658,2089916
15,10,2389104,2376742,2367803,2367873,2369549,2369061,2375416,2368920,2353975,2366616,2360959,2386380,2386310,2375904,2385402,2385472,2377581,2384494,2384914,2383727,2391269,2370248,2386310,2374228,2389034,2378000,2386450,2387288,2378978,2388196,2380165,2383168
15,0,215242,213706,213705,212448,212798,214334,212867,217407,212798,213008,212868,212519,212169,213845,213217,212728,212589,213007,213216,213496,212519,212519,212518,213147,212938,212938,217198,212868,213147,212588,213287,213008
