i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,3632,1048,838,908,908,978,908,908,908,907,838,838,908,838,838,839,838,838,838,838,838,838,838,838,838,908,838,908,838,908,838,838
2,1,4330,2794,2445,2444,2374,2444,2444,2375,2375,2444,2444,2374,2374,2374,2374,2374,2444,2444,2305,2445,2375,2375,2375,2375,2514,2374,2374,2374,2444,2305,2375,2445
3,1,4540,4400,4399,4260,4399,4190,4121,4121,4051,4121,4051,4121,4051,4051,4121,4051,4051,4050,4050,4050,4120,4050,4050,4051,4051,4260,4260,4190,4121,4051,4051,4051
4,3,19555,16901,16202,15993,15644,15504,15574,15504,15643,15574,15434,15435,15574,15365,15364,15643,15574,15434,15504,15504,15364,15225,15365,15434,15574,15574,15364,15504,15574,15435,15364,15365
5,9,30310,28145,27447,27027,26678,26818,26748,26608,26609,26608,26678,26888,26749,27028,27865,27237,27027,27167,27377,27517,27236,27377,27027,27097,27377,26957,27097,27307,27027,26958,27236,27098
6,10,74378,71445,70676,70467,70886,70327,69698,70118,69839,70048,70327,70676,76054,76333,76403,71863,69908,69908,69769,69909,70048,70257,70327,97215,78358,70257,70188,69839,70467,70676,70677,70327
7,9,66137,60131,58524,60410,59223,58664,58315,58804,58734,58873,60131,60620,63274,63273,63274,63343,58943,58804,58105,58804,58385,61667,63273,58734,58944,59013,58525,58315,58036,58944,58315,58175
8,20,221597,216150,213426,213495,233888,272858,250021,215660,214124,209375,229419,267411,288153,209934,210074,210633,210423,218105,210213,209654,210982,209864,209445,209655,254631,210143,209725,209724,209795,209794,209305,209445
9,17,227254,222854,260566,227323,223971,223971,226485,228091,220619,244923,220130,220549,229140,221248,220200,225368,226416,224112,220549,220829,220130,221177,226765,220829,220340,220689,225997,258681,229419,219781,220131,221178
10,29,239895,247856,238358,236822,236962,236473,237520,236961,257074,294997,238358,236472,267691,237380,233050,236333,232631,234098,332989,279144,248205,235425,233190,233260,244224,254142,251209,279842,278096,248764,236263,245272
11,33,1145767,1127400,1170909,1113013,1112175,1099674,1158339,1113921,1097230,1106099,1114969,1117273,1125445,1127470,1123419,1129355,1171049,1132498,1111966,1096182,1109032,1105052,1098696,1129006,1115876,1100163,1116785,1119089,1125095,1114969,1121533,1109661
12,46,760190,756698,755302,776742,753555,764520,759422,763542,759911,759073,749295,771015,755022,759142,747410,754673,758095,761517,758375,762704,779186,754044,753695,755720,780652,744686,755022,755581,762983,777301,758793,755651
13,46,1239211,1246684,1252480,1242005,1245916,1230272,1238163,1235579,1262258,1232786,1254296,1257369,1238932,1262258,1273222,1236208,1232507,1239630,1261699,1240469,1232507,1245776,1239351,1233624,1250385,1248849,1231179,1230272,1235929,1220564,1267286,1230412
14,44,4177099,4200146,4188204,4170535,4192603,4245401,4221587,4231992,4188273,4200635,4182756,4217257,4238348,4197492,4196235,4177937,4175632,4168858,4175982,4222215,4208317,4214603,4197073,4192533,4216907,4202660,4188413,4198610,4194559,4195956,4222704,4185340
15,55,1196191,1193257,1198216,1210297,1205130,1185645,1227408,1208063,1203035,1201918,1194026,1183830,1219307,1218329,1189137,1215466,1200591,1208063,1189486,1191511,1210438,1199193,1198076,1203594,1210578,1214768,1218399,1192140,1193258,1218190,1223287,1224126
16,67,4914173,4832602,4839516,4860956,4856836,4855299,4889241,4859768,4830926,4799289,4864169,4820100,4852715,4835954,4849572,4883374,4849781,4832811,4829389,4846150,4957822,4806762,4873248,4818005,4873317,4827224,4844335,4877368,4862912,4857394,4860048,4858162
17,60,3877423,3862757,3832447,3861919,3845786,3874489,3873791,3861780,3837615,3815267,3843621,3848580,3867576,3823508,3825952,3901866,3989025,3812194,3847044,3852631,3829723,3847462,3831610,3840339,3871138,3832447,3874630,3820784,3810448,3836707,3891670,3823438
18,90,3307543,3283099,3323396,3291689,3309917,3239520,3288267,3283448,3280445,3290712,3274230,3307542,3302723,3320043,3281353,3299092,3290153,3295182,3265430,3307263,3277093,3273671,3328634,3292457,3310545,3309498,3267665,3314736,3314596,3262218,3259983,3298952
19,83,4482014,4503454,4526780,4483410,4508412,4486971,4488578,4516584,4484248,4515466,4488159,4486343,4520564,4462389,4505828,4503803,4508971,4491232,4500171,4513929,4505479,4512253,4480896,4498215,4456313,4515117,4457710,4517212,4517002,4501289,4475169,4500660
20,105,3614133,3586267,3607917,3646538,3593111,3618533,3597371,3589200,3627612,3623351,3613644,3561335,3581029,3573557,3620698,3618393,3561544,3605054,3604285,3603238,3601702,3592971,3621326,3570344,3605962,3606520,3570694,3579213,3628589,3606171,3576281,3566363
21,117,26036211,25988512,26043894,26088869,26113383,26059468,26177704,25996474
22,122,5631272,5542788,5581827,5605013,5575961,5557523,5548095,5596005
23,112,10702582,10743996,10753703,10758103,10721997,10692665,10772909,10720391
24,156,10197301,10175861,10240182,10122994,10143736,10184521,10238506,10143876
