i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,225,889741,833033,857476,815574,829331,863482,839179,833103,860060,902662,845464,834639,812291,840226,858733,830659,826119,864600,844556,858245,824792,842531,859851,897843,829052,805586,840226,840506,887227,840994,848607,844695
15,218,642025,673033,633365,654735,662068,663675,649288,690422,656412,659693,662069,675826,633784,689166,643003,642025,642095,665491,648730,661439,640558,647891,664094,652571,649428,640139,647821,633435,652221,640838,651104,638184
15,207,706416,713958,722059,743709,719545,715634,698733,728554,730021,720872,735469,715983,731907,724085,697826,727088,728135,700829,694403,728484,729183,711164,695241,700619,694753,730231,732884,701527,693426,710047,701108,717240
15,190,611086,600262,596560,590344,593766,625683,607524,626870,613670,597957,588668,604382,600960,594814,589716,624565,607874,596210,592440,589855,608852,618978,615626,593348,614019,599912,619816,630850,605080,590833,588669,595024
15,170,668633,666538,657040,677642,691540,658856,670519,649149,666887,676874,674639,654526,653408,675966,657878,672265,681274,687070,660672,675617,676805,689654,683649,676525,671078,653897,692169,686372,655015,661021,661929,684626
15,155,536080,533356,537476,520576,552213,543762,539502,532449,530143,534893,533636,553818,550746,532099,533287,541528,528258,547184,553609,532588,528816,556753,550396,546416,524697,538733,538524,536080,522741,536569,529515,520366
15,153,688956,683090,705228,677014,705787,690563,682950,705927,691890,676594,686722,694264,685534,687070,694823,713399,699991,690213,677782,671846,685743,686442,689166,695940,685813,673522,694753,694194,674919,673871,668214,680017
15,140,788126,792178,767245,778838,810475,791270,796996,795739,777512,782470,779257,778001,770527,774578,777232,776463,779607,771784,783796,780864,787778,784426,781073,768432,773949,795180,798463,788895,774927,792666,796997,806285
15,129,646425,630362,625404,610807,614927,628826,614578,629104,624495,627987,637765,639930,626311,633365,622051,629104,637974,630292,615206,635111,617162,616743,615625,609899,637485,634832,633365,636159,616115,646564,635530,638463
15,112,492430,473365,467289,472108,469594,462051,465333,466591,481745,468476,493897,484749,462609,462261,462890,463169,478533,493409,478114,468266,480907,486215,476508,462889,470572,476856,463308,462261,467219,465054,462330,480838
15,105,458629,436909,436700,435443,443754,442915,450039,436001,437188,436420,436421,435792,442567,447874,433138,440122,431252,442915,453042,442496,448503,439912,433836,447035,430065,446058,453530,452203,435931,426993,436420,442356
15,102,574979,570301,570720,588807,582592,575887,563457,571907,570161,569952,569323,569672,570231,589366,592509,577983,570440,569952,569672,574141,574561,581964,566529,563316,580846,582941,582802,588249,565761,569393,576307,574491
15,84,518062,507027,533426,521833,519877,514639,526023,506259,512963,517433,518760,505980,514220,528398,525674,525673,533566,524626,528817,505910,512754,518899,516106,535172,511427,523090,515757,530004,515058,524487,523299,514849
15,73,850562,841972,839807,826399,845883,856708,852029,844557,840017,852727,847210,850353,851610,843788,833172,839877,838620,837992,833451,862016,837851,860340,842392,854613,868301,842881,829122,829192,837014,855451,830798,828144
15,60,1171609,1144652,1133128,1133688,1147795,1133688,1137249,1176848,1133617,1138855,1132081,1134316,1137040,1142697,1129846,1149820,1163717,1146886,1153661,1139973,1140113,1140392,1144862,1137319,1137598,1172378,1144163,1144233,1144931,1148912,1148562,1147934
15,40,909366,896796,902313,908807,888205,904059,886809,893513,879126,881501,903430,893164,884783,890650,896167,886599,892395,873190,879685,882199,874168,888065,879825,896796,881571,895817,886180,877730,886668,894980,891697,936813
15,33,483840,478184,474343,469663,472108,466451,466451,465403,480209,480419,475530,479929,464914,467289,465683,485377,473923,477485,472527,472527,488310,473225,504722,497599,473156,477835,472387,472178,480419,466032,475879,484539
15,23,1799876,1785769,1801831,1769008,1789820,1786118,1781928,1795127,1766703,1809932,1795756,1793660,1806371,1790308,1782277,1782207,1798549,1799387,1858121,1973355,1835494,1775642,1822434,1786327,1788213,1775433,1831862,1802460,1783953,1784930,1797292,1788632
15,12,1782836,1778785,1768030,1765935,1774455,1762233,1767541,1782068,1800714,1773058,1784441,1778506,1777249,1782976,1790658,1777039,1777109,1780740,1773197,1784512,1778436,1776410,1788842,1775642,1792683,1773128,1770824,1772989,1788982,1775712,1782067,1780671
15,0,214963,215312,214893,213636,212169,212308,212169,213566,214195,213985,218385,212029,218944,214474,213496,212868,212728,211820,213915,212868,211332,212029,210632,210772,211121,212378,211471,222924,216778,211401,211541,211401
