i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,4609,2095,1188,978,1606,1606,978,1606,1048,978,978,908,978,1187,8730,978,1188,978,1187,1187,1187,977,978,1257,908,977,978,978,908,908,908,977
2,0,3492,2654,2654,2584,2514,2374,2305,2444,2514,2515,2514,2864,9917,2864,2025,2374,2375,2374,2444,2305,2374,2375,2724,2305,2374,2444,2444,2444,2444,2375,2445,2515
3,2,10895,8870,8381,8311,15015,7613,7543,8102,14597,8312,8311,8241,8241,8311,8241,8241,8311,8311,7753,8241,8311,8171,7753,8241,8242,8241,8241,18228,15993,15644,8241,15016
4,0,12012,10685,10406,18159,10546,10825,18158,11174,10546,11035,10965,10825,10755,10476,10546,10965,10755,10406,10476,10825,11035,10965,10825,10825,10546,10895,10895,10266,10965,10965,10825,10685
5,4,17321,15924,23257,15015,22279,15365,15365,15365,15295,15365,15365,15365,15365,15434,15365,15365,15295,15365,15365,15435,15365,15365,15435,15435,15434,15365,15295,15295,15365,15295,15365,15295
6,3,60692,56780,49726,49307,49237,49447,49029,49028,48889,48958,49168,48889,48959,49028,48819,48959,48819,48470,48330,49238,48818,49098,49168,48959,48819,48819,48889,48609,48818,48818,48749,49098
7,1,150995,134863,135491,136678,136539,135351,134164,133745,135351,181655,138844,138145,138425,138354,158748,153091,139402,151903,137656,137935,159585,137865,139751,157072,137656,138983,137446,138494,138774,138634,139193,139192
8,4,366942,349412,366454,340403,336143,342638,344664,333559,335026,333699,333280,333699,334327,369666,332931,332791,332232,333909,332860,333070,334746,333279,333628,359470,332791,370435,341381,323363,325178,324201,324200,324200
9,9,357445,337191,337191,337191,336283,358213,336422,336213,353324,360308,366733,377349,327413,346689,336562,336562,369178,370715,347248,336981,337820,335864,336562,335444,335235,335654,336702,336702,363242,350810,328600,327483
10,10,1628754,1664094,1610665,1609897,1635529,1609268,1683648,1609897,1626379,1615973,1609967,1617649,1609408,1624982,1564081,1563872,1619465,1596976,1603472,1564431,1563872,1570926,1580214,1564291,1585592,1565409,1595720,1588107,1562057,1697757,1623376,1613668
11,15,414714,409964,408428,415203,398162,397882,398650,397044,403749,397603,397743,397533,397463,397114,397533,396975,396974,441113,397813,412479,429800,397533,397184,414294,397812,397952,398232,404447,396975,440066,438879,465069
12,14,5449946,5425082,5329471,5222475,5150748,5277649,5127491,5234906,5223662,5322836,5520973,5414187,5097739,5114990,5166392,5138875,5139085,5143276,5133078,5330169,5222823,5166672,5136780,5199078,5318925,5241541,5325979,5134824,5098368,5274925,5163040,5112336
13,22,1702017,1744131,1739242,1725483,1688049,1686442,1693217,1669821,1673033,1695172,1684836,1719477,1716892,1692170,1667586,1710258,1668843,1667306,1676455,1686582,1735820,1752093,1723108,1686023,1669820,1678690,1728626,1674360,1671217,1676106,1717870,1716684
14,17,4946814,5232811,5105491,5029016,4934731,4996750,5075390,5527190,6792423,5470758,5456301,5336803,5213745,5308099,5349655,5215351,5067149,5126793,5047035,5047733,5412441,5354682,5151307,5083143,5167580,5088800,5030342,5100323,4996610,4952052,5016793,5042845
15,25,11521613,11373202,11433963,11386471,11231146,11356928,11228491,11478102,11896028,11740913,11495841,11635522,11470559,11451632,11402814,11470209,11366985,11548502,11197342,11464134,11280453,11213755,11372154,11389194,11240854,11174295,11490813,11181070,11213266,11478102,11634335,11276402
16,29,3943901,3884817,3900880,3838163,3861699,3897108,3892220,3836976,4062491,4091195,4175284,4173957,4460164,4296806,4223404,4019120,3907724,3846613,3887960,3858347,3877693,3932308,3916105,3844030,3892918,4234857,4095037,4007736,3861629,3947394,3966041,3921971
17,32,13001047,12686555,12771620,12658339,12983168,12581235,12661552,12636339,13269236,12847328,12692980,12626980,12827423,13224328,12910744,12601908,12575857,12489743,12816249,12876451,12741030,12748224,12611895,12553997,12616784,12524873,12571457,12856407,12512302,13415063,14138332,12862623
18,34,6667338,6567396,6437143,6386718,6387765,6666081,6662519,6534082,6262821,6353614,6390211,6241240,6377919,6745909,6308916,6653230,6622640,6414934,6454324,6308915,6458863,6279792,6583739,6516342,6279094,6334407,6270573,6326306,6277558,6278884,6461099,6447409
19,31,53571064,54187686,53613457,53099640,53895543,55565433,53994507,52917425,53048725,53730929,53727437,53499407,53652009,53573299,56606618,55122783,52934885,53210825,53296101,54374440,53720103,55340058,56609831,55543993,56350652,53827379,53997860,52866930,53374742,52819718,53752510,52828867
20,27,75365608,73464755,71440424,72235070,71937689,71591419,71105817,71681793,74308710,72194842,73211164,72505494,72276137,71900324,75496559,73091317,75960371,73189513,72138411,71027456,72656838,71589394,74902844,72005085,71363878,72160550,71901162,71860934,75727453,71806248,71667685,71708053
21,43,19148351,18682026,18687752,18520764,18468104,19141926,18506656,18589417,18389393,18705423,18949725,18791466,18551773,18574401,18449456,18561062,19537853,20367630,18726863,18664636,18936805,18666731,18584807,18547792,18467685,18437304,18754520,19159317,18943928,18791396,18720088,19083749
22,32,280058716,278582704,277771016,275831052,283927400,275063503,277253916,279877340,277375578,280161453,281207595,278386242,273380204,276901361,278746132,274836592,274084408,277327808,278552812,275467672,275481849,275401602,278153184,274563794,276810498,280625055,274003113,274677146,278285253,277911327,274407771,275515513
