i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,3143,1188,1118,1118,978,978,1048,1048,978,1048,978,977,977,978,978,1048,1048,978,978,977,978,978,978,977,977,978,978,978,978,977,1047,978
2,4,3632,2864,2584,2654,2654,2654,2514,2654,2654,2584,2584,2653,2584,2514,2584,2584,2584,2584,2584,2584,2584,2584,2584,2584,2584,2653,2654,2584,2584,2584,2514,2654
3,9,12780,10336,10476,9918,9638,9568,9428,9358,9428,9568,9568,9428,9428,9498,9358,9428,9359,9429,9289,9288,9498,9428,9428,9568,9428,9359,9359,9428,9428,9498,9428,9358
4,16,28913,27796,26888,26748,26399,26190,26399,26329,26259,26399,26399,62296,26329,26329,26469,27307,27097,26399,26329,26260,26259,26119,26259,26259,26190,26260,26399,27238,26609,26259,26259,26329
5,25,37154,34221,33453,33383,33453,33592,33452,33453,33872,34430,34780,32824,32685,32475,32475,32544,32685,33802,33313,33243,33243,33313,33313,33452,33383,33452,33523,33802,33452,33313,33313,33173
6,36,70606,63903,63344,62924,63274,62645,62855,62645,62785,62785,63832,63064,62855,62715,62855,63832,63204,63692,63134,62855,63274,62575,63763,63064,62575,62645,62436,62715,62854,62646,63623,62995
7,49,113418,138071,108110,106993,109297,112231,106783,104548,105386,104618,105177,104409,104408,104688,104478,104688,104339,104548,104409,104339,104618,104339,110345,111672,104338,110345,111183,110834,104758,107481,107132,106923
8,64,109716,111532,110764,111113,112231,139677,110065,110764,110763,111741,110833,109856,109855,110903,111183,110555,110834,110554,110066,109995,110973,110694,110484,110694,111463,110903,110275,111113,110415,110275,110764,110904
9,81,203440,189192,189262,188983,213636,195967,195967,184304,195268,195757,195827,196246,195687,196805,195967,191078,184304,184094,184095,184373,184304,191427,196247,198411,224112,193523,196665,195757,189332,195478,195827,184793
10,100,199040,195757,201973,205395,195757,195687,195757,208747,204417,208817,207840,195617,227464,195827,203859,208328,195758,195617,204487,209935,209026,208608,208887,204068,209097,209445,206582,210214,209376,210144,208189,212798
11,121,529376,516875,515548,527211,535521,517993,515338,520576,515757,519109,537617,518900,530214,523160,583920,507656,529027,511567,523859,515269,531262,533147,528538,542226,526442,522113,522392,527699,515687,518900,515128,520926
12,144,389978,381597,384601,389768,391026,401851,398638,375940,384880,392143,399826,399685,402410,381737,388511,391655,405482,384391,375941,397451,393540,395845,382365,391655,384740,393679,385160,388372,384391,384741,388651,386975
13,169,513453,481536,481607,499276,500462,489009,501440,480978,493270,484330,487263,485727,484749,471130,482653,482584,497180,478533,503955,504513,491663,478393,482724,492781,493130,496551,482934,471968,492013,503675,497180,481118
14,196,619537,585386,615207,603265,587063,619118,596420,596490,594395,600961,615696,622541,592719,621284,584897,596630,595862,600890,599144,626800,600122,603334,599424,600681,599284,605779,605430,612972,622470,627429,599284,592091
15,225,683160,695592,697896,668703,663116,693636,671148,686233,708163,712562,692309,678621,706347,693077,706346,689026,698385,693426,677992,705509,698036,693147,686303,666399,686023,685046,704461,689585,670938,674360,685185,706276
16,256,833103,835618,840087,807333,833732,824792,832265,838132,841834,844836,834570,828355,832195,839459,828215,821161,831148,825212,847351,823395,816203,819695,825630,815574,839529,835827,825910,837224,829262,832824,818298,835339
17,289,1063291,1055609,1030397,1039825,1059031,1054701,1057424,1065386,1034727,1064549,1053514,1073488,1067271,1080611,1039267,1048485,1061615,1056377,1050162,1026486,1070555,1028581,1042130,1038917,1053025,1054491,1020061,1052047,1032423,1055190,1068320,1057145
18,324,1422400,1427988,1305770,1310450,1335801,1401170,1313593,1323300,1336848,1308703,1335662,1302628,1314221,1320576,1330424,1293130,1333357,1303955,1340759,1330982,1323579,1317783,1333845,1306539,1323649,1340480,1305910,1318132,1317294,1303884,1312056,1334264
19,361,1896255,1864129,1824601,1835774,1898141,1873278,1853514,1873418,1890737,1847577,1847927,1827534,1882915,1853932,1902121,1881868,1838918,1877748,1856726,1859589,1865176,1921886,1911479,1849463,1828372,1891994,1901004,1878446,1827814,1852187,1839266,1837101
20,400,2018891,1963928,1974474,2009463,2036001,1997241,1978664,1978315,1989838,1936482,1988232,1949542,1978874,2000593,1995635,1977546,1943815,1998777,1966791,1955827,1996613,1995146,1994587,1960297,1973497,1977128,2000174,2007717,1979502,1989978,1974474,1977826
21,441,2386731,2345806,2385403,2353068,2355443,2300061,2341056,2366897
22,484,2265910,2214020,2170091,2194884,2249568,2214229,2227219,2203963
23,529,2748285,2765744,2788721,2788371,2803527,2743256,2726774,2810302
24,576,3041956,2991532,2998725,3007734,3017861,2995233,2981126,2995582
