i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,4330,1047,838,768,978,908,907,908,908,977,908,839,838,838,908,838,838,838,838,838,839,838,907,838,907,838,839,908,838,838,838,908
2,0,2863,1886,1746,1676,1746,1676,1815,1676,1676,1676,1676,1746,1676,1607,1676,1606,1676,1677,1606,1606,1606,1607,1676,1676,1677,1676,1606,1677,1676,1676,1677,1676
3,1,7822,6216,5797,5587,5517,5447,5447,5448,5518,5447,5378,5308,5447,5447,5377,5447,5517,5378,5378,5378,5587,5447,5377,5448,5378,5517,5447,5447,5448,5378,5517,5447
4,2,15434,14387,13688,13758,13758,13898,13758,14108,13968,14037,13758,13549,13409,13409,13339,13548,13688,13548,13478,13479,13548,13618,13898,13409,13409,13548,13478,13548,13548,13339,13409,13549
5,2,27935,25561,24792,24583,24723,26120,25352,25002,25211,25142,25281,25351,25351,25072,25212,25142,24932,24933,25072,24863,25002,24863,25282,25002,24723,25142,24793,24933,25212,25072,25212,24933
6,4,46582,44697,43928,43370,43230,42462,42950,42950,43509,43091,44068,42532,43789,43300,42741,43091,43370,42811,42811,43230,42601,43440,43440,42531,42392,42671,43369,42462,42672,43020,43579,43789
7,2,58595,56779,55591,55382,55103,55382,54893,54683,55731,57826,55521,55312,81502,73749,54962,55032,54544,54823,54963,55521,55172,55173,54893,54824,54893,54824,54753,54823,55452,57198,54963,54893
8,5,132064,126548,128294,127944,127316,125779,125849,126059,125918,125010,124522,125011,126826,125709,126477,126268,125430,125639,125640,125988,126967,126338,161117,128432,127525,125639,129411,126408,125639,126198,126128,125430
9,11,432300,423360,421754,423431,429437,424338,467708,426503,433627,445081,425665,426433,426224,445569,426294,460725,426923,426643,425805,439494,426434,424897,425875,428459,454858,428668,425456,427621,430554,427481,426363,425456
10,15,447246,440820,477904,458978,441030,440122,447525,442985,444522,439354,458210,435652,436490,435722,461632,441029,441589,441309,439354,445290,441518,440401,440610,454578,441100,466661,440960,441519,444940,443265,438306,436700
11,15,890580,901404,917188,894491,891907,885133,907621,907062,895260,894770,895888,899030,893373,901893,892116,886459,912090,897424,902942,894910,902174,914954,887228,884434,886459,904058,895398,886250,890091,906084,886110,895259
12,17,1370719,1375259,1343412,1351932,1357450,1344530,1350397,1349628,1343552,1369602,1361780,1358637,1362409,1355355,1370929,1382313,1348930,1366669,1366390,1355006,1347393,1389435,1357310,1345787,1353608,1346695,1379449,1375259,1357660,1374421,1362688,1357381
13,23,1222731,1239633,1240191,1236769,1204085,1251855,1209951,1246406,1249340,1225944,1214421,1254299,1218331,1210859,1217005,1228947,1204154,1214281,1235652,1236140,1210021,1212815,1211278,1217703,1238655,1214212,1213233,1229296,1212326,1212745,1214211,1217633
14,28,763265,754395,779467,764452,758655,761169,759144,774508,767036,756909,760191,775695,752160,751392,766617,757607,758795,759284,752579,754465,750414,759773,752229,751322,753627,755024,750554,752999,752510,750275,756909,757817
15,17,5125165,5107635,5124675,5115107,5112942,5111266,5125234,5118041,5125793,5104143,5116854,5111896,5132148,5154218,5101280,5149608,5125724,5134173,5097089,5139412,5359822,5157081,5089896,5138364,5086613,5117552,5118460,5103444,5104003,5161621,5124187,5098416
16,35,1836472,1834097,1826835,1842059,1820758,1828860,1827742,1826625,1836472,1819710,1810073,1816777,1812028,1808467,1828441,1804206,1826765,1815730,1841989,1834795,1816987,1816848,1825856,1832771,1835494,1829488,1806092,1825787,1822225,1829209,1813355,1825577
17,34,3510430,3510779,3497789,3497300,3453581,3466781,3472577,3480749,3460425,3481587,3453581,3496182,3488850,3466013,3464615,3452883,3468736,3475301,3455816,3462730,3476977,3494088,3509801,3474882,3474463,3462451,3479840,3447994,3471949,3481656,3461473,3485288
18,41,5324972,5354234,5351301,5300319,5387268,5329722,5337194,5308979,5302414,5331747,5330350,5293475,5325112,5359612,5341314,5370018,5284186,5327835,5331467,5310795,5327208,5346064,5319944,5305906,5318966,5329791,5303253,5387338,5330699,5307583,5272523,5348507
19,37,13108467,13088633,13117267,13034788,13114822,13153374,13072989,13159938,13068171,13066913,13060349,13108189,13030388,13166923,13174954,13386354,13049663,13042191,13089471,13100087,13093871,13117128,13098690,13122435,13059371,13010834,13063562,13178445,13079554,13096665,13064329,13084583
20,43,4536566,4478670,4505907,4472245,4516732,4489495,4488657,4548718,4460233,4508491,4518477,4525951,4470569,4554235,4539430,4526789,4496409,4517151,4508351,4513798,4495710,4541595,4541246,4485165,4537823,4518827,4570438,4542922,4476784,4481882,4503672,4517360
21,53,8563241,8543686,8592923,8535865,8590619,8554233,8595437,8579444
22,74,2875737,2871757,2909889,2901089,2872386,2906467,2917362,2940129
23,70,11244619,11267037,11213121,11232187,11280306,11255443,11248809,11245457
24,71,17428045,17426579,17364632,17618145,17348709,17402485,17297937,17480354
