i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,4540,1327,1257,1257,1257,1258,1257,1187,1187,1187,1187,1188,1187,1187,1188,1187,1117,1187,1188,1117,1187,1117,1188,1118,1187,1187,1117,1118,1118,1117,1187,1117
2,2,4469,3492,3212,3142,3143,3143,3213,3213,3143,3143,3143,3073,3072,3212,3143,3073,3143,3143,3073,3212,3142,3142,3143,3073,3143,3143,3073,3142,3142,3143,3143,3143
3,8,16063,12990,12222,12012,11873,11733,11663,11663,11872,11943,12012,11733,11733,11663,11803,11593,11803,11803,11663,11733,11733,11733,11733,11663,11663,11733,11733,11733,11803,11733,11733,11733
4,9,20044,18787,18577,18437,18158,18367,18438,18367,18158,18158,18088,18368,18368,18367,18158,18228,18088,18158,18158,18018,18018,18088,18088,18088,18298,18088,18368,18158,18088,18228,18158,18298
5,19,51751,47490,46512,47560,45674,46932,46303,45395,45675,45465,45605,45604,45604,49586,47560,45605,45674,45884,45604,45814,45395,45465,45465,45255,49515,47281,45814,45884,45674,46024,48608,45884
6,28,81292,79616,78917,79476,110065,78289,77101,77451,77730,76962,77171,77521,80734,82130,78428,76683,80245,79127,78149,78219,78149,81292,81711,78778,80943,78987,78359,78289,78289,78080,78359,78428
7,34,125500,124731,120890,125779,125779,123265,120192,119284,118795,119074,119004,120052,119634,119354,166216,126896,121938,121798,121170,122078,121380,121589,125989,122357,121519,122218,122008,122636,125150,125290,123405,119563
8,47,208329,200017,200715,198620,197642,198131,198411,197643,237101,198062,198411,197154,198132,197713,197782,197154,197503,197504,201344,197642,197363,198201,198690,204487,204697,204278,204836,204068,234867,204278,196037,202741
9,68,283754,291645,281100,289620,295556,290458,291296,281099,280262,280122,325168,280471,279633,292693,282776,286198,280052,289760,283753,288084,280122,288223,284592,282287,316159,285011,280681,279912,279913,280960,289480,279843
10,74,374963,362811,361624,375312,391584,369515,360437,376779,378315,361624,360227,360715,368049,360646,365953,396613,362462,361414,360366,361693,360785,376988,365465,360925,366163,365744,389070,383483,381597,376918,365185,363789
11,84,456324,460165,457931,459467,509262,476787,476787,468407,455766,468406,476019,478393,464426,452204,465194,452065,451785,452204,463937,460585,467778,482165,473575,475950,455068,453042,451924,458839,464496,458070,454439,468127
12,110,708721,712981,709140,700759,722060,694962,724016,721850,723596,719685,724993,695522,696429,701458,696359,703413,705368,707184,696080,695940,724783,721711,696429,696429,696848,726180,728066,717102,697477,721990,698804,696639
13,123,799581,768712,759564,789803,787569,775347,786032,773950,787498,764103,786032,772623,777861,754395,794133,767105,776115,755792,779397,774299,770527,753976,753837,785264,754046,761030,765639,786102,793295,781423,796089,771645
14,146,1169515,1167629,1151985,1144233,1148284,1190187,1144513,1165185,1143605,1166931,1141230,1180060,1171401,1171330,1173007,1178803,1151986,1178594,1141929,1145141,1147236,1179711,1173706,1165813,1185159,1184180,1154221,1166093,1141300,1167001,1148423,1140742
15,171,1245429,1236420,1275529,1252064,1244592,1220287,1259537,1254858,1271828,1240960,1236420,1228668,1239633,1283352,1230414,1217843,1217704,1252832,1248013,1214002,1274622,1241798,1220916,1232300,1217284,1262540,1285028,1237607,1216028,1255835,1266311,1233487
16,194,1534980,1512980,1514028,1518847,1514796,1511444,1558794,1566826,1532046,1522897,1558655,1518777,1511374,1515913,1572064,1515914,1558236,1541963,1514307,1573880,1559563,1578070,1516193,1513260,1525062,1552509,1562985,1558515,1530720,1534560,1555372,1536097
17,224,1865245,1853653,1830885,1846948,1879493,1835355,1884451,1859659,1866992,1853512,1839335,1844713,1826206,1824390,1857563,1812797,1828510,1817406,1827183,1864408,1842129,1819711,1852255,1888572,1852465,1871043,1824739,1837729,1859030,1844154,1825927,1842408
18,252,2267166,2256900,2241466,2245027,2285952,2273661,2264652,2252430,2256900,2273103,2279318,2220723,2246564,2274359,2270099,2261928,2267516,2235738,2255153,2237415,2249776,2239371,2243910,2264372,2278759,2269820,2312282,2277991,2307253,2244748,2276594,2313119
19,261,2504617,2499169,2477240,2509226,2480243,2439178,2477450,2507830,2433381,2486249,2481989,2455241,2550640,2449304,2471932,2517118,2450981,2472072,2444835,2474865,2451888,2488973,2480453,2508038,2456149,2515721,2506503,2466625,2465437,2452727,2440784,2489322
20,298,3088745,3027078,3015834,3060740,3000750,3024913,3051312,3015276,3028685,3006895,3009549,3042303,3018698,3056201,3047332,3035808,3050893,3025472,3041884,3010527,3013529,3034132,3035040,3088187,3061229,3020584,3032944,3030221,3049985,3016323,3201186,3078270
21,328,3692289,3663167,3660862,3643962,3657860,3631810,3628667,3607855
22,366,4000836,4007750,3993154,4007400,4020112,4063062,4002791,4024371
23,386,4857684,4798041,4770526,4784144,4791128,4782188,4796017,4768361
24,428,5058609,5056444,5008885,5022922,5028160,5024178,5039194,5055187
