i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,3771,1118,908,978,908,908,838,838,838,838,839,838,908,838,838,838,838,908,838,908,838,838,838,838,838,907,838,838,908,838,838,838
2,0,2933,1885,1746,1816,1746,1746,1676,1676,1676,1676,1746,1746,1676,1676,1676,1676,1677,1606,1676,1676,1676,1676,1607,1606,1676,1676,1606,1676,1676,1676,1676,1676
3,0,4400,4121,3842,3771,3841,3771,3842,3771,3771,3841,3771,3771,3841,3772,3771,3771,3701,3771,3772,3841,3771,3771,3702,3772,3772,3701,3701,3841,3701,3772,3702,3702
4,0,9219,9009,8940,8800,8660,8660,8590,8730,8590,8660,8730,8660,8660,8660,8800,8870,8869,8800,8800,8870,8730,8730,8590,8730,8660,8800,8660,8730,8730,8660,8730,8730
5,0,21650,20393,20393,19973,20113,20323,20114,20044,20114,20183,20044,20393,20184,20253,20253,20183,20114,20114,20114,20114,19974,20043,20113,19904,20113,19974,20183,20044,20114,20114,20183,20253
6,0,46932,46512,46373,45954,45814,46023,45744,45744,46233,46233,46442,46093,46442,45814,45954,46023,46233,45884,46303,45954,46443,46163,45813,46163,45744,46303,46443,46233,45813,45814,45884,46023
7,0,103570,103919,103500,153574,103361,103500,102871,103431,103291,103571,103570,104198,103710,103780,103710,103780,102942,103012,103431,103990,103850,103780,103920,103920,103850,103431,103709,103430,103780,103850,103919,103780
8,0,229768,230117,230466,229070,265595,316227,230117,230327,230536,228861,259938,276769,307987,248764,231723,230956,230606,238638,230746,230327,287175,229698,227813,228721,230816,230397,229489,231026,230117,230466,230187,229977
9,0,508214,508842,533634,509470,508493,508772,510029,507446,509471,508702,540897,509121,509820,509331,507934,570299,508982,563875,574420,513661,512963,520435,512543,609479,575538,550606,514639,521762,509750,509750,503884,513940
10,0,1134663,1108334,1108334,1112804,1105471,1106797,1104982,1168675,1107147,1107496,1108614,1112246,1107286,1107775,1113572,1107846,1103725,1107706,1112665,1106728,1108125,1112315,1107007,1107357,1106868,1112734,1108264,1107217,1105121,1106937,1105191,1107287
11,0,2402508,2395175,2399924,2400413,2395525,2398737,2394477,2402438,2400203,2396222,2397339,2393708,2400762,2395454,2393289,2399365,2395524,2400832,2394197,2391683,2400133,2392102,2399365,2395664,2396851,2397550,2392661,2395874,2397969,2395175,2399435,2392242
12,0,5144569,5138633,5150925,5147923,5152532,5138214,5147782,5154487,5150925,5153020,5174181,5151414,5148201,5148969,5153788,5152671,5152322,5161750,5150576,5155744,5156163,5150646,5161121,5153718,5154207,5148550,5147573,5155046,5151973,5148970,5152811,5157071
13,0,11086134,11048142,11101080,11089208,11104572,11088928,11104222,11143960,11144310,11122591,11119308,11192080,11171826,11178810,11162957,11123708,11142983,11129993,11169312,11154716,11129085,11148570,11170360,11137256,11188238,11142634,11212681,11363742,11248020,11169103,11162887,11191451
14,0,23793496,23793566,23742933,23746495,23693277,23731689,23691392,23670231,23760393,23645928,23608774,23615339,23723588,23688878,23744958,23656054,23766189,23753130,23791331,23776595,23759345,23678472,23758925,23903003,23728266,23630493,23618550,23617712,23644042,23615408,23634893,23838751
15,0,50317251,50234632,50191612,50303633,50368652,50136579,50262148,50633339,50246784,50349028,50144261,50260542,50272624,50325142,50289665,50098866,50125963,50249926,50218639,50486958,50097539,50106758,50036501,50216893,50177016,50090416,50161791,50240359,50261171,50164305,50075750,50335479
16,0,106329117,105935159,106237630,106304534,106327720,106767772,106265146,106307397,106170933,105773833,106219890,106459575,106161016,106320876,105985024,106265494,106577043,105964421,105881174,105974408,106083076,106289588,106361102,105838154,106464464,106105844,106230994,106510208,106782368,106163600,106502875,106216677
