i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,6286,1676,1047,977,1047,1048,978,1048,1048,1048,1048,978,978,1047,977,977,978,1048,978,978,978,978,977,1047,978,978,978,908,908,977,978,978
2,0,4120,2654,2514,2514,2444,2374,2444,2375,2374,2374,2375,2375,2444,2375,2445,2375,2374,2375,2375,2444,2514,2514,2445,2444,2374,2445,2515,2375,2374,2375,2375,2305
3,0,6076,5028,4959,4680,4959,4959,4958,4889,4470,4888,4819,4889,4889,4400,4889,4889,4889,4958,4400,4819,4959,4959,4958,4400,4889,4889,4819,4959,4470,4959,4959,4958
4,3,17879,15645,15226,15225,15155,15155,14667,14667,14038,14597,14667,14527,14667,14737,14527,14597,14597,14527,14527,14527,14737,14597,14457,14457,14248,14387,45118,37994,29334,29544,29264,29404
5,2,21022,19975,19276,19346,19346,19555,19207,19277,19346,18578,19346,19416,19206,19486,19066,19067,19206,19206,19207,19136,18787,19067,18857,19416,19416,19066,19067,18857,18159,19137,18298,18369
6,7,230059,220840,220072,219583,219443,220002,219373,219932,217836,219303,216649,217627,217767,228941,216789,215393,217977,215462,215951,217627,217278,216859,216650,217488,217348,216719,217139,218116,216929,217697,216928,219303
7,3,215811,141988,140103,139894,138217,137658,138427,138846,138845,138496,138775,139125,139265,138846,138567,138776,139265,138566,139125,139264,137798,138706,137728,139195,139404,138845,138706,146459,162033,138636,138636,138427
8,8,480442,473947,474925,474436,472410,473667,473388,507400,448943,448944,449153,448874,448734,448245,449153,479325,447197,446290,448175,446010,445312,446988,447686,447337,454810,448874,447127,449712,447616,446569,447198,446778
9,9,872953,808279,811213,809327,808698,818058,807092,810934,810445,808908,839429,808559,807092,806324,808419,821270,776012,771961,767701,769377,778457,767701,769726,771682,773428,778596,770146,771753,768260,771403,788165,734945
10,14,1704769,1712312,1704140,1705957,1704071,1699181,1693455,1632832,1638768,1636394,1631505,1631295,1634648,1652527,1565994,1562710,1568926,1557542,1563688,1559917,1567949,1550698,1498596,1496989,1510609,1508932,1510259,1499923,1499714,1487631,1439440,1441815
11,18,1769163,1752122,1753169,1750096,1753239,1686959,1686820,1695550,1687657,1687867,1685353,1696318,1623613,1627594,1633600,1629689,1629480,1624730,1624590,1595397,1571022,1575632,1569345,1564527,1572698,1568018,1573117,1514589,1516755,1522412,1517244,1524996
12,20,1342569,1327623,1348017,1282086,1282436,1285229,1287953,1282296,1288093,1286626,1281318,1282994,1270074,1238574,1244092,1248981,1241019,1245071,1249330,1243743,1240042,1255337,1203654,1207355,1200022,1208822,1201768,1213292,1211476,1207355,1204073,1216854
13,22,1039037,1037500,1037291,1039735,1033868,1037570,1031215,1040573,1031215,1032891,1031982,1038339,1002788,1007817,1004535,1013475,1007189,1003697,1004605,1010751,1005652,1007259,1003208,997272,976529,975272,975131,978345,980299,975062,973245,980021
14,16,8216820,8123092,8104165,8114921,8120439,8123302,8105492,8107239,8113943,8110241,8111010,8143416,8106610,8121835,8119112,8118832,8108356,8109962,8109403,8108006,8108355,8108495,8118692,8108216,8113104,8107099,8111708,8108426,8109962,8110730,8109892,8137550
15,23,4660685,4654957,4649160,4650278,4652233,4654538,4657891,4653071,4657402,4653770,4648602,4667459,4650557,4648252,4655167,4676398,4677586,4714602,4681497,4676050,4677865,4678145,4680380,4709224,4684151,4687993,4685269,4681776,4707548,4676468,4708526,4683593
