i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,110,1028930,973338,1009026,995617,1016568,977669,957555,958812,958533,1004207,968171,957905,967262,975015,974246,982488,956508,977878,975573,960418,956228,993661,960279,970265,975993,990518,987725,979973,974945,1002112,991567,962863
15,109,560453,553818,586294,563736,552003,577913,557660,578332,575330,585386,577285,550536,572745,585177,583430,553050,556263,582732,565761,557241,551515,550886,585875,556822,549838,550327,575539,558149,563107,577983,572815,549768
15,118,800488,795320,796018,806564,807053,812012,797625,799860,827167,808660,806564,816133,795670,826608,798113,802304,797764,799859,816342,808590,822767,806983,805167,800837,793085,827655,803841,812780,813549,806634,813268,801187
15,110,525744,515688,504233,492920,515408,521274,495503,519529,497180,521204,519388,501789,503535,514011,494526,496691,506329,507586,496132,494945,520785,495783,520366,496132,512335,496971,492571,504303,492711,504094,494806,513662
15,111,798463,799860,795390,795949,789035,812780,791898,786870,772692,804329,786940,795390,788406,813059,793225,796926,786172,788267,788057,801536,788896,782540,785543,779327,789454,805796,815364,775416,804888,773042,795041,801187
15,114,596141,592440,589577,589576,588598,604871,582453,601798,592439,577354,587062,588040,594605,589227,589157,603544,586084,593278,582173,587411,589227,599354,579450,611646,603405,584897,589715,603194,596770,608223,579729,607734
15,121,637137,629803,622331,626591,635530,617861,635181,624565,618908,619677,638533,642723,635461,621841,623518,619328,618280,620934,632108,634203,653968,634133,627219,628616,625263,637486,634622,628337,618629,624146,632317,637137
15,115,648729,653757,641885,644260,640000,667376,671427,651384,651593,651802,667516,677014,639720,642933,662348,671287,651104,688398,664932,638882,649986,658995,646076,694683,646844,668773,642723,645866,678201,667306,662418,661649
15,114,563806,568555,566879,595373,601728,585106,587900,587062,585246,584618,576237,588808,568695,564714,597748,591951,572396,584478,584408,596979,576237,592160,578682,575260,586224,563247,581056,593208,591880,584129,592928,600681
15,125,459816,439075,435653,432650,441798,428179,456255,445360,437607,427132,426643,454718,457233,436630,437398,436839,440890,436351,438446,437049,442497,448572,439703,443404,426434,445010,454369,438725,426294,426783,441099,457233
15,114,912789,893444,879755,895748,916490,892116,889672,907272,889323,911113,908319,915233,895958,877241,889742,928991,900777,901964,901335,900986,877939,893583,903221,906503,905944,896586,902941,886879,882339,888345,912509,887298
15,113,1079633,1059380,1071881,1061964,1069576,1058192,1049113,1060288,1116507,1125237,1165603,1064198,1076909,1097581,1083404,1077747,1067411,1074674,1061405,1101143,1066084,1086686,1095276,1075302,1073277,1061195,1077956,1095556,1071811,1057494,1068528,1070344
15,131,626590,622540,619118,610877,607315,617791,620096,645866,635041,626451,621912,611785,627498,619956,620096,625473,618908,610039,617232,607315,622540,644889,619537,630781,626800,622679,632108,639092,623517,640349,628477,629803
15,112,1143395,1137040,1133548,1119161,1122025,1122025,1150658,1120697,1127681,1129428,1116089,1121257,1130685,1109453,1104285,1129358,1139274,1136481,1132919,1124050,1145211,1101422,1107219,1138995,1147445,1131453,1149472,1122793,1126564,1128799,1128031,1129218
15,103,783797,783728,770947,782889,766127,794971,786101,775766,784845,780514,790501,782820,774159,773391,783099,783238,776395,799650,778489,775905,793993,795670,761518,781632,772343,770737,785962,786520,785753,771436,782400,769969
15,111,787219,794692,777093,804120,792807,796648,785682,794552,786032,799999,782889,800070,799441,775487,775556,762915,780654,781632,768852,771925,757538,787569,789174,786591,779676,782609,788965,794832,763683,793714,779677,787289
15,101,1725917,1772709,1768450,1729829,1747009,1737302,1738000,1734229,1730318,1741073,1755040,1745543,1760139,1745473,1755250,1731296,1758741,1745612,1752526,1737301,1745962,1759999,1763910,1768938,1745053,1749663,1732412,1750221,1753713,1739257,1722147,1748057
15,113,1186136,1142836,1168258,1147237,1138437,1144792,1152405,1173705,1152195,1164696,1159807,1162880,1157432,1138087,1170283,1147655,1150169,1153522,1163369,1163718,1168607,1158620,1178594,1156036,1170213,1157851,1182505,1161204,1149401,1171191,1141579,1145281
15,116,948756,957066,947358,957485,938349,968101,953155,951410,940026,962583,966984,948127,960348,960418,943518,941492,964469,963631,959790,958253,932832,977529,937372,965936,946381,951758,944774,939327,932623,949244,972430,965376
15,103,1573390,1566127,1558375,1569619,1562845,1552300,1600697,1543011,1570038,1566127,1549156,1593993,1575277,1555582,1598882,1573181,1580793,1559703,1550134,1592666,1563892,1577930,1558585,1553696,1599022,1557677,1575067,1560400,1585891,1580375,1559213,1568013
