i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,3701,1117,908,908,907,978,908,908,838,908,908,838,838,908,908,908,838,908,908,838,838,838,838,838,838,838,838,908,839,908,839,908
2,0,2235,1886,1746,1676,1676,1676,1676,1746,1606,1676,1677,1746,1676,1676,1676,1746,1676,1676,1746,1746,1677,1676,1676,1676,1676,1746,1606,1746,1676,1816,1746,1746
3,0,4261,4121,3841,3841,3772,3772,3771,3701,3771,3841,3771,3771,3771,3701,3771,3702,3771,3771,3771,3701,3632,3631,3631,3631,3701,3771,3772,3702,3632,3702,3702,3632
4,1,13549,11314,10965,10965,11105,11104,10964,10964,11104,10965,10964,10894,10895,11104,11104,10965,11035,10825,10964,10964,11174,10964,10964,10825,10965,11453,11244,11174,10895,11035,11034,11034
5,4,37922,34430,33872,34011,33173,33313,33173,33173,33103,33592,34361,35897,34779,34849,35059,34780,34221,33243,33313,33173,33383,33243,33243,33313,33592,33243,33312,33452,33383,33592,33592,33103
6,5,47280,44906,44347,43719,44138,44557,44487,43719,43928,44417,43649,43719,43719,43928,44207,44138,43718,43579,43928,44417,44557,44766,46792,44836,44626,44487,45185,45186,44417,44627,44766,44487
7,5,111322,108389,106574,108039,123264,125081,106713,107830,108598,105736,106643,107272,106434,107271,107690,107341,106434,106154,106574,106573,106923,107132,107202,106084,105805,125778,125778,126896,188773,106574,106992,106713
8,12,151479,138141,137791,136115,137093,153574,224250,136674,264687,153435,136534,136534,140794,136604,136254,136743,137232,136185,135766,135975,135626,136395,136325,136115,136394,136673,136883,136045,136045,136674,136115,135975
9,8,443613,375940,414699,400383,376569,380549,373565,374683,377546,383971,416516,372169,372797,374403,374752,376708,374543,373844,376568,379013,372308,403455,383622,387184,380898,385438,429297,404364,382575,382365,381248,406109
10,16,415538,452762,440749,376777,375730,379501,396961,393748,386276,414281,378314,378314,387882,430833,378035,381108,376918,377965,377685,409812,378523,400243,390187,379921,378454,377336,378803,378733,377127,390186,381736,376848
11,20,1679681,1689110,1657472,1662012,1675560,1665573,1671580,1682265,1676120,1676469,1670881,1672837,1665784,1680589,1672208,1680939,1662151,1664805,1673466,1674653,1675281,1680100,1673955,1678005,1675630,1679890,1674444,1673395,1683243,1672209,1675910,1678703
12,19,3000672,2995505,2985797,2987823,2987194,3008634,3001930,3007517,2997460,2992641,3008215,3008006,3004444,3005003,3022113,3017573,3012196,3006609,2999137,3002069,3008983,3046976,3028189,2991803,3003745,3012266,2999346,3032030,3015060,3007936,2973436,2998298
13,18,3071279,3063178,3072536,3086364,3075260,3053680,3066740,3058359,3078822,3091253,3056823,3070791,3069463,3106339,3084897,3079729,3085177,3075330,3085526,3080078,3069603,3077914,3067787,3060594,3082942,3080987,3049141,3087971,3070720,3052772,3097399,3103894
14,27,6323928,6405569,6339153,6353330,6348581,6345020,6333357,6372047,6326094,6331191,6331890,6313314,6389227,6334684,6318970,6363667,6353470,6276858,6358428,6353330,6323998,6335312,6336569,6325395,6364505,6353959,6288940,6349699,6336639,6396211,6339642,6337337
15,30,2701346,2719923,2712939,2706863,2719853,2672362,2688355,2719294,2698343,2678229,2700648,2733960,2691359,2676204,2724952,2744715,2688286,2715174,2698203,2689124,2715104,2688496,2700717,2718595,2706374,2711472,2691708,2704559,2698762,2726278,2684445,2712450
16,31,18728050,18950275,18749211,18722812,18718971,18722393,18769045,18718342,18685030,18681886,18759338,18692991,18708216,18714641,18727910,18731891,18700114,18684681,18776867,18700114,18672249,18748303,18723511,18725535,18705562,18724698,18665405,18639425,18734964,18712685,18697321,18766810
17,31,16242924,16209331,16528283,16212963,16169105,16330990,16236079,16186773,16205421,16316463,16174133,16239083,16274421,16258637,16241877,16210588,16208284,16219668,16183491,16229375,16224557,16201509,16243762,16268974,16212474,16222042,16193548,16232239,16217502,16154858,16200113,16160165
18,34,33253510,33265592,33266430,33482440,33280049,33234723,33304213,33249179,33348770,33293388,33309939,33229905,33478738,33299393,33321603,33329424,33333614,33276207,33229975,33344858,33224318,33536215,33286334,33241637,33367486,33312733,33226063,33293178,33296251,33357639,33310777,33305749
19,43,38728624,38734979,38798322,38703062,38647332,38759772,38970125,38670937,38759981,38773599,38733024,38689444,38671636,38732535,38769339,38785611,38640069,38675756,38670867,38597468,38733093,38766546,38877729,38738680,38692866,38726948,38680226,38648100,38809007,38700828,38595442,38745384
20,51,117623981,117746757,117518316,117263546,117462166,117448198,117687045,117431366,117573278,117705971,117526067,117298254,117630057,117508049,117601702,117471453,117480882,117605334,117485700,117455111,117394911,117470615,117607918,117452877,117266268,117560218,117503230,117718821,117576420,117484863,117540942,117495478
21,51,97360396,96916084,97046891,96864055,96914408,96996678,97348942,96920973
22,52,273241186,273277851,272920628,273156471,272716490,273175816,273104931,272922653
23,79,38440121,38434744,38653267,38270553,38325237,38362810,38398288,38439632
24,74,183505527,183755547,183781807,183742208,183717276,183976515,183763648,183893966
