i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,5867,1816,1607,1676,1607,1676,1676,1606,1606,1607,1048,1048,978,1606,1607,1606,1606,1048,1048,978,1606,1606,978,1606,1606,908,1048,978,978,1606,977,977
2,0,4540,2794,2723,2724,2654,2654,2654,2585,2095,2584,2584,2584,2653,2514,2514,2654,2584,2445,2445,2654,2514,27936,2584,2584,2654,2654,2654,2165,2584,2515,2584,2514
3,0,6565,5657,5308,5238,5168,5238,5377,5238,5168,5308,5308,5378,5377,5448,5308,5098,5308,5099,5168,5168,5447,592316,5657,5378,5238,5378,5168,5239,5168,5028,5168,5378
4,0,12501,11733,11594,11175,11314,11105,11803,12083,11664,11873,11733,11593,11315,11524,11174,11384,11524,11873,11594,11384,11664,10825,11454,11733,11733,11594,11664,11803,11524,11733,11524,11664
5,0,32406,27238,26609,26190,26190,25981,26120,26260,25911,25841,25142,26190,25981,26679,25632,25562,26330,26120,26050,26260,26540,26121,26260,25282,26539,26679,25701,25911,25632,25771,25702,26190
6,0,60272,58596,57688,57409,58597,57479,58597,59155,56780,58037,58526,57548,57339,58596,58736,57828,57758,57897,74729,57688,58037,57898,58317,58456,58456,57339,58317,57968,58666,58247,56780,57618
7,0,129624,128855,128297,128507,128227,127319,127808,1904409,148620,130183,129204,127948,128297,128017,130322,127668,128087,129135,127389,129065,127948,128227,127668,128087,129344,127459,129484,137655,132068,133325,132766,131928
8,0,295634,292701,310231,293749,293540,292073,294867,293260,289488,294028,293329,293190,292771,293959,291165,291794,301501,293329,291025,291863,645815,406541,293609,293889,292073,295146,290327,291305,313723,293259,291374,293260
9,0,646862,1322568,1926827,845488,694912,670887,687788,677801,671585,677522,680944,676404,686112,672633,668653,764613,663135,665439,659363,653008,649655,653427,653008,648817,662297,667535,677452,811266,678710,670747,684296,654893
10,0,1435570,1434173,1438573,1583072,1493328,1513023,1435290,1445277,1532368,1551505,1450865,1424465,1446674,1484108,1548851,1445068,1430401,1470630,1488579,1478941,1450027,1432707,1482642,1488718,1428515,1426351,1585587,1485435,1458407,1446255,1429074,1513791
11,0,3386841,4363419,4796291,4427742,3243668,4290506,3424205,3171104,3305477,3132133,3284455,3108248,3202253,3101962,3185142,3142050,3274747,3179415,3120330,3144216,3218316,3655936,6727448,3120190,3184793,3303731,3106013,3210844,3123054,3123473,3703498,3849045
12,0,7440309,7326259,6674369,6691969,6746794,6834513,6795263,6807903,6776266,6766209,6802666,6728216,6804622,7508334,7612745,6789327,7038167,6798266,6826063,6913153,6756431,6762718,6790724,6760552,6883052,6744698,6711454,6790444,7780501,7393865,10493732,6676254
13,0,14485041,14417366,14487905,14466045,15190360,15201045,15091186,14603770,14634081,14432801,14634290,15663389,15502687,14514864,14527435,14471492,14848770,14587079,18327033,16403139,14295634,14734721,14536095,14523245,16390847,15686576,15096913,14653077,14412827,14630030,14559002,15461550
14,0,32103334,30921913,31818594,31627092,30732506,30871209,37631063,30745427,36232089,32752360,30753877,30831260,34999126,30633542,30590800,32264386,31314067,30884060,31869158,31244157,31106362,31390683,31645530,31489157,31696723,31795686,30790613,30859685,32401483,30819388,30827489,34694552
15,0,65424684,67410736,67327765,65689449,65168021,65584828,64995445,64878392,67026195,64735569,64704978,64967299,68501643,68805379,68857480,68796090,69047306,85622462,76193727,69040182,69259202,71295120,71236175,71248886,72025860,92487495,68626169,68701876,70219647,68826122,68955746,69273798
16,0,149623938,146160133,151258624,146712082,146136039,147304329,153393994,159856327,161166324,153501758,151724319,151638904,150094314,156222950,149427058,149503184,154062087,229126425,236878292,228987303,223600372,240185515,227999899,241058590,233328723,226878332,230745047,250380330,227079752,227637078,227662849,236297569
17,0,486995953,404575184,419607496,396251534,387417629,401972302,398865870,405358096,399125538,402136707,389124181,314025412,309723451,307297196,307476266,308617039,307465720,308090583,309476915,308820555,307326808,307524317,307358376,308012641,273006879,271024110,276833855,288535337,288668733,289137082,288228878,288290128
18,0,608582530,644674729,622345282,649416266,647512486,647570245,648268719,651379271,646967662,572100972,609128334,615018955,645835549,607768543,607403417,628249385,650386631,662615827,664880682,672452431,661600069,619975601,613031439,618342314,616050011,617323412,593323661,566273071,624659310,643201661,643797958,645478110
19,0,1352391202,1214888346,1183125623,1183432503,1258329365,1344756182,1344586122,1270573021,1181090757,1186011085,1200064165,1347658197,1347736908,1331699244,1189145318,1186158174,1187338966,1303507395,1345991460,1347714215,1222758187,1186125213,1181304270,1244505797,1346257907,1343506265,1279430337,1182199069,1184876891,1186988447,1347590676,1344652421
20,0,2629894325,2473770617,2796306796,2642678484,2478846348,2779901013,2653469328,2478499321,2771379306,2674341426,2480110478,2765666440,2679409057,2483408423,2755868817,2689688390,2478991374,2740283380,2704825543,2471126236,2732162695,2714537492,2477694107,2635356622,2651536625,2498701975,2623533557,2720276928,2476645123,2662276980,2773695919,2474878938
