i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,8590,2794,1816,1816,1816,1816,1886,1816,1816,1886,1815,1886,1886,1816,1746,1816,1816,1816,1257,1746,1816,1746,1746,1746,1746,1746,1746,1746,1676,1746,1746,1746
2,0,5727,3701,3632,3632,3562,3562,3492,3422,3422,3423,3492,3422,3562,3492,3073,3353,3562,3422,3422,3423,3352,3422,3422,3423,3422,3352,3352,3422,3423,3422,3492,3423
3,0,9498,8241,7892,8101,7892,7962,7333,7892,7753,7753,7822,7892,7893,7892,7752,7752,7263,7333,7892,7822,7752,7753,7823,7683,7683,7822,7752,7892,7892,7752,7892,7823
4,1,25003,22559,21022,20743,20673,20603,20604,20463,20044,20673,20743,20534,20813,20603,20743,20254,21023,20464,20254,20743,20743,20673,20184,20463,20393,20673,20533,20673,21092,20882,20533,20604
5,4,80318,74661,74032,73823,73613,73613,72216,73054,88559,70820,75918,73264,73194,73194,72985,73055,72705,72985,72984,72636,72915,73124,73124,72565,73055,72845,72426,72566,71868,72706,72636,72636
6,5,102318,98687,98058,97708,97779,97080,95823,96871,97360,95893,96592,96592,96172,96730,96242,96451,96940,97778,96940,97081,96801,111118,97080,97219,97150,95474,96242,95823,97011,96173,97080,95823
7,5,208548,199957,200865,198630,198980,201075,198979,198211,200027,198840,197373,198979,199748,198770,225449,189411,189411,188573,187386,187805,188223,188433,186826,186827,186269,187246,187246,188782,186966,187176,188642,187106
8,12,294244,290473,319736,286422,288656,286631,286491,288167,286421,286840,289075,288656,288656,287259,285234,303463,288726,287888,285933,288447,284955,284885,286073,286770,288027,287050,285863,288377,286421,324136,276154,273081
9,8,415908,411159,410181,407736,408994,410041,410321,409203,407736,409273,406409,408505,408924,410460,409971,408296,408923,414651,408785,407457,411298,414511,410321,409692,409413,408505,409413,418143,391394,392232,391324,391393
10,16,672088,658678,658678,678304,658259,654418,656164,658609,656374,667059,653649,652044,650297,652671,650786,657351,626551,623757,626621,624595,625782,632977,625993,626621,624456,634722,624036,636468,636678,630462,625364,625992
11,20,2101540,2040987,2039870,2033304,2041196,2021851,2001107,1945304,1943209,1946492,1944535,1950612,1961228,1884891,1880211,1865266,1872599,1874973,1866732,1829995,1805969,1812535,1812884,1830065,1820496,1814840,1744230,1752750,1743182,1747372,1747163,1746465
12,19,3012347,2963597,2963597,2958499,2917572,2863793,2859394,2861978,2835648,2777329,2773698,2773907,2775025,2686116,2696872,2693380,2694287,2657691,2618649,2614039,2618719,2618858,2541194,2545525,2544896,2543778,2532114,2486788,2486997,2481689,2474635,2518705
13,18,2780123,2765875,2771323,2769507,2764200,2765806,2769158,2765735,2766294,2768809,2769437,2761475,2772999,2770835,2763152,2772790,2766504,2761126,2772580,2798212,2773977,2767272,2765736,2767621,2766155,2766434,2771253,2761475,2762034,2759590,2754282,2769717
14,27,5947659,5930478,5929849,5926637,5930268,5932083,5926915,5928801,5929360,5926147,5924471,5927474,5932293,5929290,5921258,5933830,5930548,5941094,5928662,5934667,5923214,5928941,5935017,5929849,5921678,5935157,5922935,5932293,5918605,5930128,5928452,5935576
15,30,2995655,2993838,2998518,3013395,2990556,3000404,2997890,2996842,2988531,3000963,2996563,2993071,2980569,2996423,2993141,2995376,2987204,2991325,3021636,2996981,2984829,2991185,2995585,3004454,2996702,3017795,3051808,3013883,2984690,2998169,3003058,3000613
16,31,18274388,18263702,18261607,18337036,18318180,18281862,18278299,18244427,18272991,18255741,18279766,18252388,18254693,18270128,18254344,18243169,18245614,18258115,18241004,18284306,18253366,18252039,18270896,18250781,18274388,18265099,18257417,18260839,18265588,18253994,18259931,18241702
17,31,13929949,13936374,13925129,13970457,13969409,13957117,13949505,13969060,13969549,13958444,13948596,13952717,13933091,13935536,13917516,13943079,13926596,13932812,13938330,13928831,13930787,13944546,13928691,13928273,13924431,13913047,13958933,13927993,13959422,13939028,13963193,13934837
18,34,22705642,22764938,22708785,22732601,22719540,22680638,22683013,22692442,22711229,22763960,22759350,22810754,22740563,22695584,22716397,22680219,22713883,22709553,22697540,22720169,22762702,22736023,22751458,22709483,22703127,22712416,22680778,22696702,22716677,22711020,22706200,22693629
19,43,42781321,42730964,42747517,42744514,42806394,42881334,42745072,42960744,42764908,42764558,42743536,42754641,42771543,42740463,42755968,42713714,42804787,42740393,42711758,42737739,42715250,42723421,42759111,42750380,42757993,42736971,42764418,42740184,42865550,42752126,42727821,42726704
20,51,74017860,74162572,74113683,73946551,74181289,74057251,73970437,74014158,74024495,73997186,74009758,74086794,74069613,74001796,74037066,73970787,74028545,74068565,74004660,74019047,74015765,74007802,73985942,73962825,74027009,74053688,73983917,73980635,74085885,74087702,74011225,74002984
21,51,77646142,77646142,77646142,77646142,77623164,77623164,77623164,77623164,77653405,77653405,77653405,77653405,77608567,77608567,77608567,77608567,77684276,77684276,77684276,77684276,77640415,77640415,77640415,77640415,77670168,77670168,77670168,77670168,77642021,77642021,77642021,77642021
22,52,252610769,252610769,252610769,252610769,252653513,252653513,252653513,252653513,252632630,252632630,252632630,252632630,252599245,252599245,252599245,252599245,252673418,252673418,252673418,252673418,252525563,252525563,252525563,252525563,252618033,252618033,252618033,252618033,252831889,252831889,252831889,252831889
23,79,39108689,39108689,39108689,39108689,39044225,39044225,39044225,39044225,39080543,39080543,39080543,39080543,39097864,39097864,39097864,39097864,39054213,39054213,39054213,39054213,39097515,39097515,39097515,39097515,39077120,39077120,39077120,39077120,39069578,39069578,39069578,39069578
24,74,150761507,150761507,150761507,150761507,150673996,150673996,150673996,150673996,150605690,150605690,150605690,150605690,150684472,150684472,150684472,150684472,150649621,150649621,150649621,150649621,150950640,150950640,150950640,150950640,150720860,150720860,150720860,150720860,150893089,150893089,150893089,150893089
