i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,4400,1257,1187,1257,1257,1257,1257,1187,1188,1187,1187,1188,1118,1187,1187,1188,1187,1187,1118,1188,1187,1187,1188,1187,1187,1117,1118,1118,1117,1117,1187,1118
2,4,6425,5238,4609,4539,4540,4470,4609,4539,4470,4610,4958,4958,4889,4889,4889,4959,4959,4958,4888,4889,4889,4959,4889,4959,4889,4889,4888,4958,4888,4889,4889,4819
3,9,17320,14108,13340,13339,13129,13060,12990,12990,12920,12920,13060,13129,13200,13130,12990,13060,12920,13059,12990,12990,12990,13130,13129,13200,13199,13060,13339,13129,13130,12920,12990,12850
4,16,31846,30240,29821,29262,29332,29333,29262,29192,29192,29262,30310,29891,29541,29262,29262,29263,29332,29192,29262,29402,29402,29193,29193,29262,29262,29262,29262,29332,29262,29332,29332,29332
5,25,59712,58176,57478,56919,56569,56779,56569,56429,57128,56639,56359,56220,56360,56290,56150,56360,56429,56499,56360,56220,56080,56360,56988,56290,56289,56290,56500,56289,56360,56360,73051,58036
6,36,104548,99660,98752,98262,98053,97983,98542,97913,97704,98123,97844,98193,98682,98612,97984,97774,98472,98123,98053,97983,98054,101824,97914,98333,97913,98402,97914,97913,97984,97844,98333,97704
7,49,158743,156648,156159,155251,179136,155391,153086,153574,153155,153086,152667,160069,157974,153645,152807,152458,153785,152807,155600,160768,153715,152457,152807,155530,152666,152387,152178,152318,152248,178857,152597,152528
8,64,245761,240733,229978,229489,230886,230886,231166,243247,237521,230817,230467,230257,239406,234727,231096,240105,239126,230606,230746,230747,241501,234866,234517,235845,241641,231654,230886,236753,231724,231166,231026,255259
9,81,346888,331453,330336,329917,337110,334317,334666,334387,335434,342837,340463,367909,341580,340742,332291,334527,335155,334107,334178,335085,336481,335364,335294,362392,331314,330476,329498,329218,338926,345072,342208,330824
10,100,460096,456185,532589,481257,468057,535871,528607,457582,456045,482025,493339,456045,474762,479999,473784,474623,464706,463657,467708,465264,465962,463588,462889,471340,474831,479790,481327,471898,473715,454857,456046,456255
11,121,636019,615067,619677,615626,625054,642583,620725,611087,615207,613112,611925,617930,638184,611785,611435,616464,610947,628406,628825,612343,633085,639511,619048,633225,633853,642165,642165,625683,611995,629315,613531,610248
12,144,815923,816970,817459,816551,797555,801257,841833,830100,795391,795181,794762,815992,820741,797835,824094,822836,799162,807822,837642,804958,821789,811034,799581,822278,796717,795809,798882,819206,801675,796717,794902,800069
13,169,1060427,1051279,1054281,1038149,1061265,1059100,1038778,1028581,1032492,1057424,1042339,1039545,1050929,1032911,1064687,1054351,1067481,1026556,1054281,1027114,1027045,1036193,1072928,1024600,1022016,1067132,1067201,1047787,1043387,1024181,1031165,1021457
14,196,1312614,1296132,1325115,1282304,1322810,1295504,1282444,1296831,1349139,1320575,1318201,1313801,1294875,1314639,1287332,1346765,1291104,1279930,1331680,1348161,1313382,1312125,1357241,1327140,1329864,1307515,1332518,1355005,1302767,1337406,1344042,1296411
15,225,1596577,1618996,1603631,1633871,1641065,1580793,1587219,1597066,1682409,1607402,1599301,1612081,1602723,1578978,1599510,1582400,1644486,1636525,1580375,1586381,1606844,1636525,1587079,1624652,1588336,1616271,1661248,1580514,1596018,1669000,1615503,1614385
16,256,1957502,1960295,1968258,1976498,1960575,1987532,1981596,1967978,1988650,1948423,1996821,1983412,1960016,2018052,1931593,1977406,1974473,1945909,1944652,2017284,1944721,1962461,1929147,1927751,1956734,1956035,1943465,1985787,2017913,1997590,2008974,1966511
17,289,2336935,2368572,2352509,2323665,2383587,2333862,2355163,2356629,2350134,2346852,2408659,2396437,2408938,2338541,2342522,2366057,2347969,2368082,2335468,2329532,2437851,2370736,2378699,2338052,2422278,2370387,2368501,2368851,2327716,2362146,2342243,2321361
18,324,2794027,2823011,2819589,2858348,2806738,2814140,2826363,2811208,2787113,2787952,2765533,2806947,2808205,2783971,2798637,2861910,2854159,2779641,2794935,2801710,2806319,2812534,2860164,2775520,2857581,2801221,2862120,2790186,2814351,2761134,2824337,2809462
19,361,3308248,3295118,3302452,3253006,3341421,3267462,3280103,3265647,3344145,3338488,3258593,3260060,3278357,3299728,3259082,3273818,3301683,3275844,3320330,3298471,3342818,3253774,3266345,3323053,3366145,3285131,3346031,3313905,3316629,3331993,3339815,3257126
20,400,3882529,3835598,3857946,3883578,3828335,3801936,3922827,3801657,3868213,3892656,3852010,3831408,3884625,3855991,3837414,3818976,3854455,3803054,3863044,3916122,3877850,3861578,3890142,3875965,3839999,3863464,3836506,3863673,3821351,3873172,3851940,3847191
21,441,4484887,4482931,4463656,4450526,4522739,4441517,4491451,4489287
22,484,5229295,5167837,5153310,5164066,5210369,5129426,5239770,5188998
23,529,6047383,5922022,5923140,5863079,5936548,5884030,5885287,5879491
24,576,6724815,6703655,6651974,6666710,6646666,6684239,6673484,6673973
