i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,4330,1327,1118,1117,1257,1258,1257,1257,1188,1187,1117,1257,1327,1257,1258,1117,1187,1187,1257,1257,1188,1257,1188,1187,1187,1188,1187,1187,1117,1188,1187,1187
2,3,3283,2863,2584,2514,2514,2514,2444,2445,2514,2515,2444,2514,2445,2375,2444,2445,2444,2445,2444,2444,2445,2444,2444,2445,2374,2444,2445,2444,2444,2445,2444,2444
3,7,7263,5936,5866,5797,5797,5866,5797,5866,5867,5936,5866,5797,5867,5866,5866,5796,5797,5866,5797,5866,5797,5936,5867,5796,5867,5866,5727,5727,5866,5797,5797,5726
4,14,21300,19694,19415,19136,19345,19555,18996,19066,19135,19485,19625,19206,19205,19205,18996,18926,19066,18996,18857,18926,19205,19345,18996,18787,18996,18856,19206,19485,19066,19275,19416,18926
5,17,24583,23466,23047,23186,22977,23047,22907,23117,22977,23047,22906,22977,23047,23047,23187,22907,22977,22907,22907,22907,23046,22976,22976,23047,22977,22977,22977,23117,22837,23046,22977,23047
6,23,63204,61737,62086,58664,58874,58524,58595,58454,58595,58734,58664,58385,58455,58943,58455,61039,61876,61877,62016,62016,61877,62086,61877,62016,101266,60760,60410,59642,59503,59782,59642,59572
7,37,131017,119493,115163,113557,118445,114396,117887,114674,113837,114465,113767,114255,113767,113837,113766,114745,113836,114675,113906,114046,113907,114744,114954,113697,113836,113906,115303,113976,119075,159371,115024,114675
8,46,128572,125989,130388,128223,127524,129131,125848,124452,125709,124661,124592,124731,124382,124452,125779,129620,125988,131016,125570,127036,130807,126408,124661,125220,124941,124940,126547,124731,154761,131925,130109,129830
9,68,150711,147778,145543,138699,138908,138838,142889,138839,138699,138699,138629,138490,145473,146940,143658,144705,147009,146451,140026,138838,139397,142261,141702,167263,142331,141632,141702,142471,142331,141702,141911,141632
10,76,330685,327472,326354,326634,326005,327053,323701,322374,359668,324818,322234,321395,333967,337878,333408,330825,323212,319650,320697,327472,351287,326424,325726,339833,333269,321047,333897,326075,326494,322094,321187,322793
11,98,286128,261963,273278,260706,268040,262871,264338,262033,261894,262801,261824,262034,262103,261824,263640,270274,260147,274605,262103,270763,256097,256028,262033,273627,272858,264338,258961,256167,266642,272021,282705,261335
12,110,344233,339973,337878,333338,346328,342627,351706,347236,360715,345071,340113,342487,335574,354499,355966,351846,352684,340811,340462,340322,339903,343535,339694,340461,349959,337320,332011,335434,344023,349122,345770,356106
13,131,748248,735816,720382,712281,732673,730020,732884,745594,729461,724014,743498,753555,727855,740844,749365,730648,736515,719823,728833,726109,739169,732045,754743,725690,713887,719823,725550,750971,730788,734979,743639,730998
14,162,750412,746223,734559,745874,727296,720662,722268,719823,738889,744616,728623,729950,722687,735887,717938,722547,752368,739238,731626,724851,711722,747689,755790,747828,731766,729880,730998,763333,749645,739727,717449,719055
15,176,1233973,1155196,1165881,1184458,1145349,1176078,1150586,1201638,1177054,1167976,1180826,1151354,1154707,1156453,1179289,1162738,1183619,1177543,1174820,1172236,1163507,1171258,1164414,1183899,1185157,1164763,1156592,1153100,1165112,1152821,1162040,1176427
16,200,709348,709208,694961,701526,713398,700130,691818,701107,696707,727925,711932,717030,687558,720592,709977,685952,709837,706274,711303,690841,702434,700059,682530,680993,708440,714865,717449,706903,705577,689165,682530,707672
17,228,923892,934087,930596,916837,928640,916349,901193,906012,955039,936881,903219,920539,918932,944214,931014,919771,943586,915510,913624,903708,901124,959299,905594,915790,928710,960976,908667,902101,948823,965026,944005,918094
18,247,1166160,1139551,1087173,1133895,1116435,1119927,1123768,1103166,1139761,1162808,1127959,1134244,1125794,1108334,1119089,1155475,1132637,1127750,1097160,1095624,1138085,1155824,1135640,1119020,1117482,1086405,1130543,1108544,1161551,1160363,1154707,1110987
19,277,2216599,2203539,2193132,2223652,2212618,2193901,2212338,2203538,2224560,2205983,2199628,2220439,2212897,2219391,2216179,2184263,2210522,2221417,2217297,2208078,2266951,2211640,2172740,2218065,2181539,2208637,2227563,2187755,2203748,2226166,2259758,2174625
20,302,1449495,1430987,1438111,1426098,1421629,1457036,1418835,1403750,1419464,1453056,1436155,1432733,1453126,1408220,1474916,1440694,1452707,1436085,1445443,1414366,1428892,1442510,1407870,1443349,1413458,1452986,1430079,1448936,1424771,1456129,1406473,1443209
21,318,1974748,1992696,2018606,1974399,1993046,2034529,1971675,1994652
22,367,2778657,2740316,2768670,2754703,2731585,2766924,2721250,2750862
23,399,3393304,3396656,3380245,3406643,3366416,3428992,3424312,3419074
24,430,2609159,2835156,2662167,2616562,2616912,2547562,2616632,2586531
